,molecule_chembl_id,y_test_idx0,y_test0,y_pred_rf0,y_pred_rf1,y_pred_rf2,y_pred_rf3,y_pred_rf4,y_pred_rf_ave,y_pred_rf_std
20,CHEMBL270098,20,7.1,6.72196165191741,6.829143067846607,6.966951819075719,6.926272229245675,6.891887168141606,6.906035989371169,0.11671786021847895
21,CHEMBL4210305,21,5.82,6.419945919370706,6.360742379547691,6.4123033431661876,6.365562930186826,6.470644051130781,6.3081997705670325,0.22139827374740947
22,CHEMBL3932246,22,5.56,5.5843952802359835,5.370929203539824,5.437418879056043,5.539955752212377,5.525722713864298,5.503070304818087,0.07472147174331481
23,CHEMBL4458120,23,6.91,7.399561209439531,7.414660766961644,7.3939970501474805,7.42337020648967,7.376205752212388,7.319632497541785,0.18380691232146887
24,CHEMBL1076939,24,8.3,7.8073606194690255,7.767088249754164,7.759510816125847,7.629477384464107,7.795957648546136,7.84323245305988,0.21238988090421423
25,CHEMBL2046618,25,5.22,5.205567846607675,5.192790068829902,5.288480825958712,5.16195550639136,5.225147492625373,5.215656956735504,0.03855899959723297
26,CHEMBL2057822,26,5.92,6.599203539823002,6.79816125860374,6.62705014749263,6.62695796460177,6.841740412979365,6.568852220583417,0.30434199058159467
27,CHEMBL2442802,27,7.14,6.971784660767017,6.908692232055116,6.989174041297993,7.064105211406117,6.891611356932217,6.994227917076409,0.08612789875602059
28,CHEMBL246778,28,7.92,7.741987463126866,7.726622418879074,7.773377581120963,7.767657817109164,7.755389380530992,7.780839110127844,0.06415055597574229
29,CHEMBL246189,29,8.46,8.289067109144572,8.282348082595883,8.2944690265487,8.296337758112118,8.277123893805335,8.316557645034436,0.0644896691385199
30,CHEMBL3593412,30,6.47,6.537006250877971,6.5230825958702425,6.560029498525111,6.5566777286136135,6.572898230088529,6.536615717329244,0.03388230085397667
31,CHEMBL469377,31,7.8,7.861994837758109,7.940914454277307,7.918340707964618,7.868480825958729,7.851622418879075,7.873558874139639,0.045814510731246136
32,CHEMBL3951291,32,5.39,6.379493608652947,6.347359882005943,6.062301868239964,6.27252212389385,6.609143313667682,6.176803466076731,0.3869588480099214
33,CHEMBL4092753,33,7.92,6.616723205506367,6.622235988200605,6.744100294985216,6.496658062930155,6.465363815142568,6.810846894460819,0.5043158700318969
34,CHEMBL3655918,34,7.11,6.899169124877093,6.9777659783677555,7.056916420845634,6.90634955752212,6.985334316617513,6.989255899705019,0.07560155372781506
35,CHEMBL3585958,35,6.42,6.610127826941978,6.5102691740412935,6.595196656833819,6.512622910521151,6.718801622418888,6.561169698459522,0.09423295023520027
36,CHEMBL3921816,36,7.58,7.863112094395281,7.920089724680439,7.9799594395280495,7.890464601769929,7.901063176007877,7.855781506063596,0.12839926629715429
37,CHEMBL393389,37,6.65,6.866121681415934,6.832701573254676,6.65936578171092,6.7191275811209366,6.730725172074734,6.743006964929534,0.08120916064967366
38,CHEMBL4281736,38,6.75,7.4873147562860085,7.482581120943953,7.477735988200591,7.349395280235986,7.596002949852509,7.357171682586508,0.2807605140333489
39,CHEMBL3973971,39,6.52,6.344685349065878,6.3601966568338275,6.291922671723558,6.321336283185841,6.308230088495569,6.357728508217445,0.07595299919243417
40,CHEMBL515764,40,6.46,6.6103630776794455,6.500457227138633,6.640818584070798,6.6005420353982185,6.529513274336283,6.556949033103897,0.06471819889141603
41,CHEMBL3692663,41,5.04,5.3096460176991,5.39798918387414,5.332241887905589,5.411946902654867,5.347758112094375,5.306597017371345,0.12442285937153862
42,CHEMBL4581057,42,4.17,6.03976892822025,6.064203539822999,5.950068829891828,6.11208702064896,5.921585545722696,5.709618977384455,0.6916022798535819
43,CHEMBL3925038,43,6.26,6.5359599311701135,6.401896509341205,6.401337266470017,6.3865019665683445,6.367409046214364,6.392184119960674,0.08058983310931132
44,CHEMBL3918458,44,4.54,5.357758112094387,5.593112094395265,5.620535889872157,5.694245329400182,5.630801376597823,5.406075467059968,0.4014434078693515
45,CHEMBL2312464,45,6.9,6.80793879056048,6.731002949852514,6.832138643067854,6.7735668633235,6.8679670599803435,6.818769051130782,0.056363519492799996
46,CHEMBL4636452,46,6.68,7.048061701081615,7.032777040314658,7.098465830875123,7.032158800393318,7.014102507374643,6.984260980006559,0.13858003102145305
47,CHEMBL4466520,47,6.2,6.503598820058998,6.360058997050139,6.42834808259586,6.409764011799401,6.445604719763987,6.391229105211398,0.09560785169982403
48,CHEMBL2407717,48,6.03,6.525380039331341,6.512589724680422,6.517860127826903,6.549895034414909,6.565467059980303,6.450198664372313,0.18881915684498346
49,CHEMBL3895935,49,5.96,6.184454277286144,6.185899705014769,6.128466076696182,6.218451327433641,6.169233038348097,6.141084070796473,0.08526246451053915
50,CHEMBL407959,50,7.32,6.94097713864308,6.958920845624393,6.930892330383499,6.96292281219274,7.047876106194705,7.026931538839737,0.13641973084394166
51,CHEMBL3628320,51,6.09,7.040116027531984,7.230994346116063,7.13581595027394,7.249779990167194,7.344405113077705,7.0151852378611474,0.4244869516369025
52,CHEMBL4437852,52,7.96,6.533511799410028,6.681168141592919,6.502325467059978,6.470444936086523,6.44107423795477,6.76475409701737,0.5399579767499846
53,CHEMBL3792392,53,4.86,5.8212708947886025,5.883392330383492,5.894815634218298,5.720147492625376,5.950974926253689,5.688433546378243,0.37737782704539446
54,CHEMBL2023526,54,7.33,6.920950098328426,7.1745943952802484,7.262345132743372,7.507345132743378,7.439149459193721,7.2723973697148585,0.1912705011037141
55,CHEMBL3601777,55,6.49,5.995530973451328,6.054345554150863,5.977516224188787,6.057595870206488,5.863628318584073,6.073102823430257,0.19724321476508144
56,CHEMBL3098696,56,5.75,6.765185840707955,7.092064896755149,7.130410521140597,7.096728613569325,7.1154621435594665,6.824975335955416,0.4969920642856719
57,CHEMBL4464003,57,5.07,5.922527040314642,5.881735496558489,6.139266470009821,5.849078171091423,5.983450835791527,5.807676335627651,0.3428810833552288
58,CHEMBL3689897,58,7.4,7.408719764011794,7.378112094395288,7.385674778761055,7.367610619469014,7.403805309734494,7.390653761061941,0.014718276163552554
59,CHEMBL523588,59,6.06,6.036769911504421,6.1885545722713795,5.961474926253692,6.016430678466078,5.9760422812192715,6.039878728285807,0.07448836160716318
60,CHEMBL3421740,60,5.56,6.551120943952806,6.73873156342183,6.705604719764014,6.819144542772865,6.697418879056041,6.512003441494592,0.43309782736637703
61,CHEMBL1934898,61,4.8,5.0093657817108985,5.0206170108161094,5.015943952802345,5.032669616519163,4.978908554572263,4.976250819403464,0.0805139740176719
62,CHEMBL1099057,62,8.0,7.562245083579222,7.544521878072836,7.589940265486798,7.339173058013816,7.628713091726432,7.610765562813184,0.19696201208660707
63,CHEMBL3908319,63,5.18,5.351784660766951,5.336150442477854,5.341858407079625,5.395103244837742,5.409749262536856,5.335774336283172,0.07477894179109869
64,CHEMBL4648856,64,8.1,7.630078662733538,7.715437561455277,7.743348082595883,7.724108161258606,7.722507374631282,7.772579973779099,0.15082386955373464
65,CHEMBL481922,65,5.78,5.45050639134711,5.5457964601770025,5.444430924287129,5.394594395280251,5.480566090743087,5.51598237697243,0.1264846863794328
66,CHEMBL4290191,66,6.82,6.353400688298921,6.424219342604283,6.420373647984253,6.500848082595852,6.5541986234021525,6.51217339748091,0.15167041160979158
67,CHEMBL3648308,67,6.84,6.875013765978366,6.846415929203544,6.76007817109145,6.759766470009833,6.826224188790569,6.817916420845627,0.04350423770771523
68,CHEMBL4645915,68,6.85,7.431088741396256,7.659737463126804,7.502923303834796,7.368164823008839,7.41463263801094,7.371091161562941,0.2509105195801745
69,CHEMBL4246561,69,9.82,7.673200589970498,7.654960668633227,6.907580278128948,7.471977103525768,7.698656833824986,7.871062579013905,0.9130076282208375
70,CHEMBL4090647,70,7.61,6.9914896755162195,7.0469100294985285,6.92688938053097,7.071862094395271,7.080094395280236,7.121207595870203,0.2247775656643291
71,CHEMBL1834478,71,7.77,7.90289085545725,7.870722713864327,7.886371681415949,7.870678466076716,7.823463126843665,7.8540211406096505,0.04469257924106206
72,CHEMBL4092530,72,6.77,6.575240904621396,6.6188888888888435,6.601268436578125,6.604705014749218,6.57837020648963,6.624745575221201,0.06669249836837848
73,CHEMBL3974241,73,4.74,5.880245821042274,5.90184365781711,5.764739429695164,5.878117010816114,5.932842920353983,5.682964806620775,0.42489624619462135
74,CHEMBL3939677,74,4.51,5.5310816125860205,5.5730604719763885,5.596391347099292,5.635802851524065,5.589299410029476,5.405939282202541,0.4018763239107723
75,CHEMBL4066668,75,7.27,7.244410029498522,7.333893805309776,7.297846607669604,7.227422566371669,7.32099803343169,7.282428507046878,0.038728820125164265
76,CHEMBL3933572,76,7.18,6.4941108301727635,6.724853736479841,6.211930924287104,6.556393805309719,6.403321042281199,6.595101723088438,0.3039294691341085
77,CHEMBL4646613,77,8.3,8.21083333333332,7.709850049164243,8.285737463126816,8.266533923303822,8.255265486725632,8.171370042608972,0.2082779545906446
78,CHEMBL3585964,78,6.72,6.624491887905624,6.53800147492627,6.468224680432651,6.651455260570323,6.581050639134729,6.597203990494933,0.08079626706952905
79,CHEMBL4078716,79,7.44,7.275312192723707,7.272551622418892,7.316251229105215,7.254348574237965,7.26267699115045,7.303523434939372,0.0640697221892357
80,CHEMBL4646610,80,8.05,7.6202802359882105,7.506887905604743,7.513601278269433,7.512679449360882,7.573151425762069,7.629433382497557,0.192437725720179
81,CHEMBL4082466,81,7.49,6.754056047197653,6.7597738446411,6.756762536873159,6.736720747295985,6.594250245821049,6.848593903638157,0.2926509550455451
82,CHEMBL429429,82,7.28,7.086654867256634,7.07350737463128,7.155324483775798,7.136271386430697,7.06256637168141,7.132387413962637,0.07389629306839439
83,CHEMBL3311464,83,7.46,7.155893559488684,7.225524827925265,7.135441248770884,7.049119258322793,7.0991052114060835,7.187514017652284,0.13315034443490692
84,CHEMBL481805,84,6.85,6.799599311701068,6.759140855457208,6.76550639134708,6.882812192723679,6.830887413962619,6.814657694198609,0.04450139116077305
85,CHEMBL3415621,85,4.89,4.945228613569336,4.919053588987228,4.856376106194708,4.868974926253698,4.858038348082609,4.889611930514596,0.032882554534363284
86,CHEMBL3689767,86,5.57,6.077308259587008,6.045806293018671,6.050648967551607,6.2090953785644105,6.0831120943952675,6.005995165519494,0.20246520149919314
87,CHEMBL515258,87,6.21,6.526015240904656,6.564966814159316,6.555480334316635,6.602794493608655,6.580890082876829,6.506691160977681,0.13473234628324443
88,CHEMBL4299469,88,5.59,5.968893805309748,5.889651917404148,5.959719764011815,6.122345132743387,5.914483775811228,5.907515732546721,0.16011876313080672
89,CHEMBL1631917,89,7.14,6.908828662733505,6.909684119960638,6.912743784239339,6.894752212389354,6.89905162241886,6.944176733623617,0.08780002603904706
90,CHEMBL4283513,90,6.85,6.785867748279284,6.729663225172107,6.638451327433645,6.833982300884981,6.769587020649005,6.767925270403171,0.07029932723009229
91,CHEMBL1094792,91,7.6,7.017389380530968,7.184547197640072,7.186333333333295,7.171559032167389,7.122536873156295,7.213727636138002,0.1823234040240273
92,CHEMBL4087616,92,5.44,5.212856370276724,5.282916666666659,5.163072763028506,5.228234021632243,5.15780481809242,5.247480773282759,0.09579068418755764
93,CHEMBL3827814,93,9.19,8.88334808259587,8.877949852507358,8.900796460176986,8.909041297935111,8.877566371681407,8.939783677482788,0.11251125609619055
94,CHEMBL4282185,94,7.39,7.680693215339225,7.60962020648967,7.532595870206483,7.718634218289084,7.587763028515228,7.586551089806615,0.10675973194963759
95,CHEMBL235909,95,5.52,5.919593973872765,5.9363938053097725,5.970164875684813,5.9544985250737765,5.838325958702096,5.85649618977387,0.15623157504006882
96,CHEMBL3577693,96,6.72,7.169688298918335,7.07667404129789,7.225039331366749,6.882218534906577,7.159473942969479,7.038849024909838,0.17979834057811214
97,CHEMBL1094042,97,8.52,8.09345943952804,8.078484197218739,8.045350786627354,8.06883445708669,8.07105541508641,8.146197382591204,0.16777769832633224
98,CHEMBL3939518,98,7.07,7.393846116027501,7.392262782694173,7.215320550639152,7.408483284169093,7.387469518190722,7.311230375286772,0.1265259757850236
99,CHEMBL403466,99,7.0,6.803519174041293,6.756956735496554,6.700430186823976,6.763613569321521,6.806470009832829,6.805164945919362,0.09397253877916671
100,CHEMBL97272,100,6.88,6.702241887905575,6.698082595870178,6.741740412979318,6.657020648967526,6.605988200589935,6.714178957718755,0.08527421510164689
101,CHEMBL2401849,101,5.57,6.73694584913613,6.90141297935104,6.863199115044265,7.058317354965595,6.879024336283195,6.6681499391300365,0.4999701018989935
102,CHEMBL473478,102,7.89,7.39051843657815,7.346235250737445,7.368805309734492,7.40768928220253,7.303971484759071,7.451203294001947,0.19899899242174424
103,CHEMBL3977839,103,5.98,6.040722713864309,6.034483775811216,6.020648967551622,6.0848082595870325,5.9936430678466035,6.0257177974434635,0.034005565544840466
104,CHEMBL3689782,104,6.85,6.682389380530958,6.742337758112082,6.77468289085544,6.743613569321523,6.734837758112079,6.754643559488681,0.05063012134465572
105,CHEMBL3827412,105,5.91,6.775538348082587,6.778918879056046,6.754118239921339,6.965772615535876,6.708540806293008,6.648814814814809,0.3400861422348152
106,CHEMBL387224,106,6.7,6.6420592428711736,6.65341764995081,6.594626106194662,6.697479105211365,6.654091691248737,6.656945632579458,0.03564304646422191
107,CHEMBL4169910,107,5.84,5.648564405113068,5.656880530973441,5.4647610619468905,5.539977876106183,5.661541297935088,5.635287528679112,0.11647760531544592
108,CHEMBL1808646,108,6.77,6.664830383480821,6.5298082595870115,6.518743362831843,6.49187315634217,6.597839233038336,6.595515732546698,0.09678837002627845
109,CHEMBL3946098,109,6.23,6.182964601769906,6.196061946902645,6.238097345132741,6.208117010816124,6.213076696165195,6.211386266797768,0.018779972394658402
110,CHEMBL4551227,110,5.89,5.864370276724239,5.806728613569298,5.806532448377555,5.867824975417875,5.826869223205481,5.843720922882408,0.03210541882582521
111,CHEMBL3689890,111,7.4,7.38454768928221,7.4284500983283985,7.395018682399212,7.427124385447385,7.368765978367764,7.400651138970827,0.02153194536775484
112,CHEMBL569446,112,6.87,6.87807595870205,6.9277128810225905,6.709580875122894,6.968274336283177,6.851890363815126,6.867589069157639,0.08070648666692279
113,CHEMBL4634501,113,9.7,7.6141851032448615,7.2997433628318555,7.6061946902655,7.41174515381374,7.448265978367758,7.846689048087285,0.8360346704594166
114,CHEMBL4066089,114,6.36,7.395953785644065,7.427028023598831,7.349894296951828,7.555211406096361,7.394069567354984,7.2470261799410105,0.40178295970613953
115,CHEMBL2385955,115,5.8,6.588136676499515,6.669763765978369,6.617050147492631,6.589001966568353,6.564289577187808,6.471373688954446,0.3020558040868017
116,CHEMBL4067265,116,7.38,7.157782694198666,7.2235140117994465,7.152576204523148,7.164676745329437,7.188012536873193,7.211093698787315,0.07920146959231474
117,CHEMBL4464421,117,8.6,7.982500000000031,7.809242871189802,7.788276794493637,7.971081612586063,7.879911504424803,8.005168797115724,0.2758678636171655
118,CHEMBL1631913,118,7.51,6.929594395280237,7.192065528866394,7.177606194690244,7.159005636325313,7.212598328416908,7.196811680596517,0.1690965665236696
119,CHEMBL4462263,119,5.04,4.979269911504418,5.003224188790555,5.01424287118976,4.988962635201563,5.023372313527176,5.008178653368913,0.02045212938324261
120,CHEMBL3335312,120,6.63,6.199807276302835,6.4887401671583,6.141203399353825,6.248097345132734,6.512177974434599,6.370004360397048,0.18169916002714523
121,CHEMBL4094579,121,7.02,6.849054818092421,6.828768436578167,6.826297935103244,6.776367994100296,6.779419862340205,6.846651507702389,0.08190381986963965
122,CHEMBL3910885,122,4.91,5.84380285152407,5.888702064896742,5.77646017699113,5.751666666666648,5.698421828908542,5.644842264831188,0.3343280745622436
123,CHEMBL469369,123,7.28,7.457551622418908,7.45722713864308,7.487536873156373,7.5136184857423896,7.433805309734528,7.438289904949214,0.07517213262998468
124,CHEMBL3964972,124,6.35,6.084693215339214,6.203706981317582,6.075004916420815,6.11939528023597,6.052566371681396,6.147561127499163,0.10260600269212392
125,CHEMBL4167594,125,5.64,5.922046951819097,5.934792491923042,5.9423144051131,5.864284660766982,5.9484021632251896,5.875306778807903,0.1088170622981221
126,CHEMBL1095437,126,7.92,7.843480825958729,7.8686526548672795,7.827748279252732,7.8660902163225375,7.900604719764028,7.871096116027551,0.031451063296829694
127,CHEMBL3689808,127,6.28,6.482477876106195,6.457831858407082,6.542817109144538,6.4666224188790675,6.505781710914441,6.455921828908554,0.08347520782506553
128,CHEMBL1834468,128,8.1,7.823032448377586,7.856621189773866,7.7934464110127974,7.701371681415945,7.815727630285175,7.848366560144228,0.12228270597150469
129,CHEMBL401449,129,7.22,6.243638643067818,6.267361111111095,6.417433628318577,6.309676745329382,6.263067846607642,6.453529662405752,0.34748190279183966
130,CHEMBL496094,130,5.29,5.927775319567353,6.21041052114061,6.197932645034417,6.24825270403147,6.136709685349066,6.001846812520486,0.33492904787652267
131,CHEMBL4299448,131,5.43,6.33161012782694,6.4491211897738525,6.214247787610617,6.2373633235004835,6.205457227138638,6.144633275975089,0.3305345536370595
132,CHEMBL516236,132,7.1,6.981762536873182,6.8797708947885985,6.89659292035399,6.894616519174065,6.835464601769919,6.93136791215996,0.08698281567468312
133,CHEMBL4645863,133,8.15,9.123384639696548,9.064393559488643,9.210679695181868,9.076748033431622,9.186360865290023,8.968594465514784,0.3699006670598752
134,CHEMBL4251203,134,10.0,9.287664700098317,9.250695673549624,9.162394296951819,9.268451327433613,9.304021632251693,9.378871271714177,0.2814266728053015
135,CHEMBL318642,135,7.12,6.556991150442464,6.657920353982295,6.628207964601758,6.68170722713864,6.8053058013765915,6.741688749590291,0.18473970440211238
136,CHEMBL1934904,136,4.52,4.855029498525077,4.782841691248774,4.8919714847590985,4.793989675516231,4.8049705014749335,4.774800475254018,0.12002231797787295
137,CHEMBL1835671,137,4.66,5.721664208456237,5.882895771878069,5.828461160275315,5.886722713864297,5.628243608652906,5.601331243854471,0.430817765405583
138,CHEMBL4437865,138,7.7,6.718876597836779,6.611194690265491,6.731828908554578,6.760292527040319,6.650538348082593,6.862121845296627,0.3780732900500721
139,CHEMBL3734952,139,6.57,6.248391838741407,6.822630285152417,6.463279252704021,6.595744837758121,6.583579154375611,6.547270894788596,0.17145976448826097
140,CHEMBL214211,140,5.7,5.240752212389395,5.317153392330389,5.33797935103245,5.32412979351033,5.382109144542774,5.383687315634223,0.14750690835463875
141,CHEMBL2047681,141,8.22,7.883638151425763,7.9020943952802725,7.679432153392315,7.9028244837758335,7.932420986093577,7.9200683616612935,0.15809540091707122
142,CHEMBL270740,142,7.6,7.505953785644035,7.438817600786609,7.525617994100281,7.542160766961632,7.5850140117993945,7.532927359881992,0.05312667481117683
143,CHEMBL2088206,143,4.42,4.996120943952801,5.186248770894772,5.082229596853501,4.949067109144546,4.944385447394299,4.9296753113733205,0.24285768301075306
144,CHEMBL97201,144,5.05,5.443997050147476,5.455919370698111,5.478148967551604,5.431150442477862,5.492765486725646,5.391996886266782,0.1543056837297241
145,CHEMBL523601,145,6.8,6.566430678466092,6.612064896755162,6.626666666666667,6.652404129793507,6.607529498525072,6.644182645034417,0.07424488941682668
146,CHEMBL4113424,146,6.89,6.816775565388392,6.878435840707956,6.745176007866268,6.779389134709926,6.814772299480249,6.820758141358798,0.05098512335157527
147,CHEMBL1084624,147,7.66,7.431866273353001,7.379088003933142,7.373405604719753,7.435904621435583,7.414328908554568,7.449098901999341,0.09728847072219704
148,CHEMBL343717,148,5.89,5.644395280235986,5.687994100294984,5.639188790560463,5.69769911504424,5.6371238938053025,5.699400196656829,0.08849724091626078
149,CHEMBL4093482,149,6.66,6.3197541789577185,6.1044960668633514,6.46309734513276,6.394336283185837,6.685108161258599,6.437798672566378,0.199202386479392
150,CHEMBL95792,150,5.52,5.826800639134708,5.906907571288099,5.933569321533925,6.02229473942969,6.02772173058014,5.872882333661093,0.17213821825739725
151,CHEMBL3655968,151,6.8,7.23939528023601,7.0427040314650915,7.391524090462152,7.2298426745329465,7.267899705014755,7.161894296951826,0.19138276419484582
152,CHEMBL4068870,152,7.72,7.188399705014757,7.224793510324488,7.119660766961657,7.304778761061968,7.183764011799411,7.290232792527047,0.19999755513601497
153,CHEMBL3655983,153,7.04,6.584237954768944,6.689203539823007,6.676381514257635,6.5648033431661785,6.743945427728614,6.716428629957395,0.15719689611059087
154,CHEMBL99810,154,6.87,6.860674778761076,6.944968289085556,6.842116519174064,6.935798672566371,6.901858407079666,6.892569444444455,0.03823793295603804
155,CHEMBL3689884,155,7.7,7.508008849557493,7.518687315634166,7.523215339232992,7.450427728613544,7.38157817109144,7.513652900688272,0.09688054404074656
156,CHEMBL3758407,156,5.85,5.964343657817083,5.851245821042251,5.922531956735468,5.830678466076671,5.818652900688274,5.872908800393293,0.05251030438016724
157,CHEMBL4229142,157,7.26,7.254268436578189,7.253377581120964,7.188805309734538,7.268112094395296,7.252411258603758,7.246162446738791,0.026204067632650676
158,CHEMBL4225331,158,6.96,6.369941002949841,6.242163716814139,6.38187315634218,6.343252212389377,6.345398230088491,6.440438053097338,0.2366906088479694
159,CHEMBL3335005,159,8.27,7.170280235988227,7.06967182890856,7.265619469026576,7.272876106194717,7.196740412979365,7.374198008849574,0.4062688939825845
160,CHEMBL3217993,160,7.13,6.782259095378561,6.423861848574239,6.768925762045232,6.79188913470993,6.3955334316617565,6.715411545394953,0.24912781459975294
161,CHEMBL1819256,161,7.92,7.761297935103281,7.809306784660793,7.686799410029519,7.737135693215368,7.8349646017699435,7.7915840707964845,0.07477557187561164
162,CHEMBL271498,162,7.55,7.523104719763999,7.528844641101273,7.316060471976392,7.5294542772861375,7.532109144542756,7.4965955424450925,0.0811671125840991
163,CHEMBL1830539,163,7.43,6.886253687315692,6.880294985250752,6.842669616519233,6.852256637168187,6.8025663716814755,6.949006882989224,0.21684353603793846
164,CHEMBL3692642,164,5.3,5.42663716814161,5.510471976401193,5.439466076696173,5.534346116027544,5.426937069813185,5.439643067846617,0.07507353634763272
165,CHEMBL493749,165,5.37,5.93244837758112,5.80337758112092,5.994852507374627,5.886912487708933,6.010280235988188,5.832978531628965,0.2182000371543147
166,CHEMBL2396902,166,6.31,6.709332104228108,6.696016224188778,6.731242625368724,6.690735496558492,6.685621927236955,6.637158062930176,0.147069692068783
167,CHEMBL452365,167,6.92,6.946712389380523,6.938945427728613,6.9760029498525,6.908058013765968,6.8356784660766765,6.920899541134047,0.043697231878963363
168,CHEMBL4284388,168,6.42,6.239528023598796,6.392367256637136,6.304918879056016,6.409877089478821,6.4643067846607325,6.371833005571918,0.07607296447120235
169,CHEMBL237558,169,6.39,6.648282202556567,6.633081366765018,6.595840707964623,6.562649950835812,6.618629547689319,6.574747295968556,0.08704284335435862
170,CHEMBL2425964,170,6.41,5.98206489675517,5.888879056047199,5.972241887905623,5.932020648967553,5.96395280235989,6.024859882005906,0.1750012167218754
171,CHEMBL3978733,171,6.69,6.43073746312684,6.482485250737458,6.468289085545718,6.515088495575217,6.433230088495572,6.503305063913467,0.08834590223242055
172,CHEMBL461763,172,5.42,5.0903097345132915,5.169387905604727,5.008431661750266,5.199680432645036,5.125058997050178,5.168811455260583,0.12770237990096225
173,CHEMBL4091353,173,8.52,8.459899213372616,8.559100294985218,8.527256637168103,8.437623893805263,8.478368731563382,8.497041461815762,0.041932515097191043
174,CHEMBL236679,174,6.02,6.39413962635201,6.410533431661756,6.481873156342183,6.409503441494595,6.283237954768939,6.333214601769913,0.15177311191247123
175,CHEMBL404518,175,6.7,6.601108652900686,6.525103244837737,6.530893559488692,6.627233284169114,6.480132743362823,6.577411914126508,0.07352429803022316
176,CHEMBL217035,176,6.23,6.691044862340214,6.606553869925555,6.559287118977388,6.547400688298936,6.655302359882014,6.548264816570684,0.15091693202104406
177,CHEMBL520601,177,6.68,6.86738938053099,6.774191248770894,6.781524090462139,6.828725417895772,6.808566863323499,6.790066166830549,0.05810225757729078
178,CHEMBL3415962,178,7.1,6.866592920354016,7.101002844500669,6.93411651917408,6.8382423795477205,6.96745476892826,6.9679015720841235,0.10278012286308744
179,CHEMBL4162637,179,6.66,6.622944198623391,6.6023765978367654,6.566596853490652,6.495501229105212,6.595260991712308,6.590446645128054,0.05105994262741356
180,CHEMBL392112,180,6.72,6.608141592920364,6.537047935103259,6.783090462143559,6.581477384464119,6.547640117994113,6.629566248770903,0.09109613188792146
181,CHEMBL3652228,181,6.71,6.755201573254677,6.72488916982722,6.751256637168141,6.705850540806282,6.815557522123895,6.743792573863369,0.037137043303451835
182,CHEMBL3951875,182,8.11,6.913740412979337,6.886316371681429,6.887099557522116,6.987016224188789,7.0044579646017615,7.131438421828904,0.4400271380073844
