,molecule_chembl_id,y_test_idx0,y_test0,y_pred_xgb0,y_pred_xgb1,y_pred_xgb2,y_pred_xgb3,y_pred_xgb4,y_pred_xgb_ave,y_pred_xgb_std
38,CHEMBL4281736,38,6.75,7.5113006,7.470806,7.43274,7.3444805,7.5316014,7.340154806772868,0.27076616920174906
39,CHEMBL3973971,39,6.52,6.266206,6.294701,6.1390676,6.3685503,6.134388,6.287152134577433,0.1332950554159237
40,CHEMBL515764,40,6.46,6.314214,6.3766747,6.5063972,6.4849434,6.3275986,6.411638015111287,0.07579394260913164
41,CHEMBL3692663,41,5.04,5.2036514,5.3238463,5.148699,5.2783914,5.3681765,5.22712739944458,0.11075213604553066
42,CHEMBL4581057,42,4.17,5.55507,5.4756484,5.5917335,5.6502686,5.535718,5.329739716847738,0.5213549256499147
43,CHEMBL3925038,43,6.26,6.043762,5.9211097,6.2689414,6.259487,6.126089,6.146564922332764,0.13064753816653676
44,CHEMBL3918458,44,4.54,5.528743,5.768015,5.7969556,6.02321,5.7679577,5.570813503265381,0.4826840792816573
45,CHEMBL2312464,45,6.9,6.853637,6.8277817,7.0813904,6.9353647,6.9448967,6.923845116297404,0.0817743884431565
46,CHEMBL4636452,46,6.68,6.995401,7.056475,6.9490027,6.9507565,6.929658,6.9268822161356605,0.11797385114899303
47,CHEMBL4466520,47,6.2,6.823606,6.6473694,6.586317,6.617109,6.6677356,6.590356143315634,0.1900673246077024
48,CHEMBL2407717,48,6.03,6.603962,6.464441,6.543411,6.6054153,6.4476023,6.449138526916504,0.1971436095423158
49,CHEMBL3895935,49,5.96,6.0540214,6.010315,5.952839,6.1365194,5.8948236,6.0014196968078615,0.07803463146127106
50,CHEMBL407959,50,7.32,6.8532453,6.572886,6.770032,6.730589,6.8057904,6.842090419133505,0.23091691291000438
51,CHEMBL3628320,51,6.09,7.3573794,7.3845305,7.089233,7.3805885,7.4720964,7.12897131284078,0.4795079770208351
52,CHEMBL4437852,52,7.96,6.1484966,6.6042867,6.037898,6.331168,6.2584753,6.5567208067576095,0.6515498694862909
53,CHEMBL3792392,53,4.86,6.4098554,6.247824,5.9203176,6.3198037,6.1371408,5.982490278879801,0.5251333144144849
54,CHEMBL2023526,54,7.33,6.9379716,7.379799,7.2969112,7.650375,7.406538,7.333599103291829,0.2104287225079114
55,CHEMBL3601777,55,6.49,6.3495955,6.42076,6.615657,6.4795446,6.479844,6.47256688117981,0.08029755758121124
56,CHEMBL3098696,56,5.75,6.1445823,6.2941256,6.4358096,6.3721776,6.4208055,6.236250082651774,0.23824101320856625
57,CHEMBL4464003,57,5.07,5.0153694,5.2557006,5.144802,5.0142975,5.037256,5.089570891062419,0.08654613308710389
58,CHEMBL3689897,58,7.4,7.4760895,7.4448586,7.4198318,7.43401,7.5658016,7.45676523844401,0.05401898162282549
59,CHEMBL523588,59,6.06,5.6958275,5.747436,5.738296,5.693804,5.68699,5.77039218902588,0.13153673224658252
60,CHEMBL3421740,60,5.56,6.2360353,6.450586,6.5046325,6.401045,6.333798,6.2476827398935955,0.3191582179375458
61,CHEMBL1934898,61,4.8,4.701835,4.9708796,5.3194222,5.1174746,4.9598775,4.978248167037964,0.20180521923291775
62,CHEMBL1099057,62,8.0,7.811697,7.8008265,7.7087665,7.513032,7.758516,7.765472968419393,0.14455677006826248
63,CHEMBL3908319,63,5.18,5.548543,5.446787,5.282981,5.644141,5.6903167,5.465461441675822,0.18462799916613515
64,CHEMBL4648856,64,8.1,8.453239,8.377159,8.232833,8.321616,8.316124,8.300161933898925,0.1115604154417766
65,CHEMBL481922,65,5.78,5.2113447,5.345773,5.1339,5.3108826,5.1867146,5.328102553685507,0.21453732441217904
66,CHEMBL4290191,66,6.82,5.980098,6.3299713,6.351508,5.9954567,6.105825,6.263809811274211,0.2883519265535497
67,CHEMBL3648308,67,6.84,6.19476,6.4308934,6.423979,6.475529,6.51984,6.480833504994711,0.19066322946030656
68,CHEMBL4645915,68,6.85,7.6346273,7.8915706,7.5514026,7.5441265,7.6295915,7.516886409123739,0.31979796929894094
69,CHEMBL4246561,69,9.82,8.713877,8.629179,8.448994,8.570005,8.546749,8.78813398996989,0.4683999667147942
70,CHEMBL4090647,70,7.61,7.470397,7.5819154,7.385889,7.5439863,7.4166937,7.501480239232381,0.08323597651643304
71,CHEMBL1834478,71,7.77,7.818239,7.72005,7.7881765,7.6906796,7.762113,7.758209708531697,0.04217482649714436
72,CHEMBL4092530,72,6.77,6.5160317,6.4019957,6.532717,6.518077,6.497716,6.539422912597655,0.1116835406324892
73,CHEMBL3974241,73,4.74,5.613902,5.4577985,5.56722,5.383301,5.505312,5.377922255198161,0.2947038857109454
74,CHEMBL3939677,74,4.51,5.6889844,5.775096,5.685989,5.5494885,5.6996913,5.484874846140543,0.44102869467666844
75,CHEMBL4066668,75,7.27,7.4111066,7.3775167,7.372129,7.2452784,7.5377326,7.368960542678832,0.09611973084567765
76,CHEMBL3933572,76,7.18,6.5212812,6.506938,6.45997,6.72606,6.4185953,6.6354740746816,0.262079468210931
77,CHEMBL4646613,77,8.3,8.193083,7.801897,7.8975706,8.059348,8.319703,8.09526694615682,0.19506197967841613
78,CHEMBL3585964,78,6.72,6.6015778,6.6014314,6.4174876,6.593971,6.6532626,6.597955023447672,0.09180002965582287
79,CHEMBL4078716,79,7.44,7.1533318,7.434242,7.618285,7.229413,7.2303534,7.350937515894572,0.16057359376018315
80,CHEMBL4646610,80,8.05,7.6226172,7.4689703,7.4618297,7.625487,7.686169,7.652512200673421,0.19612958250447846
81,CHEMBL4082466,81,7.49,7.0200367,7.0657854,7.075975,7.034975,6.8166733,7.083907562891643,0.2013249641513966
82,CHEMBL429429,82,7.28,6.625481,6.6444316,6.7100554,6.7773695,6.971393,6.8347884464263915,0.22941037730149447
83,CHEMBL3311464,83,7.46,7.9149156,7.837726,7.8774195,7.971251,7.9182324,7.8299241002400715,0.17037005259925633
84,CHEMBL481805,84,6.85,7.3010716,7.206339,7.1187754,6.9979863,7.1811204,7.1092154343922935,0.1477994379195501
85,CHEMBL3415621,85,4.89,4.9680333,4.75553,4.8029976,4.828165,4.645365,4.815015179316203,0.101385582294031
86,CHEMBL3689767,86,5.57,6.2692747,5.963831,6.00112,5.9584284,6.2286434,5.998549591700236,0.22829502651638914
87,CHEMBL515258,87,6.21,6.750464,6.706223,6.599962,6.6374717,6.52289,6.571168495814006,0.177193521462307
88,CHEMBL4299469,88,5.59,6.633484,6.1025243,6.202244,6.4367986,6.2358127,6.2001438681284595,0.3232312941898791
89,CHEMBL1631917,89,7.14,6.842056,6.8625636,6.8346643,6.8849063,6.9775343,6.9236207230885825,0.10764100609582605
90,CHEMBL4283513,90,6.85,6.7124166,6.6164165,6.363328,6.714344,6.503694,6.626699860890707,0.15784630871973007
91,CHEMBL1094792,91,7.6,7.6065397,7.220271,7.2108655,7.2877154,7.266754,7.365357653299967,0.17024233663264313
92,CHEMBL4087616,92,5.44,5.12978,4.6880455,4.7402096,4.764496,4.6463614,4.901482016245525,0.2879633114162264
93,CHEMBL3827814,93,9.19,9.0220995,8.930299,8.91212,8.849258,8.906219,8.96833251953125,0.11155758886335876
94,CHEMBL4282185,94,7.39,7.453941,7.52084,7.613453,7.6599865,7.475829,7.519008261362711,0.09268166433718532
95,CHEMBL235909,95,5.52,5.995451,5.878613,5.929607,6.016858,5.8023415,5.857145074208577,0.16684254037294946
96,CHEMBL3577693,96,6.72,7.315833,7.261375,7.6519947,6.791446,7.1642084,7.150809561411539,0.3176902174693093
97,CHEMBL1094042,97,8.52,8.59856,8.41144,8.296674,8.325318,8.392217,8.424034837086994,0.10551877914898827
98,CHEMBL3939518,98,7.07,7.4013057,7.3954206,7.284483,7.466984,7.420362,7.3397591622670495,0.13253587697172886
99,CHEMBL403466,99,7.0,6.893457,7.029456,7.0251417,7.069146,7.141749,7.026491641998291,0.07473764666624183
100,CHEMBL97272,100,6.88,6.7120295,6.79695,6.8936043,6.7741804,6.6872463,6.790668389002481,0.077209077407494
101,CHEMBL2401849,101,5.57,7.045016,7.197745,7.0929627,7.4455104,7.0277777,6.896501909891764,0.6095970657417676
102,CHEMBL473478,102,7.89,7.1396766,7.173972,7.2370696,7.287129,7.247118,7.329160871505738,0.25544304410798063
103,CHEMBL3977839,103,5.98,5.9019847,5.929882,5.869492,5.96912,5.7256036,5.8960137335459395,0.08497446461758161
104,CHEMBL3689782,104,6.85,6.6810718,6.7783074,6.8480735,6.706336,6.7580566,6.770307556788127,0.06411954047925793
105,CHEMBL3827412,105,5.91,6.6050606,6.492098,6.6821513,6.6790504,6.3868423,6.459200407663981,0.2668505727836525
106,CHEMBL387224,106,6.7,6.2930365,6.2034583,6.3313384,6.639547,6.1440644,6.385240745544434,0.21069842478601053
107,CHEMBL4169910,107,5.84,5.7587786,5.949236,5.9832783,5.8393717,5.7374563,5.851353460947673,0.09018523897045864
108,CHEMBL1808646,108,6.77,6.6956277,6.906954,6.662412,6.776863,6.7236876,6.75592406908671,0.07838566409794766
109,CHEMBL3946098,109,6.23,5.818953,5.7607408,5.831665,6.1606946,5.883305,5.947559750874838,0.1799074896631659
110,CHEMBL4551227,110,5.89,5.717248,5.717938,5.815486,5.9496474,5.855808,5.824354511896769,0.08551013809858374
111,CHEMBL3689890,111,7.4,7.3937416,7.4063206,7.51215,7.3118906,7.3459034,7.395000998179118,0.06217779017182509
112,CHEMBL569446,112,6.87,7.052784,7.2141957,7.039796,7.161803,7.126381,7.077493209838868,0.11050698046226848
113,CHEMBL4634501,113,9.7,8.820761,8.221503,8.4087925,8.455515,8.2176695,8.637373479207357,0.5159501418866562
114,CHEMBL4066089,114,6.36,7.7388625,7.6236577,7.6712894,7.9403462,7.5787177,7.485478935241699,0.5164175835717126
115,CHEMBL2385955,115,5.8,6.8066273,6.8009152,6.542236,6.2686524,6.396801,6.4358719666798905,0.345410730164458
116,CHEMBL4067265,116,7.38,7.5250363,7.3406043,7.1724873,7.227585,7.255728,7.316906750996907,0.11578609410609927
117,CHEMBL4464421,117,8.6,7.599707,7.6601706,7.637988,7.8196435,7.672483,7.831665372848511,0.35036829507811507
118,CHEMBL1631913,118,7.51,7.0554867,7.233546,7.2544627,7.2876306,7.295663,7.272798102696736,0.1329841630975825
119,CHEMBL4462263,119,5.04,4.729944,4.9224453,4.8141465,4.764526,4.8832684,4.859055048624675,0.10405753604986352
120,CHEMBL3335312,120,6.63,6.336848,6.5334635,6.2803082,6.29056,6.7059402,6.462853253682454,0.16877017319104395
121,CHEMBL4094579,121,7.02,7.3490796,6.996031,7.1747527,7.2250385,7.3419166,7.184469703038533,0.1391555989477707
122,CHEMBL3910885,122,4.91,5.964529,5.559194,5.7611113,5.602302,5.697645,5.582463607788085,0.32769348264226994
123,CHEMBL469369,123,7.28,7.4395638,7.3799896,7.455141,7.471122,7.3245964,7.391735439300537,0.07040411442521123
124,CHEMBL3964972,124,6.35,6.682844,6.5481067,6.427843,6.4200916,6.3015776,6.4550771872202555,0.12721459102122126
125,CHEMBL4167594,125,5.64,5.8878245,5.894702,5.818531,5.7915483,5.8907166,5.820553722381592,0.08980645956248552
126,CHEMBL1095437,126,7.92,7.7333565,7.696598,7.763919,7.4373455,7.5226383,7.678976205190023,0.15885129309118945
127,CHEMBL3689808,127,6.28,6.2677703,6.52105,6.2523036,6.1117506,6.4731092,6.317663952509562,0.13910987734160388
128,CHEMBL1834468,128,8.1,7.4034243,7.570117,7.3896127,7.432067,7.5067067,7.56698792775472,0.2463615962824926
129,CHEMBL401449,129,7.22,6.2120996,6.469389,6.441218,6.3104076,5.993606,6.441120023727417,0.38237372301353817
130,CHEMBL496094,130,5.29,5.603835,5.820603,5.9890537,5.830193,5.906081,5.739960994720459,0.23283871532353528
131,CHEMBL4299448,131,5.43,5.9972043,6.571283,6.0143723,6.1303415,6.0667,6.0349835046132405,0.33305985922939485
132,CHEMBL516236,132,7.1,7.0519996,6.7762785,6.8760014,6.874144,6.8221226,6.916757678985596,0.11834646719864757
133,CHEMBL4645863,133,8.15,9.435366,9.271974,9.339337,9.521101,9.45516,9.1954896291097,0.47444398807679444
134,CHEMBL4251203,134,10.0,9.42117,9.217649,9.211211,9.449698,9.411708,9.451906204223633,0.2632434214337938
135,CHEMBL318642,135,7.12,6.7411227,6.8804784,6.800143,6.6836333,6.8677273,6.848850746154786,0.13913610760912345
136,CHEMBL1934904,136,4.52,4.969832,4.852061,4.903908,4.9439116,4.801832,4.831924044291179,0.1501938001029548
137,CHEMBL1835671,137,4.66,5.829254,5.7529383,5.8521194,5.8536725,5.460923,5.568151261011759,0.4283141057678281
138,CHEMBL4437865,138,7.7,6.6670985,6.8097453,6.842048,6.9760656,6.841384,6.972723595301311,0.3374504699886623
139,CHEMBL3734952,139,6.57,5.9806523,6.8730154,6.6188025,6.519695,6.7201757,6.547056805292765,0.2779255662668567
140,CHEMBL214211,140,5.7,4.9872694,5.0613356,5.146001,5.157579,5.1614175,5.202267042795817,0.23117646932898847
141,CHEMBL2047681,141,8.22,7.3420224,7.634043,7.3957357,7.567037,7.4387226,7.599593515396118,0.29465551014749075
142,CHEMBL270740,142,7.6,7.866754,7.8107758,7.610547,7.806219,7.6079893,7.717047548294068,0.11260902972825726
143,CHEMBL2088206,143,4.42,5.1088047,5.4502425,5.325303,5.249721,5.220283,5.129059063593547,0.3335982232865435
144,CHEMBL97201,144,5.05,5.3356714,5.296485,5.332367,5.3727303,5.339959,5.287868785858154,0.10865530381178012
145,CHEMBL523601,145,6.8,6.567879,6.498709,6.746539,6.678873,6.5101733,6.633695650100708,0.11564507144651426
146,CHEMBL4113424,146,6.89,6.953276,6.8421426,6.6533775,6.8096347,6.874476,6.837151152292887,0.09329699169510762
147,CHEMBL1084624,147,7.66,7.826886,7.709889,7.749866,7.712147,7.8073764,7.744360790252685,0.057957566177591464
148,CHEMBL343717,148,5.89,6.078126,5.920331,6.0543823,6.2052355,6.3123817,6.076742750803629,0.14825401027182822
149,CHEMBL4093482,149,6.66,6.603955,6.1848235,6.463176,6.455368,6.8588743,6.537699406941731,0.2079078957157666
150,CHEMBL95792,150,5.52,5.816156,5.8806963,5.853602,5.8906913,6.075565,5.839451713562011,0.1647565617370214
151,CHEMBL3655968,151,6.8,7.3537726,7.4175525,7.4502172,7.2852345,7.598867,7.31760729153951,0.2506507099203478
152,CHEMBL4068870,152,7.72,7.3215528,7.371855,7.2769995,7.348003,7.270953,7.384893849690755,0.15409026471991225
153,CHEMBL3655983,153,7.04,6.59767,6.353583,6.633836,6.474843,6.5463653,6.6077161693573,0.2135631892019053
154,CHEMBL99810,154,6.87,6.709392,6.7734976,6.538596,6.922181,6.695551,6.751536308924358,0.12509303804642777
155,CHEMBL3689884,155,7.7,7.529645,7.5360956,7.596636,7.608945,7.5463867,7.5862846692403165,0.05897831754409529
156,CHEMBL3758407,156,5.85,5.583493,5.5314364,5.5538383,5.523952,5.5118103,5.592421706517538,0.11748792722314992
157,CHEMBL4229142,157,7.26,7.3650255,7.390987,7.2537265,7.228558,7.3748765,7.312195580800374,0.06591183947795105
158,CHEMBL4225331,158,6.96,6.1482444,6.2987995,6.335003,6.3872886,6.192984,6.387053244908651,0.2687807358609341
159,CHEMBL3335005,159,8.27,7.3745255,6.951678,7.4524117,7.2719526,7.3282113,7.441463155746459,0.4026005693290222
160,CHEMBL3217993,160,7.13,7.1490707,6.5618024,7.478474,6.941077,6.9761906,7.039435844421386,0.27531327694761876
161,CHEMBL1819256,161,7.92,7.646882,7.8201747,8.025333,7.7418165,7.9399858,7.849032071431478,0.12753021196095637
162,CHEMBL271498,162,7.55,7.714447,7.7798743,7.316118,7.855561,7.805995,7.6703324794769285,0.18556549542176615
163,CHEMBL1830539,163,7.43,7.0860066,7.0268455,6.8269906,7.0779867,6.9785104,7.071056632995606,0.1822084580344887
164,CHEMBL3692642,164,5.3,5.450847,5.4283934,5.4778905,5.305787,5.4284015,5.398553260167439,0.0696762783348905
165,CHEMBL493749,165,5.37,5.3419356,5.7407613,5.6934857,5.383197,5.5910254,5.520067472457886,0.16165778792459504
166,CHEMBL2396902,166,6.31,6.5564446,6.384212,6.4489026,6.421101,6.448414,6.428179035186768,0.07443169246220359
167,CHEMBL452365,167,6.92,6.3857427,6.542223,6.4051785,6.454564,6.351287,6.50983252843221,0.19314440449938533
168,CHEMBL4284388,168,6.42,6.3970957,6.8184214,6.6503115,6.659089,6.6583633,6.60054682413737,0.14759477473161312
169,CHEMBL237558,169,6.39,6.569681,6.4176683,6.7518334,6.530411,6.662457,6.553675117492676,0.12726941667962482
170,CHEMBL2425964,170,6.41,5.6118803,5.39994,5.500975,5.6265087,5.2720013,5.636884237925211,0.36655928649955916
171,CHEMBL3978733,171,6.69,6.3680263,6.550038,6.5246673,6.5731187,6.4644947,6.528390795389811,0.09865772065243461
172,CHEMBL461763,172,5.42,5.32341,5.7730365,5.563661,5.916705,5.5228305,5.586607205073039,0.20221491075786277
173,CHEMBL4091353,173,8.52,8.370224,8.309486,8.436939,8.371832,8.384216,8.398782971700031,0.06567281472522096
174,CHEMBL236679,174,6.02,6.1934032,6.1898613,6.0792913,5.942689,5.836272,6.043586098353067,0.1283434516621468
175,CHEMBL404518,175,6.7,6.891639,6.8981085,6.682565,6.689724,6.9357224,6.7996265411376955,0.10984418928433294
176,CHEMBL217035,176,6.23,6.5045133,6.615802,6.7870917,6.8569746,6.7254877,6.61997818628947,0.20843027360806335
177,CHEMBL520601,177,6.68,6.984771,6.7261357,7.0035663,6.8178816,6.9962387,6.868098843892415,0.13319162906955298
178,CHEMBL3415962,178,7.1,6.9980392,7.260393,6.8529887,7.0236177,6.9238877,7.026487763722738,0.1301038146872525
179,CHEMBL4162637,179,6.66,6.541526,6.7486534,6.4203176,6.624879,6.541785,6.589526758193969,0.10388507349488406
180,CHEMBL392112,180,6.72,6.5383153,6.542653,6.715504,6.5571,6.573915,6.607914562225342,0.07850678884479127
181,CHEMBL3652228,181,6.71,6.673319,6.66209,6.667486,6.5494456,6.6040015,6.644390338261922,0.05265284377176513
182,CHEMBL3951875,182,8.11,6.975953,7.1219554,7.0600963,6.91857,6.9593472,7.190987008412679,0.41645131620206116
183,CHEMBL3896374,183,5.91,6.6902537,6.5337667,6.328097,6.708966,6.494116,6.444199825922648,0.27080335035712966
184,CHEMBL4515845,184,7.65,6.760939,6.8956985,6.6890497,6.7017145,6.7455153,6.907152875264486,0.3389277480784501
185,CHEMBL3664068,185,7.62,7.407225,7.7115774,7.5658193,7.5377192,7.663965,7.58438438097636,0.0980538531256802
186,CHEMBL3689854,186,6.48,6.6337123,6.6328607,6.485555,6.447257,6.6068115,6.547699448267619,0.0781864034540998
187,CHEMBL3775539,187,7.14,6.7015524,6.628485,6.51578,6.5574255,6.4973717,6.673435789744059,0.2197747249038493
188,CHEMBL1631910,188,6.02,6.1302285,6.2249465,6.2833967,6.2866774,6.293239,6.206414702733357,0.10066860450635241
189,CHEMBL4162826,189,5.56,5.478777,5.156564,5.600402,5.448059,5.5230656,5.461144615809123,0.1450577552043749
190,CHEMBL3689834,190,7.22,7.4211416,7.2838645,7.3662357,7.330392,7.3598785,7.330252046585083,0.06421423537768313
191,CHEMBL398333,191,6.7,6.2813997,6.303211,6.2204094,6.206069,6.361085,6.345362377166748,0.16678273239402663
192,CHEMBL4635479,192,7.35,6.864498,7.0394387,7.061116,6.9252405,6.9780025,7.03638269106547,0.1550709658145007
193,CHEMBL4171353,193,6.01,5.491233,5.5876393,5.4818583,5.460089,5.508279,5.589849751790364,0.19209814389450486
194,CHEMBL245553,194,6.22,6.6319437,6.537295,6.5540123,6.701489,6.823021,6.57796012878418,0.18645420176556685
195,CHEMBL246982,195,7.7,7.074546,7.2615504,7.32639,7.3609476,7.2811737,7.334101231892904,0.187125642323722
196,CHEMBL239625,196,7.0,5.933741,6.1927714,6.070975,6.085481,5.9279776,6.201824347178142,0.3684843627827094
197,CHEMBL1808643,197,7.0,6.939744,6.564903,6.655085,6.723662,6.840191,6.787264108657837,0.1539853962408204
198,CHEMBL4283921,198,6.84,6.681167,6.5244756,6.5759735,6.668057,6.735756,6.670904849370321,0.10276652157342228
199,CHEMBL4247905,199,5.71,6.02346,5.8351555,5.899131,5.9413676,6.068257,5.91289511680603,0.11872367186729185
200,CHEMBL1083412,200,7.34,7.4514046,7.5437512,7.4980793,7.495331,7.2963834,7.437491550445557,0.08936541748388176
201,CHEMBL3655946,201,6.69,6.720383,6.721938,6.629591,6.7959967,6.702787,6.7101159795125325,0.049266812203978175
202,CHEMBL4641048,202,8.08,8.784003,8.772679,8.770406,8.76444,8.773663,8.657531750996908,0.2583450938551476
203,CHEMBL4549502,203,7.38,7.2906246,7.282694,7.303251,7.1731873,7.136886,7.261107107798257,0.08206667551997851
204,CHEMBL235411,204,6.52,6.184761,5.7691584,5.838731,5.796748,5.937222,6.007770064671834,0.26730831141226247
205,CHEMBL464719,205,6.77,6.149654,6.4703465,6.285689,6.076497,6.1521072,6.3173822593688955,0.2390047542026707
206,CHEMBL4079541,206,6.1,6.0371346,5.7815137,5.7658525,5.8695254,5.949776,5.917300399144491,0.1241309963409564
207,CHEMBL4636298,207,8.0,8.235133,8.227683,8.353063,8.211155,8.164716,8.198624928792318,0.10550428534209307
208,CHEMBL3828628,208,8.8,8.81966,8.964309,8.684035,8.525145,8.946586,8.78995574315389,0.1512499207735535
209,CHEMBL506484,209,7.33,7.3582563,7.4647317,7.2932243,7.262024,7.428547,7.3561305332183835,0.07134296290358184
210,CHEMBL3334992,210,6.74,6.8618803,6.833576,6.6726456,6.957014,6.9591017,6.837369639078776,0.10516931659411308
211,CHEMBL4472834,211,5.13,5.5898933,5.558957,5.526908,5.472598,5.3781285,5.442747494379678,0.1555191377246229
212,CHEMBL2312168,212,7.24,7.0149803,6.6792264,6.8548093,6.9078317,6.9997506,6.949433046976726,0.17075978268457395
213,CHEMBL3622533,213,8.77,8.3133955,8.63217,8.382117,8.298365,8.425471,8.47025307337443,0.1731995380783912
214,CHEMBL402727,214,5.3,6.9976974,6.8673153,6.7140813,6.7093105,6.7943625,6.563794501622517,0.5736572369573959
215,CHEMBL4070745,215,7.28,7.305222,7.58332,6.995764,7.1664066,7.2891526,7.26997753461202,0.17598011883914239
216,CHEMBL180911,216,5.97,5.2967486,5.380666,5.248165,5.2561293,5.4327283,5.430739517211914,0.2500296333476738
217,CHEMBL4159087,217,5.82,6.288714,6.240861,6.2122083,6.2453213,6.299998,6.184517037073771,0.16568246049045673
218,CHEMBL3309299,218,6.72,8.133182,8.221838,8.034608,8.271953,7.9841647,7.894290800094605,0.53443264513803
219,CHEMBL4061157,219,4.86,5.069582,5.1150365,5.021976,5.076969,5.074298,5.03631025314331,0.08335847469911105
220,CHEMBL389688,220,7.57,7.374249,7.237118,7.319522,7.2587347,7.046994,7.301102927525839,0.15729783180334347
