,molecule_chembl_id,y_test_idx0,y_test0,y_pred_svm0,y_pred_svm1,y_pred_svm2,y_pred_svm3,y_pred_svm4,y_pred_svm_ave,y_pred_svm_std
75,CHEMBL4066668,75,7.27,7.2522011109561575,7.324171838455764,7.260379672174621,7.26123968627375,7.342563663596489,7.285092661909463,0.03492715502868486
76,CHEMBL3933572,76,7.18,6.851119331308398,6.864723681319466,6.598273262161674,6.752847580384522,6.614320081853712,6.8102139895046285,0.19492325280507047
77,CHEMBL4646613,77,8.3,8.064538993947659,7.833386795511204,7.9931453278289135,8.109111557567267,8.12082352266221,8.070167699586209,0.1407923100482364
78,CHEMBL3585964,78,6.72,6.427944525986549,6.599738528662299,6.268649904252303,6.321452921347226,6.319097262281872,6.442813857088375,0.16434007545340878
79,CHEMBL4078716,79,7.44,7.370930108843396,7.4471562856544855,7.4014629440586335,7.341992431483658,7.38957307667718,7.39851914111956,0.03681339233421798
80,CHEMBL4646610,80,8.05,7.722518230011213,7.566310709800261,7.514927285135143,7.682538727340878,7.679790751354482,7.702680950606997,0.17117339726193176
81,CHEMBL4082466,81,7.49,7.175106398315439,6.6411623658320575,7.206308811280994,7.17427039857432,6.5819243102927505,7.044795380715926,0.3253735600252332
82,CHEMBL429429,82,7.28,7.032851622837689,6.962238152264851,6.925926620591461,7.149720286533919,7.064977721727239,7.069285733992526,0.11848153352302501
83,CHEMBL3311464,83,7.46,7.925043326448051,8.024564052415972,7.786133600876009,7.907269236980637,7.879858269547779,7.830478081044742,0.1798924104494582
84,CHEMBL481805,84,6.85,7.217180276975658,7.13770852166119,7.147033846385526,6.977578754115608,7.0885197548143495,7.069670192325389,0.12210972299242308
85,CHEMBL3415621,85,4.89,5.099535895316919,5.0704127959095295,5.016816075856178,5.036106002611259,5.003890737129023,5.0194602511371516,0.06620008774614512
86,CHEMBL3689767,86,5.57,5.885463705107616,5.9399614066088455,5.9177265194685065,5.9490448220312615,5.864457361286424,5.854442302417109,0.1305361369253102
87,CHEMBL515258,87,6.21,6.63654259768799,6.608714764130005,6.623004187623261,6.621832543088787,6.642058046663317,6.557025356532225,0.15556623484741058
88,CHEMBL4299469,88,5.59,6.733615026911657,6.192250806259413,6.448730077489312,6.516479450705734,6.536379157382727,6.336242419791474,0.3698445387218114
89,CHEMBL1631917,89,7.14,6.890119341742328,6.890314351566981,6.89020058480368,6.890040011354131,6.890023522081092,6.931782968591368,0.09311753921968315
90,CHEMBL4283513,90,6.85,6.760838196517523,6.7153466944526174,6.541732398101459,6.607128054229362,6.766454966486115,6.706916718297847,0.10347290782830235
91,CHEMBL1094792,91,7.6,7.390084622891405,7.300154117068952,7.300122823838123,7.299668776445096,7.299641734260362,7.364945345750656,0.11015756032051117
92,CHEMBL4087616,92,5.44,5.237463963956606,5.306772383224207,5.115764341069685,5.173805985833912,5.228227765124149,5.250339073201427,0.10310054639970727
93,CHEMBL3827814,93,9.19,8.932814299581292,8.815914546632555,8.890117751850088,8.899022106110476,8.848354987778672,8.929370615325514,0.12236364237367794
94,CHEMBL4282185,94,7.39,7.320721939055131,7.260620984426403,7.137449098832929,7.432266104743797,7.167511850546587,7.284761662934141,0.10813347601187746
95,CHEMBL235909,95,5.52,5.818063672564147,5.865903401348126,5.781942368616204,5.928592523130674,5.7849096114070955,5.783235262844375,0.12811001196144184
96,CHEMBL3577693,96,6.72,7.193834218474129,7.205952957960763,7.341919766083635,6.831534473988159,7.19870613367466,7.081991258363558,0.2246578190304431
97,CHEMBL1094042,97,8.52,8.433863651111892,8.443064162468106,8.311129206827708,8.457196732974975,8.379635159620635,8.42414815216722,0.06517499559253286
98,CHEMBL3939518,98,7.07,7.370351902804911,7.459821699998916,7.115562271236995,7.50424043077856,7.530729685281423,7.341784331683468,0.183432276694217
99,CHEMBL403466,99,7.0,6.901561969970704,6.959825068272033,6.900113139686313,6.856542088466724,6.9192662292068565,6.922884749267105,0.04600543176826511
100,CHEMBL97272,100,6.88,6.863812593822816,6.807966354099919,6.955879561720835,6.878158276663673,6.764546033253751,6.858393803260166,0.06019500270548259
101,CHEMBL2401849,101,5.57,6.789503554308177,6.821997763396396,6.889284962623663,7.198045168319727,6.803879873742684,6.678785220398441,0.5150667843747911
102,CHEMBL473478,102,7.89,7.301069869017312,7.32812556695848,7.241016193779205,7.198385769532223,7.185268830708461,7.357311038332614,0.24363656125628688
103,CHEMBL3977839,103,5.98,5.630203859638265,5.671704050534746,5.669791739040271,5.633742142921379,5.563421952993531,5.6914772908546984,0.13391075891394127
104,CHEMBL3689782,104,6.85,6.6429850168897495,6.667445399886161,6.594849678569811,6.6466941783629,6.6303874834142755,6.672060292853815,0.0825335790833273
105,CHEMBL3827412,105,5.91,6.502223781552769,6.4898152611703255,6.567002110605111,6.574823302373645,6.553953093606199,6.432969591551341,0.23602576338257927
106,CHEMBL387224,106,6.7,6.602110200248745,6.619730848299172,6.5845045760768555,6.619414897394663,6.57960843924272,6.617561493543693,0.039950354901020446
107,CHEMBL4169910,107,5.84,5.62285461759279,5.981700012304513,6.021733904134428,5.928347711567251,5.889625730976894,5.880710329429313,0.12947475190200633
108,CHEMBL1808646,108,6.77,6.89946495721288,6.9720840185867194,6.965680351144413,6.872563093125569,6.900350484091549,6.896690484026855,0.06720303794586928
109,CHEMBL3946098,109,6.23,6.1104844775169775,6.129688713994268,6.161095647614301,6.174185957153692,6.2294160737038204,6.17247847833051,0.04538230126736882
110,CHEMBL4551227,110,5.89,5.72018325059847,5.720127560362348,5.720248682173229,5.720121653073793,5.719640865158737,5.748387001894429,0.06333156692259868
111,CHEMBL3689890,111,7.4,7.418620869670677,7.401882522972137,7.488650180624146,7.447805694672833,7.436481951401371,7.432240203223526,0.030520125061355492
112,CHEMBL569446,112,6.87,6.801793555605017,6.789228847734323,6.699920098301274,6.749235104064555,6.753779432867885,6.77732617309551,0.05270044625561741
113,CHEMBL4634501,113,9.7,8.299277731510475,7.9856723501969125,8.06627878968251,8.132493693023125,8.13539877589796,8.386520223385164,0.5949321290113664
114,CHEMBL4066089,114,6.36,7.551322823084769,7.5015848506376495,7.488591101351189,7.528590767570368,7.576314433779791,7.334400662737295,0.43674347708764183
115,CHEMBL2385955,115,5.8,6.338076960606512,6.425002656258155,6.32070792036852,5.937824689481898,6.310976188888589,6.188764735933945,0.2325783256621826
116,CHEMBL4067265,116,7.38,7.341832461739846,7.474337920309256,7.177100520485805,7.219193377586765,7.1971730703484385,7.298272891745018,0.10857649964248542
117,CHEMBL4464421,117,8.6,7.470083850638968,7.322786633366794,7.437861944690788,7.498549612066645,7.427258398799972,7.626090073260528,0.4389498634895383
118,CHEMBL1631913,118,7.51,7.010103833605435,7.210123808488794,7.209983486508921,7.210160722963763,7.40014206343025,7.258418985832861,0.15918863753597934
119,CHEMBL4462263,119,5.04,4.896210851988518,5.0331851368017935,4.939889671862188,4.972820188912634,4.90077232621021,4.963813029295891,0.05746677936335041
120,CHEMBL3335312,120,6.63,6.033280007037153,7.053523425579651,6.29220834620272,6.25408562919495,6.8169887535973634,6.513347693601973,0.35217890529605844
121,CHEMBL4094579,121,7.02,7.095705908455058,7.08129485064938,7.033378063686106,6.945392842155424,7.136041290683683,7.051968825938276,0.0613286094644731
122,CHEMBL3910885,122,4.91,5.809147015543635,5.601109393740538,5.851951965623431,5.747874555189493,5.661299064059919,5.59689699902617,0.31856192110892195
123,CHEMBL469369,123,7.28,7.401659073420537,7.370390603819855,7.323760708974298,7.379172806958356,7.306064373828276,7.343507927833554,0.043207728651216686
124,CHEMBL3964972,124,6.35,5.964871690242492,6.193911245742896,5.9069039283048586,6.069582666934966,5.838450038815312,6.053953261673421,0.17486988437235318
125,CHEMBL4167594,125,5.64,5.774270881753562,5.846900045060261,5.82392630239562,5.519575211805227,5.814724783678399,5.736566204115512,0.11814247897157164
126,CHEMBL1095437,126,7.92,7.585483156717826,7.561661531147527,7.676983039174819,7.419804911765538,7.690609822058815,7.64242374347742,0.15269180881050923
127,CHEMBL3689808,127,6.28,6.331799878519614,6.269691158565236,6.294634341983803,6.295794555331616,6.407520839923996,6.313240129054044,0.046341592382978025
128,CHEMBL1834468,128,8.1,7.372237970351247,7.571590875734459,7.503762102923005,7.552287429317075,7.585628888086277,7.614251211068677,0.2284763990300101
129,CHEMBL401449,129,7.22,6.368619001583969,6.364046288086609,6.573735131087623,6.415644537818551,6.268308154126065,6.535058852117136,0.3196361120759096
130,CHEMBL496094,130,5.29,5.824184990028035,6.007132909389783,6.006967482151644,5.858868351809526,6.019827854893026,5.834496931378669,0.2553017931610532
131,CHEMBL4299448,131,5.43,6.403503093028904,6.834965675167393,6.361944199289225,6.424244896487473,6.368533851029006,6.303865285833667,0.42380858260383536
132,CHEMBL516236,132,7.1,6.889628230603449,6.889806187250561,6.845883137705129,6.801915970142331,6.798578003210697,6.8876352548186945,0.10175927394991705
133,CHEMBL4645863,133,8.15,9.520040412840807,9.520426578871113,9.519997522963141,9.5202868939313,9.520375702624385,9.291854518538457,0.5106528897404351
134,CHEMBL4251203,134,10.0,9.28314374024413,9.16106967067397,9.252564160001914,9.255413459643737,9.31100516949661,9.377199366676725,0.28230791371030334
135,CHEMBL318642,135,7.12,6.685515627153234,6.76591091947536,6.662806500095303,6.752330457423075,6.698914470007927,6.780912995692483,0.15588221018656656
136,CHEMBL1934904,136,4.52,4.921449608252188,4.831142472374351,4.864593444561823,4.817653650413156,4.889093221821093,4.807322066237102,0.13305371824570714
137,CHEMBL1835671,137,4.66,5.934591058553574,5.997345918882433,6.014770670279009,5.973665841048453,5.956542061790248,5.756152591758952,0.49090329593415233
138,CHEMBL4437865,138,7.7,6.592303343880751,6.779999858063632,6.783165900743107,6.769466481293488,6.71720231372596,6.89035631628449,0.36801799385363
139,CHEMBL3734952,139,6.57,6.586415890541336,6.916075515286592,6.905845354665427,6.660826967075258,6.92755661799747,6.761120057594347,0.15798990501831167
140,CHEMBL214211,140,5.7,4.789815315191158,4.919771872376307,5.121897075581613,5.161333202266324,5.063909257730513,5.12612112052432,0.28581655665503874
141,CHEMBL2047681,141,8.22,7.086669487108233,7.250621485728398,6.908536938750114,7.17641229711039,7.161574489701518,7.300635783066443,0.4246615496705874
142,CHEMBL270740,142,7.6,7.694852080367683,7.695213922691748,7.553554942807321,7.558228622933797,7.634245222397979,7.6226824651997545,0.05780768316282918
143,CHEMBL2088206,143,4.42,5.304691817152864,5.618471602323562,5.411225196999713,5.365354564539128,5.312166732517534,5.2386516522554665,0.3808006365853191
144,CHEMBL97201,144,5.05,5.479445389946838,5.58093289796088,5.548607356755724,5.630014017663697,5.528905942148005,5.469650934079191,0.193239102566608
145,CHEMBL523601,145,6.8,6.583542474584185,6.542671842635692,6.468872832888894,6.547296213385788,6.497924307327515,6.573384611803679,0.10777953156728608
146,CHEMBL4113424,146,6.89,6.5557980261924165,6.8247644581985565,6.660780078865977,6.5514187104749215,6.544763312396431,6.67125409768805,0.13857335534536427
147,CHEMBL1084624,147,7.66,7.771710621833954,7.803632963143885,7.6784562382199235,7.771810045284839,7.777653735543625,7.743877267337704,0.054132300460652934
148,CHEMBL343717,148,5.89,5.57218449319051,5.625291439760631,5.643268939089742,5.657132180562431,5.580081416264317,5.661326411477938,0.1068338460722
149,CHEMBL4093482,149,6.66,6.626212276280075,6.081284345222978,6.551059599012778,6.590715871841855,6.948061517020121,6.576222268229635,0.25612136064909785
150,CHEMBL95792,150,5.52,5.759326517199825,5.948752434803257,5.848490548523772,5.94096756561583,5.9942606096650515,5.835299612634621,0.16055404877553148
151,CHEMBL3655968,151,6.8,7.12710222080505,7.221697345145765,7.261515790307769,7.248502305893819,7.391176563068248,7.174999037536775,0.18471587039477663
152,CHEMBL4068870,152,7.72,7.435407831061341,7.343480048078132,7.4077467102530905,7.437605894030386,7.389362684145656,7.455600527928101,0.12239762695451005
153,CHEMBL3655983,153,7.04,6.408378266707825,6.423132137762684,6.469663136591676,6.2470595149351436,6.459981445148635,6.508035750190994,0.24900350384693284
154,CHEMBL99810,154,6.87,6.773134687622047,6.810929511878075,6.669696664748187,6.788390813053282,6.75566786497384,6.777969923712572,0.060426710797690575
155,CHEMBL3689884,155,7.7,7.538551808711044,7.533512408190914,7.547020278126751,7.525071388818276,7.512875141025471,7.559505170812076,0.06373039788335101
156,CHEMBL3758407,156,5.85,5.444573733249856,5.405041049060156,5.360158982600135,5.411596678598807,5.382068275221919,5.4755731197884785,0.16945392079636803
157,CHEMBL4229142,157,7.26,7.284752384103971,7.283112741736359,7.247413972798255,7.295828027876229,7.302738805354295,7.278974321978185,0.019388102569816636
158,CHEMBL4225331,158,6.96,6.43123215168516,6.335085740774668,6.314008514856738,6.33460295556789,6.375440117322858,6.4583949133678855,0.22752436121615469
159,CHEMBL3335005,159,8.27,7.502581733367392,7.307869755217518,7.5518283612185755,7.466033439566232,7.4700748485494675,7.594731356319863,0.31110339600358783
160,CHEMBL3217993,160,7.13,7.178983166289891,6.5441779355151395,7.15682256336603,7.20539438818806,6.768583548771825,6.997326933688491,0.25066564768107713
161,CHEMBL1819256,161,7.92,7.638683228420137,7.6866680572734,7.605493202235898,7.62802205444627,7.624469671510205,7.683889368980985,0.10847224112985016
162,CHEMBL271498,162,7.55,7.883353359802738,7.857827063386096,7.515096267296667,7.833359186204286,7.799206792119971,7.739807111468292,0.14907282910419253
163,CHEMBL1830539,163,7.43,7.183004830859178,7.155466174877655,7.108288441626891,7.161208995481984,7.159598562506142,7.199594500891975,0.10545073012178396
164,CHEMBL3692642,164,5.3,5.405434543749495,5.488107371411816,5.397479462542186,5.471149151337906,5.4196918962941565,5.413643737555926,0.06073420143095554
165,CHEMBL493749,165,5.37,5.648954213970434,5.650775643015771,5.563610017471642,5.565603312065936,5.6974656016127545,5.582734798022756,0.10653095345189711
166,CHEMBL2396902,166,6.31,6.415291813011102,6.441870916457419,6.423221043181409,6.417273765303026,6.462798103659872,6.41174260693547,0.04837506575664404
167,CHEMBL452365,167,6.92,6.695307982020572,6.724837884790408,6.7245723097812515,6.72277298538379,6.684853009776182,6.745390695292034,0.07961248103902194
168,CHEMBL4284388,168,6.42,6.726374129070587,6.835949398900962,6.795715324015718,6.807920717042525,6.840381625733926,6.7377235324606195,0.14694372482917117
169,CHEMBL237558,169,6.39,6.416418929722521,6.469152820506463,6.382671948059222,6.410219752353927,6.438319818202611,6.417797211474124,0.029224312392889418
170,CHEMBL2425964,170,6.41,5.593163428111789,5.568633963931486,5.712854094194565,5.649579231804144,5.607258300735152,5.7569148364628555,0.29570362449959126
171,CHEMBL3978733,171,6.69,6.468111230078755,6.514263175194026,6.455784845106053,6.521471579089486,6.450882901865394,6.516752288555619,0.0821228700816219
172,CHEMBL461763,172,5.42,5.601354549391863,5.670125905565355,5.479116882418782,5.695141235498519,5.576528366522923,5.57371115656624,0.09779941895475758
173,CHEMBL4091353,173,8.52,8.319014609295461,8.364231689678569,8.392644439786583,8.36688433277445,8.353990545640016,8.386127602862514,0.06370631403705332
174,CHEMBL236679,174,6.02,5.922897816372351,5.936489647754843,5.931857866365104,5.941750568117985,5.882793822040881,5.939298286775194,0.0409140531573489
175,CHEMBL404518,175,6.7,7.045134240820522,6.975478801853133,6.823782682991273,7.074509137082239,6.962934832228291,6.930306615829243,0.13004701909591862
176,CHEMBL217035,176,6.23,6.50082622883306,6.421266562849357,6.486968708105243,6.478698657411645,6.4619783684068,6.42995642093435,0.0928549273537359
177,CHEMBL520601,177,6.68,6.69356279453852,6.601291684130503,6.740861489085388,6.596825597238167,6.693490295041549,6.667671976672355,0.05207551826673003
178,CHEMBL3415962,178,7.1,7.315399681739624,7.436615239688485,6.346336093093947,7.326571905214357,6.406617383235154,6.988590050495261,0.444476723693004
179,CHEMBL4162637,179,6.66,6.5737800456065765,6.576415700816548,6.589938383423793,6.592706999597691,6.594379779439927,6.597870151480755,0.028874725136402612
180,CHEMBL392112,180,6.72,6.389408290073021,6.454709283170776,6.40810129029944,6.35737213220148,6.348851391637599,6.446407064563718,0.12720229445695563
181,CHEMBL3652228,181,6.71,6.858836638863429,6.701366288976528,6.702138885000158,6.680394304616983,6.701496511276493,6.725705438122265,0.060218387229523926
182,CHEMBL3951875,182,8.11,7.117785816510699,7.147807883727134,7.0787274460788145,7.094666956286388,7.084431438461378,7.272236590177402,0.3753737280040056
