,molecule_chembl_id,y_test_idx0,y_test0,y_pred_knn0,y_pred_knn1,y_pred_knn2,y_pred_knn3,y_pred_knn4,y_pred_knn_ave,y_pred_knn_std
35,CHEMBL2442692,35,7.16,7.479000659195782,7.479000659195782,8.034442998698829,7.986441784548421,8.058798515018562,7.699614102776228,0.34446042672206156
36,CHEMBL3951849,36,5.3,5.186487513572206,5.186487513572206,5.430963552021206,5.430963552021206,5.186487513572206,5.2868982741265045,0.10948989779571555
37,CHEMBL3759794,37,9.3,8.495649928653938,8.489337349397593,8.495649928653938,8.495649928653938,8.495649928653938,8.628656177335559,0.30024293297293525
38,CHEMBL485771,38,6.8,6.4588551083772465,6.4588551083772465,6.4588551083772465,6.4588551083772465,6.4588551083772465,6.515712590314372,0.12713719464087916
39,CHEMBL1934897,39,4.31,4.962823529411764,4.962823529411764,4.962823529411764,4.962823529411764,4.962823529411764,4.854019607843137,0.24329296484600654
40,CHEMBL3920532,40,8.62,8.458973786451123,8.415622885043025,8.412103948698578,8.415622885043025,8.44611627939707,8.461406630772137,0.0730463637531338
41,CHEMBL4299456,41,7.02,7.307882352941175,7.165360688285902,7.165360688285902,7.165360688285902,7.165360688285902,7.164887517680796,0.0831071710228548
42,CHEMBL517076,42,6.28,6.258925664677158,6.36520670802875,6.258925664677158,6.36520670802875,6.36520670802875,6.315578575573428,0.050122839535958086
43,CHEMBL4210907,43,7.79,7.697169808544914,8.084934642981883,7.6641790031295844,7.613627735906471,7.6641790031295844,7.752348365615405,0.15804378965646404
44,CHEMBL3640665,44,7.74,8.237858508604207,8.237858508604207,8.005185139242077,8.216619237336369,8.237858508604207,8.112563317065177,0.18630521011998388
45,CHEMBL4548542,45,6.89,6.732573722053008,6.732573722053008,6.656903136737039,6.732573722053008,6.732573722053008,6.746199670824846,0.0699941326001787
46,CHEMBL2408820,46,6.74,5.610191808747221,5.857851359552391,5.610191808747221,5.6167909044281075,5.610191808747221,5.840869615037026,0.4120218133996139
47,CHEMBL3892860,47,4.35,6.3099816289038575,5.872425761666024,5.976944862910515,5.800232288037167,5.872425761666024,5.697001717197264,0.6245971908133433
48,CHEMBL3758595,48,6.61,6.9915516375606765,6.9915516375606765,6.807767896727084,6.926195070793394,6.951015053130474,6.879680215962051,0.1355123125979772
49,CHEMBL1173195,49,4.83,5.717679626338643,5.63163400882911,6.066205648866181,5.63163400882911,5.63163400882911,5.584797883615359,0.3709698341236358
50,CHEMBL2337874,50,6.17,6.270911027082638,6.459893866083971,6.363697714084597,6.270911027082638,6.657522222924132,6.365489309542995,0.15827445876270244
51,CHEMBL3688164,51,5.49,5.284281567489114,5.2842815674891135,5.2842815674891135,5.284281567489114,5.2842815674891135,5.318567972907595,0.07666673321984079
52,CHEMBL3925737,52,7.08,6.157553488372093,6.283908305647841,6.283908305647841,6.040494732631018,6.157553488372093,6.333903053445148,0.3439831352937198
53,CHEMBL3652236,53,7.68,7.681069788170664,7.65227542260377,8.022696804364772,7.703817868991265,7.63467523197716,7.729089186017938,0.1331503115133064
54,CHEMBL3309288,54,7.4,6.794895199459095,6.826538201487492,6.826538201487492,6.826538201487492,6.826538201487492,6.916841334234845,0.21638383304776374
55,CHEMBL1808672,55,4.52,6.6833089737067874,6.499387212889955,6.499387212889955,6.499387212889955,6.499387212889955,6.200142970877768,0.7543781384236886
56,CHEMBL3640657,56,7.77,7.629882505720117,7.629882505720117,7.629882505720117,7.629882505720117,7.629882505720117,7.653235421433432,0.05221870700779266
57,CHEMBL3601780,57,6.52,6.919133603432982,7.312528957528959,7.050913705583755,7.050913705583755,7.050913705583755,6.984067279618867,0.23835101222224758
58,CHEMBL3692625,58,5.29,5.391899487518598,5.391899487518598,5.490967762050259,5.391899487518598,5.391899487518598,5.391427618687444,0.0580182336483835
59,CHEMBL4079625,59,7.77,7.359742823604736,7.5159752113260385,7.359742823604736,7.359742823604736,7.359742823604736,7.4541577509574966,0.15233430272197987
60,CHEMBL497760,60,7.82,6.462709353894315,6.462709353894315,6.462709353894315,6.462709353894315,6.4987505988957155,6.694931335745497,0.5033180863393609
61,CHEMBL1214762,61,5.72,5.63,6.390000000000001,5.8,6.69,6.390000000000001,6.103333333333334,0.4023956041288504
62,CHEMBL4208487,62,6.96,6.785042548548985,6.796275365481127,6.796275365481127,6.853185840707965,6.785042548548985,6.829303611461365,0.06291756550725537
63,CHEMBL585554,63,6.77,7.106155645856421,7.165113902228789,7.106155645856421,7.106155645856421,7.106155645856421,7.0599560809424124,0.1314472615704079
64,CHEMBL479611,64,6.96,6.67388028322177,6.67388028322177,6.67388028322177,6.67388028322177,6.67388028322177,6.721566902684809,0.1066305227365182
65,CHEMBL145110,65,4.72,6.5005263157894735,6.657823834196892,6.639792746113989,6.639792746113989,6.639792746113989,6.299621398054723,0.7084049184073006
66,CHEMBL2425952,66,7.1,7.921143737377104,7.917072027622274,7.921143737377104,7.880182810520901,8.162571018762966,7.8170188886100584,0.3339677232896648
67,CHEMBL4281785,67,8.43,8.533162288281089,8.459003856703857,8.466023592060031,8.533162288281089,8.533162288281089,8.492419052267861,0.042208742267194024
68,CHEMBL3775654,68,6.95,7.599850000000002,7.51858536585366,7.579443629387202,7.56144029544522,7.56144029544522,7.461793264355218,0.23018761206572907
69,CHEMBL3908319,69,5.35,6.224180638372501,6.121848516949153,6.322364608909154,6.684554670720606,6.121848516949153,6.137466158650095,0.4003339127996756
70,CHEMBL3693711,70,8.52,8.188429713211095,8.188429713211095,8.188429713211095,8.188429713211095,8.108740985739848,8.230409973097371,0.13273726872193015
71,CHEMBL2413289,71,5.33,5.9411275258281995,6.003923287889026,5.976824242222481,5.9411275258281995,5.9411275258281995,5.855688351266018,0.23625385387326775
72,CHEMBL3759139,72,5.36,6.140586588606427,5.983865382534359,6.140586588606427,6.140586588606427,6.140586588606427,5.984368622826676,0.28503001062774797
73,CHEMBL4474608,73,6.25,6.938438228438229,6.961713961407491,7.016538024971624,7.016538024971624,7.016538024971624,6.8666277107934315,0.2774428427951765
74,CHEMBL4104117,74,9.54,7.154206259643951,7.154206259643951,7.154206259643951,7.154206259643951,7.2197185360493625,7.562757262437526,0.8845733527695806
75,CHEMBL520279,75,6.85,6.088202556194726,6.231159178116104,6.231159178116104,6.184034466810722,6.231159178116104,6.302619092892293,0.24999406008870215
76,CHEMBL4214775,76,7.19,7.093314429741652,7.100391753499396,7.136565847511028,7.100391753499396,7.136204105362014,7.126144648268913,0.03339547484794901
77,CHEMBL2337862,77,5.99,6.010820115838025,6.164634514268687,6.010820115838025,6.164634514268687,6.010820115838025,6.058621562675242,0.07532302175109327
78,CHEMBL1801238,78,5.48,7.790654705928532,7.790654705928532,7.703381688516436,8.32733181937862,8.32733181937862,7.5698924565217895,0.9687079516226212
79,CHEMBL4586038,79,5.57,7.707581361125768,7.696488916447062,7.707581361125768,7.707581361125768,7.707581361125768,7.349469060158356,0.7958130640144279
80,CHEMBL3693707,80,7.35,7.66888587381934,7.948039420636105,7.948039420636105,7.620409849257014,7.948039420636105,7.747235664164112,0.22397399242531613
81,CHEMBL3655988,81,7.72,7.943530691939462,7.354525164203193,7.518808502509421,7.533687893996491,7.943530691939462,7.6690138240980055,0.22101903190520417
82,CHEMBL3692575,82,5.41,5.300312542650469,5.300312542650469,5.300312542650469,5.304048257372654,5.300312542650469,5.319216404662423,0.0406225673538101
83,CHEMBL3415618,83,6.6,6.673362073855579,6.827944412275622,6.827944412275622,6.827944412275622,6.827944412275622,6.764189953826343,0.09261620503105256
84,CHEMBL4080343,84,6.97,7.337254934379845,7.617258646695285,7.2721634902416925,7.337254934379845,7.337254934379845,7.311864490012752,0.18870043006743606
85,CHEMBL3952742,85,8.62,8.711464698423333,8.686566935023523,8.711464698423333,8.704560868238678,8.711464698423333,8.690920316422034,0.032916365636541316
86,CHEMBL3693719,86,8.4,7.939662807862636,7.805406223972136,7.875369122435073,7.805406223972136,7.875369122435073,7.950202250112842,0.20638187421010393
87,CHEMBL4226814,87,5.55,6.518956156226282,6.50823294880412,6.50823294880412,6.518956156226282,6.518956156226282,6.353889061047848,0.3595421003581664
88,CHEMBL1214761,88,5.77,6.3774999999999995,6.3775,6.3774999999999995,6.3774999999999995,6.3774999999999995,6.276249999999998,0.22640188272185377
89,CHEMBL4066262,89,8.7,9.15,9.15,9.15,9.15,9.15,9.075,0.16770509831248462
90,CHEMBL1914702,90,7.33,8.140400316634626,8.140400316634626,8.140400316634626,8.140400316634626,8.140400316634626,8.005333597195522,0.30201836616372946
91,CHEMBL403323,91,7.82,7.429761529284312,7.496139900071377,7.604863092070251,7.496139900071377,7.496139900071377,7.557174053594782,0.12829729636969178
92,CHEMBL2337869,92,6.34,6.024766992079572,6.024766992079572,5.986380681397983,6.024766992079572,6.024766992079572,6.070908108286044,0.12115509516155211
93,CHEMBL3655950,93,8.72,8.447916666666668,8.447916666666666,8.447916666666668,8.541911764705883,8.447916666666666,8.508929738562092,0.1004397407076187
94,CHEMBL3628320,94,5.05,5.518873249169848,5.447597730003074,5.827158311233389,5.447597730003074,5.447597730003074,5.45647079173541,0.22611133025309682
95,CHEMBL3670674,95,8.8,7.959677738476504,7.959677738476504,7.806688741761915,7.959677738476504,7.959677738476504,8.074233282611322,0.32934513309889046
96,CHEMBL3640683,96,8.52,8.114196360879452,8.129673294998232,8.114196360879452,8.129673294998232,8.256939472472803,8.210779797371362,0.14694732570025715
97,CHEMBL2094337,97,4.43,7.044086618770375,7.044086618770375,6.651599682707562,6.576283945735247,6.559599470587762,6.384276056095221,0.8971215182795297
98,CHEMBL3640686,98,8.1,7.946395947070194,7.989063346355728,7.946395947070194,7.946395947070194,7.946395947070194,7.97910785577275,0.05626469913493334
99,CHEMBL3110286,99,5.96,5.908744171588436,5.908744171588436,5.8607193256920285,5.897618162246796,5.908744171588436,5.907428333784022,0.029002716190713623
100,CHEMBL3601340,100,7.53,7.664879894218759,7.664879894218759,7.664879894218759,7.566325026921842,7.526678670738934,7.602940563386174,0.06322755422515239
101,CHEMBL3670666,101,7.37,8.794790350125567,8.794790350125567,8.228562118768874,8.794790350125567,8.794790350125567,8.462953919878524,0.5307148407512359
102,CHEMBL3640701,102,7.48,8.079833381212294,8.070811975187985,8.079833381212296,8.079833381212296,8.079833381212296,7.978357583339528,0.22289662987572711
103,CHEMBL2012817,103,5.21,6.010749512807216,6.175755754781019,5.77399249322188,6.261231250783417,5.333249623372692,5.794163105827704,0.4009924977660313
104,CHEMBL1822050,104,7.4,7.543808185705558,7.525530849114232,7.525530849114232,7.538324984728161,7.538324984728161,7.511919975565058,0.05051055937755006
105,CHEMBL4518594,105,6.96,7.5366451612903225,7.47675700254638,7.526610278569458,7.507962499999999,7.508193548387097,7.419361415132209,0.2062790420468955
106,CHEMBL3758407,106,6.06,5.878873239436619,5.878873239436619,5.878873239436619,5.878873239436619,6.0527645051194545,5.938042910477655,0.08370461541071675
107,CHEMBL462202,107,6.15,6.364359624835895,6.4227116149329655,6.416729410228086,6.4227116149329655,6.500662696578278,6.379529160251366,0.1100760276781983
108,CHEMBL3352995,108,5.72,6.083526370217167,5.894896777774841,5.852880639097744,5.852880639097744,5.894896777774841,5.88318020066039,0.10714246649825097
109,CHEMBL3352992,109,5.43,5.893150816322686,5.8701249362018215,5.9232617884809065,5.877711379778475,5.8701249362018215,5.810728976164285,0.1712473597877183
110,CHEMBL3656024,110,8.15,8.427358545127396,8.427358545127396,8.427358545127396,8.451139533985085,8.427358545127396,8.385095619082445,0.10549594658796843
111,CHEMBL3775409,111,7.47,7.280787005261953,7.280787005261953,7.280787005261953,7.280787005261953,7.280787005261953,7.312322504384961,0.07051551974343051
112,CHEMBL4442266,112,7.77,7.665155393053017,7.938179025709315,7.843427879277278,7.7024072734786655,7.871627247534962,7.798466136508872,0.09548401114255549
113,CHEMBL3916257,113,8.82,8.731054134752695,8.731054134752695,8.731054134752695,8.731054134752695,8.731054134752695,8.745878445627246,0.03314816683508525
114,CHEMBL4445716,114,5.2,6.203233606557376,6.589057193457651,6.203233606557376,6.6195308719890615,6.211211401425178,6.171044446664442,0.4694833536033498
115,CHEMBL3338404,115,7.3,6.849047999128198,6.883542507729858,6.874120871046104,6.874120871046104,6.874120871046104,6.942492186666061,0.1602303694814222
116,CHEMBL3770531,116,6.84,7.31197299651568,7.458371451104102,7.458371451104101,7.458371451104102,7.458371451104101,7.3309098001553465,0.22595608875434883
117,CHEMBL4290748,117,8.89,8.362193731196145,8.164702857826141,8.164702857826141,8.164702857826141,8.164702857826141,8.318500860416785,0.26556092706595746
118,CHEMBL99,118,9.0,7.66,7.357286940527284,7.66,7.66,7.66,7.832881156754548,0.5335272298909385
119,CHEMBL4449062,119,7.21,7.19080153998123,7.101160965764464,7.19080153998123,7.091838208937255,7.091838208937255,7.146073410600239,0.051620186374625676
120,CHEMBL474097,120,5.82,7.010487210718636,6.948314365610976,6.948314365610976,7.010487210718636,6.948314365610976,6.780986253045033,0.43066461224723657
121,CHEMBL3640670,121,8.1,7.912911098198721,8.279161026557185,8.29644250304754,8.29644250304754,8.29644250304754,8.196899938983089,0.1452195536509143
122,CHEMBL3655999,122,8.52,8.476065573770494,8.594767836919592,8.503375858684986,8.503375858684986,8.476065573770494,8.51227511697176,0.04009442666171434
123,CHEMBL3640672,123,7.7,8.119734046471043,8.150640520802053,8.101308229653204,8.101308229653204,8.101308229653204,8.045716542705453,0.15560573410418108
124,CHEMBL3415451,124,6.29,6.662934919386551,6.877004504109781,6.626602540647134,6.72098191943949,6.626602540647134,6.634021070705015,0.1760206971887263
125,CHEMBL3693752,125,7.17,7.372357850808557,7.530223526124616,7.372357850808557,7.372357850808557,7.372357850808557,7.364942488226473,0.10451502731944909
126,CHEMBL1798008,126,6.8,7.069161664425391,7.069161664425391,7.069859234287404,7.069161664425391,6.99218800878285,7.011588706057737,0.09872989977012597
127,CHEMBL2431866,127,7.28,6.549304676798643,6.549304676798643,6.549304676798643,6.549304676798643,6.549304676798643,6.671087230665535,0.2723140689199023
128,CHEMBL4176291,128,8.57,7.084879110251451,7.133324281717109,7.084879110251451,7.084879110251451,7.304032123608208,7.376998956013278,0.5391281556583932
129,CHEMBL2425962,129,7.48,7.68897905403306,7.736466730903681,7.68897905403306,7.68897905403306,7.68897905403306,7.662063824505986,0.08324736932395187
130,CHEMBL4539040,130,7.41,6.106255868660124,6.170870234373236,6.217018851380972,6.18048528751843,6.170870234373236,6.375916746051,0.46360459170686663
131,CHEMBL4635256,131,6.46,6.960091370558376,7.1159462797159625,7.09838526122005,6.960091370558375,7.31130964467005,6.984303987787136,0.26247034844638556
132,CHEMBL3655996,132,8.7,8.697451377003269,8.73305119029096,8.701053997081239,8.7010183299389,8.718121825088097,8.708449453233744,0.012916820747695866
133,CHEMBL3655932,133,8.7,8.492221520513498,8.417731725754605,8.368195472634689,8.368195472634689,8.368195472634689,8.452423277362028,0.11927880977678124
134,CHEMBL4522666,134,7.8,8.089126786864037,8.13228029451666,8.13228029451666,8.13228029451666,8.089126786864037,8.062515742879675,0.11897625013622926
135,CHEMBL3287259,135,5.3,5.856252812344856,5.856252812344856,5.856252812344856,5.856252812344856,6.002608192213056,5.7879365735987465,0.2246606469023277
136,CHEMBL3692602,136,5.24,5.431837516765665,5.431837516765665,5.431837516765665,5.397541899441341,5.431837516765665,5.394148661084,0.0700655920678533
137,CHEMBL3110278,137,5.96,6.120689448441246,6.120689448441246,6.120689448441246,6.120689448441246,6.127284172661869,6.095006994404476,0.06042496525415228
138,CHEMBL4442157,138,7.43,7.655320720996631,7.886447272795035,7.945821562759646,7.886447272795035,7.886447272795035,7.7817473503568975,0.18235334726190913
139,CHEMBL4076426,139,8.55,6.8695285220542734,7.507993956459034,7.470126513183523,7.37099957518448,7.507993956459034,7.54610708722339,0.5008160748629206
140,CHEMBL3769415,140,6.71,6.888774234898255,6.859601025476687,6.859601025476687,6.7613202247191015,6.859601025476687,6.823149589341235,0.06444431134858764
141,CHEMBL3693709,141,7.7,8.043461877911252,8.256771510202018,7.955166477635422,7.855861882507434,7.626135891047377,7.9062329398839175,0.21119784859659188
142,CHEMBL3974954,142,6.71,6.599456342668865,6.599456342668865,6.23860927152318,6.599456342668865,6.23860927152318,6.497597928508825,0.18725664139258752
143,CHEMBL4250057,143,5.15,5.273333333333333,5.273333333333333,5.390000000000001,5.273333333333333,5.245,5.2675,0.07002479719515246
144,CHEMBL3693715,144,8.1,7.583989011799512,8.090012091898428,7.881241544192855,7.59010597223363,7.881241544192855,7.85443169405288,0.20826536936623444
145,CHEMBL4632668,145,7.68,7.430800106006215,7.213877593795848,7.234513113370639,7.243843138025567,7.430800106006215,7.372305676200747,0.16437146189601837
146,CHEMBL469275,146,8.4,7.8056526907283335,7.8056526907283335,7.913934659090909,7.8056526907283335,8.043027661517156,7.962320065465512,0.21371811170546723
147,CHEMBL3655917,147,9.0,8.633058944583272,8.633058944583272,8.633058944583272,8.633058944583272,8.633058944583272,8.694215787152727,0.13675085727455347
148,CHEMBL4522149,148,7.71,7.816589650693827,7.952621166527947,7.952621166527947,7.944848858729178,7.952621166527947,7.888217001501141,0.09357940806184206
149,CHEMBL3692651,149,5.82,5.33,5.33,5.33,5.33,5.33,5.411666666666666,0.1826122181624829
150,CHEMBL3765502,150,6.41,6.894512897792748,6.473399435426958,6.958947463563441,5.872059410849297,6.958947463563441,6.5946444451993145,0.3929116785070754
151,CHEMBL3670668,151,9.36,7.918102944733136,8.08971653322588,8.085204555107241,7.918102944733136,7.918102944733136,8.214871653755422,0.5176889815973331
152,CHEMBL3310505,152,5.96,8.0,8.0,8.0,8.0,8.0,7.66,0.7602631123499285
153,CHEMBL3693799,153,7.44,7.727108425485296,7.605584237734945,7.727108425485296,7.696106651376145,7.605584237734945,7.633581996302772,0.10037052743503501
154,CHEMBL3233708,154,6.53,6.770689449476477,6.770689449476477,6.7550767501835915,6.612519984872967,6.7792597587849635,6.7030392321324115,0.09644245759597526
155,CHEMBL3415970,155,6.75,6.71,6.71,6.71,6.71,6.71,6.716666666666668,0.01490711984999861
156,CHEMBL1798002,156,6.94,6.784791016973983,6.902475087515238,7.078617413743667,7.0945316988996705,7.0688997515826575,6.978219161452536,0.11287434087812101
157,CHEMBL2337867,157,6.51,6.0458960405329325,6.188584259040417,6.035193409442562,6.129635693819075,6.188584259040417,6.182982276979234,0.15836845177273626
158,CHEMBL3670669,158,9.15,8.341036598276208,8.005174499319597,8.005174499319597,8.005174499319597,8.005174499319597,8.251955765925766,0.4199251550846502
159,CHEMBL3797843,159,6.92,6.767925504009593,6.808864573184441,6.8130100916367,6.767925504009593,6.767925504009593,6.8076085294749875,0.053831255940242025
160,CHEMBL4440425,160,8.4,7.238085652006669,7.723420342034204,7.238085652006668,7.210876278323642,7.238085652006668,7.508092262729641,0.4375906847783043
161,CHEMBL3735212,161,7.76,8.079842726081257,7.912698826597131,7.912698826597131,7.918610747051114,7.912698826597131,7.916091658820626,0.0923939912542781
162,CHEMBL4441436,162,7.49,7.41197825864014,7.628173277661794,7.41197825864014,7.212060301507537,7.41197825864014,7.4276947258482915,0.12336451671749193
163,CHEMBL481538,163,8.0,7.343606974209953,7.343606974209953,7.343606974209953,7.343606974209953,7.343606974209953,7.453005811841628,0.24462323760388627
164,CHEMBL3110280,164,6.04,6.114877482589631,6.114877482589631,6.114877482589631,6.114877482589631,6.114877482589631,6.1023979021580255,0.027905190175745408
165,CHEMBL3235787,165,4.78,6.01142606676904,6.01142606676904,6.01142606676904,6.4899234046870244,6.0009746238751,5.884196038144875,0.5241428259341141
166,CHEMBL4227770,166,7.57,7.5165879503481685,7.127997454391174,7.127997454391174,7.5165879503481685,7.127997454391174,7.331194710644977,0.20397575334928386
167,CHEMBL3287253,167,5.92,6.052712116701399,6.503077483825898,6.052712116701399,6.052712116701399,6.052712116701399,6.105654325105249,0.18422097475608387
168,CHEMBL2408778,168,8.57,8.2690111712912,8.2690111712912,8.108532572655207,8.2690111712912,8.2690111712912,8.29242954297,0.13726928209128983
169,CHEMBL3655945,169,7.72,7.968201402073901,8.25652410960844,8.25652410960844,7.871962077493817,7.88549656783993,7.993118044437423,0.20010037737462974
170,CHEMBL3640669,170,8.52,8.39909527073338,8.39909527073338,8.39909527073338,8.39909527073338,8.39909527073338,8.419246058944482,0.04505853224022839
171,CHEMBL253308,171,6.51,6.270155692030667,6.3456858123740565,6.269057672022502,6.3456858123740565,6.3456858123740565,6.347711800195889,0.08015734055393056
172,CHEMBL4439065,172,7.66,8.178487173301166,7.964471126357918,8.122664179104477,8.201802754000743,8.14845259938838,8.045979638692115,0.18878746227464266
173,CHEMBL320497,173,7.84,6.9457986322702965,6.9457986322702965,6.869357656545618,6.9457986322702965,6.9457986322702965,7.082092030937801,0.34009409621882053
174,CHEMBL3958794,174,8.01,7.204946411172459,7.1681840884766315,7.434070638601498,7.434070638601498,7.434070638601498,7.447557069242264,0.275014210416048
175,CHEMBL2364628,175,8.33,7.666438569206844,7.580748850814878,7.666438569206844,7.666438569206844,7.666438569206844,7.762750521273709,0.2556040387033476
176,CHEMBL3692631,176,5.36,5.499446246303539,5.550261162300879,5.675878657911717,5.499446246303539,5.667246577524184,5.542046481723976,0.10833903418769816
177,CHEMBL3356937,177,7.82,8.233009451461884,7.629824943186836,7.920861137591357,8.233009451461884,8.218252643919989,8.009159604603658,0.2350213350635045
178,CHEMBL246199,178,4.82,6.412059249241953,6.563490488006619,6.307123749352886,6.307123749352886,6.307123749352886,6.119486830884537,0.5883630866905968
179,CHEMBL4636427,179,6.48,7.300660681009656,7.026058832588943,7.087750609253405,6.949652718956463,6.949652718956463,6.965629260127489,0.24737208416542705
180,CHEMBL4555936,180,7.77,7.746337896594277,7.746337896594277,7.746337896594277,7.746337896594277,7.74241732096122,7.749628151223054,0.009222358680081835
181,CHEMBL4570194,181,7.51,7.445444721529507,7.474144736842105,7.445444721529507,7.365098684210526,7.336517040731503,7.429441650807191,0.060242856532234684
182,CHEMBL3954183,182,4.19,5.956180058235619,5.956180058235619,5.956180058235619,5.956180058235619,5.956180058235619,5.661816715196348,0.6582164451198966
183,CHEMBL2046608,183,6.41,5.462515608438473,5.462515608438473,5.734153210664664,5.462515608438473,5.462515608438473,5.665702607403094,0.34732403696126524
184,CHEMBL1099049,184,7.2,7.07509044862518,7.102044948370116,7.07509044862518,7.10738060781476,7.107523510971787,7.1111883274011705,0.0420419589657548
