,molecule_chembl_id,y_test_idx0,y_test0,y_pred_xgb0,y_pred_xgb1,y_pred_xgb2,y_pred_xgb3,y_pred_xgb4,y_pred_xgb_ave,y_pred_xgb_std
17,CHEMBL4064784,17,0.39,0.48095667,0.44947267,0.40546522,0.35235217,0.18293254,0.3768632112940153,0.09601052689585628
18,CHEMBL4576202,18,-1.17,-0.004354907,-0.08047687,-0.048653383,-0.22975473,-0.060398012,-0.26560631768157084,0.4104707671877556
19,CHEMBL3601336,19,-0.19,0.1986661,0.046073224,0.10279336,0.16717346,0.22183275,0.09108981512486936,0.13882245454683745
20,CHEMBL4069853,20,-0.81,-0.3986779,-0.09163928,-0.13295649,-0.4120569,-0.16412139,-0.3349086563785871,0.2465978869985241
21,CHEMBL3797442,21,0.75,1.1807712,0.97778934,0.95472807,1.0601503,0.9370124,0.9767418801784515,0.1304230003003668
22,CHEMBL474051,22,0.04,0.12013304,0.11956145,-0.03900621,0.07788764,-0.07819279,0.04006385445594788,0.07571690143772095
23,CHEMBL3934237,23,1.3,1.363792,1.1559277,1.0859011,1.0250692,0.94685173,1.146256951491038,0.14671039962479226
24,CHEMBL3656005,24,1.17,1.1709262,1.281484,1.1900089,1.1643623,1.2868383,1.2106032840410867,0.05263254271146968
25,CHEMBL2047540,25,-2.61,-2.5522594,-2.8520467,-2.658268,-2.7890844,-2.9186141,-2.730045455296834,0.13234981888060424
26,CHEMBL3655971,26,1.04,1.0223933,0.99288595,0.96315575,1.040938,1.0605469,1.0199866557121278,0.03279892731363976
27,CHEMBL3925038,27,2.03,2.136887,2.063074,2.1735137,2.0544052,2.1735,2.105230018297831,0.058231519742936076
28,CHEMBL3960054,28,2.13,1.2105933,1.5429523,1.4497203,1.6668248,1.4834208,1.5805852619806924,0.28111997631349755
29,CHEMBL4064767,29,0.02,-0.08668694,-0.055493016,0.2765102,0.026066842,-0.015736895,0.027443366820613546,0.11822316156278938
30,CHEMBL2387320,30,0.72,0.6980198,0.65454286,0.6636765,0.68523055,0.8261317,0.7079335701465607,0.057066280974729856
31,CHEMBL3314859,31,1.12,0.74005383,0.9548047,1.0037564,0.95223296,0.80538577,0.9293722800413767,0.12533653006148937
32,CHEMBL3354920,32,0.14,0.31070757,0.35955444,0.3786159,0.2997234,0.2823396,0.29515681405862176,0.07704227011700736
33,CHEMBL4530950,33,2.39,2.2324033,2.499268,2.4217405,2.367576,2.3700643,2.3801753346125287,0.07969193429193863
34,CHEMBL4241370,34,-2.68,0.2548914,0.42055905,0.72076815,0.25006872,0.020610403,-0.16885037911434972,1.1427775170347858
35,CHEMBL1934893,35,0.3,0.26340172,-0.071774654,-0.014783677,-0.001994458,-0.32770255,0.02452439600601793,0.21155570072827995
36,CHEMBL484489,36,0.11,0.2564849,0.43650818,0.42437798,0.3887162,0.4483262,0.34406890730063117,0.12268981294314922
37,CHEMBL3339032,37,0.19,0.12739679,-0.04482112,0.12005511,0.21409628,0.11863821,0.12089421143134434,0.08263562966899785
38,CHEMBL3670664,38,1.75,1.3418386,1.1970131,1.3382465,1.028949,1.2551504,1.318532943725586,0.21974942150996524
39,CHEMBL3692690,39,0.26,0.2180512,0.23239699,0.24396025,0.14243053,0.20772767,0.21742777188618978,0.03754888228790815
40,CHEMBL1099065,40,0.0,-0.43470863,-0.3359353,-0.4925911,-0.8073921,-0.46236253,-0.4221649467945099,0.23832464018713836
41,CHEMBL3798925,41,1.65,1.4951693,1.4152204,1.3300768,1.3312368,1.4109024,1.4387676159540812,0.10993010663854272
42,CHEMBL1095719,42,-0.9,-1.1119423,-1.0161164,-1.0499673,-1.0515275,-1.0424478,-1.0286668777465822,0.06430876617720793
43,CHEMBL3329621,43,-2.31,-1.2638116,-1.1648705,-1.6274458,-0.89144355,-1.2956543,-1.4255376255512238,0.45078994198060257
44,CHEMBL4061157,44,1.03,0.44563255,0.3608578,0.4651377,0.55586606,0.41156295,0.5448428440093994,0.22483645658446996
45,CHEMBL3339031,45,0.2,-0.05789536,0.051669214,0.0986715,0.1960522,0.15054189,0.10650657316048939,0.09018043701164949
46,CHEMBL4098561,46,0.47,0.25830373,0.32665104,0.25850478,0.2790199,0.23795524,0.30507244686285656,0.07874647987216907
47,CHEMBL4086409,47,0.53,0.9135213,0.82859826,0.9374642,1.3824899,0.7153592,0.8845721431573232,0.261101905132064
48,CHEMBL4227717,48,0.3,1.1606193,0.9535693,1.0381771,1.1689142,0.6731044,0.8823973814646403,0.30871300894687487
49,CHEMBL4285223,49,1.61,1.4935812,1.4362473,1.225589,1.2437959,1.490038,1.4165419117609659,0.1387174944347907
50,CHEMBL3652231,50,1.0,1.6283264,1.5114396,1.3718578,1.485891,1.0876465,1.3475268681844075,0.22867922085594672
51,CHEMBL2408696,51,0.14,-0.67040586,-0.60514104,-0.74323434,-0.5966888,-0.88152045,-0.5594984169801076,0.3272414882271697
52,CHEMBL3939518,52,-0.2,-0.30985615,0.24761488,0.106789045,0.10854515,0.008239386,-0.006444615591317408,0.19162837133966307
53,CHEMBL3979648,53,2.08,1.3001646,1.3203472,1.2031689,0.9253177,0.8787058,1.2846173572540283,0.3946826097637647
54,CHEMBL3652227,54,1.42,1.2976536,1.384407,1.2736403,1.4955729,1.5128623,1.3973560206095377,0.09029106592814454
55,CHEMBL3601777,55,-0.04,1.2944943,0.96297204,1.1217775,1.6512595,0.989877,0.9967300629615784,0.51780064118644
56,CHEMBL466215,56,-0.6,-0.6980783,-0.6654172,-0.3482064,-0.76734406,-0.3646055,-0.5739419023195903,0.16157518258433362
57,CHEMBL3655936,57,1.08,1.2627312,1.3721476,1.1730592,1.1300178,1.196665,1.202436797618866,0.09448879903050934
58,CHEMBL2442797,58,0.91,0.40221837,0.38916975,0.36479327,0.41302046,0.42112002,0.4833869791030884,0.1916407172649106
59,CHEMBL3670677,59,-1.17,1.7195836,1.5450644,1.9832804,1.3305964,1.1855888,1.0990189639727275,1.0468639625032918
60,CHEMBL4476057,60,2.15,1.4899681,1.4193565,1.550741,1.4928732,1.6114085,1.619057857990265,0.24464009686461843
61,CHEMBL4299411,61,0.4,0.57837003,0.5559259,1.1050128,0.53645134,0.5462776,0.6203396062056223,0.22431028228341768
62,CHEMBL4299488,62,0.2,0.7021544,0.80036825,0.61289275,0.720913,0.6419106,0.6130398333072663,0.19412427596649814
63,CHEMBL4551593,63,2.43,2.3603609,2.520258,2.3749647,2.3289301,2.5857747,2.43338138739268,0.09168537565448484
64,CHEMBL251011,64,0.43,0.95563054,0.89560974,0.86187345,0.73339075,1.0035863,0.8133484609921773,0.19100850453173296
65,CHEMBL2413293,65,1.02,0.942184,0.9480389,0.9782194,0.9679667,0.90975446,0.9610272280375162,0.034093442798469153
66,CHEMBL571505,66,1.78,1.5645528,1.773081,1.5004313,1.3756362,1.4900362,1.5806229162216188,0.14927923993790568
67,CHEMBL3938052,67,2.27,2.6707392,2.5209553,2.5575447,2.5400639,2.3180695,2.479562087059021,0.14023787510099223
68,CHEMBL4237454,68,-0.69,-0.6827498,-0.67103934,-0.5617294,-0.72629184,-0.6264832,-0.6597155932585398,0.05277947062853376
69,CHEMBL3798503,69,0.51,0.638761,0.8382361,0.74742776,0.6383231,0.69078267,0.6772551055749257,0.10164795589479941
70,CHEMBL2312167,70,1.25,0.21489005,0.3449324,0.19966443,0.2674174,0.1335165,0.4017367983857791,0.384817267211307
71,CHEMBL3670680,71,-0.94,0.80501187,0.5032678,1.6265556,0.6047583,0.54467666,0.5240450398127238,0.7577677391995056
72,CHEMBL1094648,72,-1.1,-0.981175,-0.9763283,-0.87017053,-1.0170008,-0.9057053,-0.9750633200009663,0.07440868449073651
73,CHEMBL4438566,73,2.37,2.4939797,2.5104628,2.3812194,2.5018957,2.2904615,2.4246698411305747,0.08268082218703593
74,CHEMBL4094315,74,0.21,0.07255446,0.3989742,0.024612349,0.25302994,0.21501234,0.19569721740980942,0.1222159232440981
75,CHEMBL3771210,75,0.97,0.20922196,0.30799147,0.5386047,0.5072666,0.18824194,0.45355443924665445,0.26711801762069454
76,CHEMBL4084222,76,1.58,1.8476549,1.2750479,1.6302451,1.6367426,1.737627,1.6178862579663595,0.17635821049081377
77,CHEMBL2018442,77,3.77,3.074925,3.231115,3.042963,3.5809906,3.206775,3.317794763247172,0.26712000837413225
78,CHEMBL4096060,78,0.53,0.36272565,0.44916415,0.5439745,0.27292097,0.5532554,0.45200677692890173,0.10395769688528661
79,CHEMBL556332,79,2.12,1.0293432,0.53312135,1.1198865,1.4507035,1.1941788,1.2412055722872417,0.47947328241789267
80,CHEMBL3335288,80,0.69,0.13924983,0.390998,0.09403466,0.0652973,0.14619243,0.2542953706284364,0.2216798080794682
81,CHEMBL2103863,81,-0.3,0.708181,0.5225454,0.5109244,0.62295514,0.9867292,0.5085558613141378,0.39487361805269255
82,CHEMBL2425953,82,0.99,1.5791198,1.2220527,1.5608696,1.3277037,1.412941,1.348781127134959,0.20305260052419016
83,CHEMBL4228987,83,0.68,0.96763384,1.0820818,1.0760032,1.0816565,0.8690069,0.9593970266977946,0.14713760129652068
84,CHEMBL1094792,84,-0.2,-0.022271473,-0.0011733382,0.007782307,0.0013877077,0.0021914374,-0.03534722651044528,0.07423849981746419
85,CHEMBL4102147,85,1.72,1.1008676,1.1134492,1.1298046,1.1890217,1.2079972,1.2435233942667643,0.21658886586390672
86,CHEMBL4078721,86,-1.85,-1.6815765,-1.7654049,-1.7500145,-2.0004303,-1.7711792,-1.8031009197235106,0.10096596739696306
87,CHEMBL3339024,87,-0.43,-0.46488857,-0.25577918,-0.2030524,-0.28797135,-0.3505159,-0.3320345667997996,0.09307866159029085
88,CHEMBL3639548,88,2.4,2.4353588,2.1537862,2.4019737,2.171383,2.2206662,2.2971946239471435,0.11753588720921948
89,CHEMBL4084499,89,-0.23,-0.14623123,-0.2608241,-0.17993756,-0.16081007,-0.17222412,-0.19167118201653163,0.04038211182374678
90,CHEMBL3339019,90,-0.04,-0.012675416,0.014638052,-0.1640735,0.015502127,-0.19649544,-0.06385069619243344,0.08493562075404669
91,CHEMBL4649439,91,0.87,0.21071738,0.20719424,0.26495606,0.08136602,0.3708509,0.33418076405922575,0.25446777553797445
92,CHEMBL146250,92,-2.45,-2.493784,-2.4534686,-2.3112392,-2.7067697,-2.555495,-2.495126080513,0.11973951976476331
93,CHEMBL4060602,93,1.68,1.4839185,1.8506155,1.5094997,1.4174881,1.5320234,1.578924207687378,0.14499403280911213
94,CHEMBL393361,94,-2.45,-1.2426565,-1.5040617,-1.5647293,-1.6766179,-1.4783628,-1.652738026777903,0.379609598797829
95,CHEMBL4245392,95,-0.77,-0.70042473,-0.7526544,-0.65029895,-0.6200524,-0.6072756,-0.6834510099887847,0.0625687297846804
96,CHEMBL3675747,96,1.98,1.6325753,1.6537455,1.5380896,1.7739444,1.450448,1.6714671421051026,0.170372017596228
97,CHEMBL4513424,97,1.1,2.4595413,2.4237745,2.3549764,2.2031586,2.245291,2.1311236381530763,0.46993828257933257
98,CHEMBL3793392,98,0.66,1.0738676,0.9332731,1.0727545,0.96089023,1.0545402,0.9592209215958913,0.14452722890761652
99,CHEMBL1914708,99,-0.44,0.5176532,0.48018253,0.51833117,0.56955165,0.4691341,0.35247544407844544,0.3558673836812483
100,CHEMBL3656023,100,2.44,2.0529559,2.0801895,2.133987,2.0185077,1.8531984,2.0964730683962505,0.1764643978340609
101,CHEMBL2023527,101,0.92,-0.08572274,-0.019427795,0.3594114,-0.16048591,-0.1896631,0.13735197516779105,0.3940889916205513
102,CHEMBL325676,102,0.88,0.5390138,0.49410024,0.46440306,0.37004316,0.5380986,0.5476098068555196,0.15914571184261292
103,CHEMBL4545091,103,0.44,-0.29720122,-0.5270638,-0.37366748,-0.18572256,-0.41979268,-0.22724128723144532,0.3162908293151953
104,CHEMBL2018294,104,2.8,2.0358982,2.406232,2.4098115,2.066663,2.20966,2.321377484003703,0.25915215998575497
105,CHEMBL427135,105,0.73,1.7074232,1.6493217,1.2139701,1.5010351,1.7805015,1.430375254948934,0.36277426364169335
106,CHEMBL3628323,106,-0.98,-1.0027548,-0.89240897,-0.94376653,-1.0041424,-0.69479513,-0.9196446406841279,0.10768077090087533
107,CHEMBL4102051,107,0.19,0.012552274,0.29981333,-0.08869244,-0.0011055784,-0.06436308,0.05803408455258855,0.14020701357739454
108,CHEMBL2413316,108,1.34,1.3011461,1.1075553,1.2746192,1.2423196,1.1823196,1.2413266444206237,0.07724505694735567
109,CHEMBL1631913,109,1.2,1.2439406,0.8960918,1.2350469,1.568502,1.2215043,1.2275142590204875,0.19460779233854592
110,CHEMBL4070306,110,1.61,1.2510126,1.329711,1.3372657,1.9847596,1.1996343,1.4520638561248778,0.2711087374858216
111,CHEMBL16300,111,1.61,1.420446,1.7876011,1.8777882,1.7259238,1.8012571,1.7038360412915547,0.1507590625764166
112,CHEMBL4225495,112,1.07,1.1987293,1.212393,1.1720409,0.8502152,0.8089384,1.0520528070131938,0.16420783378479165
113,CHEMBL3656024,113,1.57,1.678264,1.7176496,1.7132447,1.8382632,1.6909666,1.7013980062802634,0.07857688090994829
114,CHEMBL3884279,114,0.4,0.034004577,0.15638047,0.6777804,0.14394693,0.22852115,0.2734389208257198,0.21186748873211758
115,CHEMBL497331,115,0.8,0.8591661,1.0041645,0.9649647,0.9115681,1.1400031,0.9466444035371144,0.10910175146312849
116,CHEMBL3675756,116,0.37,1.0003768,1.3431782,1.1962534,1.1768364,1.3463206,1.0721608988444011,0.33495091671131344
117,CHEMBL2048755,117,0.24,0.69108427,0.76390237,0.60817945,0.60956544,0.6683338,0.5968442245324453,0.16809148732935153
118,CHEMBL3309299,118,-0.58,-0.69572717,-1.1715178,-1.180632,-1.1813565,-1.1734968,-0.9971217342217763,0.25624528983373174
119,CHEMBL3675762,119,0.5,1.1454895,1.1417938,1.0732915,1.1368409,1.3303291,1.0546241402626038,0.2603152822415267
120,CHEMBL1631910,120,1.79,1.6249282,1.7574279,1.7179878,1.521191,1.725015,1.6894249979654947,0.09063178585265491
121,CHEMBL4095934,121,-0.89,-0.23933546,0.12120884,-0.1172511,-0.13063513,-0.018390069,-0.21240048628300431,0.32263002494953014
122,CHEMBL4435503,122,0.03,0.006499796,0.15128662,-0.15832376,0.017563345,-0.10192791,-0.009150318844864766,0.09924019805741606
123,CHEMBL1099057,123,-0.6,-0.54776907,-0.5461191,-0.57280105,-0.5004147,-0.5057156,-0.5454699258009593,0.034968089026513265
124,CHEMBL3758692,124,0.25,0.06894991,0.15394272,0.1401113,0.020498114,0.08077624,0.11904637919118007,0.07359388217439482
125,CHEMBL4228653,125,2.49,0.5426819,0.8626126,0.60838944,0.44079825,0.71639013,0.9434787168105444,0.7042072631267975
126,CHEMBL475862,126,0.64,0.26978466,0.46028155,0.14355417,0.46848947,0.5676571,0.4249611595273018,0.16981152496348903
127,CHEMBL4537684,127,2.37,2.5047646,1.998376,1.9121968,2.4789135,2.2214115,2.2476103893915815,0.22727189923304783
128,CHEMBL3655920,128,1.25,1.3724579,1.4686047,1.4953086,1.5874312,1.5325359,1.4510563810666401,0.11113400591472156
129,CHEMBL4550522,129,0.82,0.7496952,0.7937177,0.9737755,1.0235652,1.0864758,0.9078715654214223,0.12609528128247469
130,CHEMBL1099095,130,-0.2,-0.026616644,0.040580466,0.06190679,0.4128664,0.086716436,0.0625755767027537,0.18288059373091267
131,CHEMBL2386912,131,-0.34,-0.3167296,-0.4243058,-0.39234003,-0.39307305,-0.32309872,-0.36492453455924984,0.04033911548210143
132,CHEMBL3775817,132,0.55,0.59047896,0.37934497,0.6259942,0.43023893,0.43619034,0.5020412335793177,0.09131620660734377
133,CHEMBL1095085,133,0.1,-0.6314704,-0.47831658,-0.5895535,-0.63082576,-0.4529449,-0.4471851825714111,0.25441684580512863
134,CHEMBL520781,134,0.69,0.4115163,0.21134992,0.35056335,0.86443913,0.24055254,0.4614035416642825,0.23831711634881772
135,CHEMBL481311,135,0.42,0.4754947,0.49296987,0.6639434,0.39037612,0.54510593,0.4979816746711731,0.08940066354028493
136,CHEMBL4202838,136,0.94,0.8260629,0.99885714,1.0217167,1.0872293,0.9300735,0.9673232539494832,0.0820762550102715
137,CHEMBL3797939,137,0.79,1.3422679,1.3638626,0.92893165,1.3516269,1.1632555,1.156657414038976,0.2242537811240787
138,CHEMBL3968861,138,-0.52,-0.26775545,-0.3184894,-0.26932472,-0.37785533,-0.24362764,-0.33284208993117015,0.09441947224006239
139,CHEMBL481703,139,0.1,0.9266517,0.6846259,0.8034787,0.8637741,0.6910986,0.6782715082168579,0.27275863618780766
140,CHEMBL3655922,140,1.82,1.6217419,1.6022582,1.4841615,1.5159411,1.5716878,1.6026317588488261,0.10810664677628687
141,CHEMBL4575045,141,-0.45,-0.24772547,-0.18902333,0.044473242,-0.28774372,-0.3573386,-0.24789298089842002,0.15457325424904086
142,CHEMBL4554522,142,2.54,2.1472938,2.1206684,2.2917519,2.2441673,2.3864985,2.288396643002828,0.14314239655679856
143,CHEMBL4542734,143,-2.5,-2.784781,-2.6236107,-2.747864,-2.4570265,-2.6299963,-2.6238797505696616,0.11866268153864507
144,CHEMBL4539004,144,-0.01,0.3264382,0.43559647,0.43150812,0.36090052,0.2842136,0.30477615038553874,0.15072103382838328
145,CHEMBL511212,145,0.0,0.040023018,0.05953128,-0.016172465,-0.08683579,-0.2647961,-0.044708343843619026,0.10883610028132243
146,CHEMBL1630208,146,0.06,0.12694998,0.10434526,0.019540975,0.060378116,0.12422136,0.08257261592894792,0.03905791278956513
147,CHEMBL4474286,147,1.93,2.6980627,2.6794307,2.3907914,2.529051,2.5147593,2.4570158608754475,0.2576259238797576
148,CHEMBL3339021,148,-0.36,-0.365836,-0.55526865,-0.36424342,-0.2141241,-0.23718324,-0.3494425665338834,0.1109631224808918
149,CHEMBL3655925,149,1.29,1.4750233,1.4467903,1.4580761,1.482776,1.6035103,1.459362672170003,0.0916655162017864
150,CHEMBL1934900,150,0.11,0.23510446,0.60546887,0.12912294,0.13312961,0.37384465,0.2644450889031092,0.1772641529216084
151,CHEMBL2386908,151,0.14,0.4746541,0.3983373,0.51098555,0.47226173,0.36604634,0.39371417204538983,0.12357948314071968
152,CHEMBL3967312,152,1.92,1.8555348,1.7475148,2.056753,2.1671808,2.1239629,1.97849103530248,0.14987786050526092
153,CHEMBL253308,153,-0.91,-0.9376516,-0.97709626,-1.2104764,-1.1270384,-1.1886168,-1.0584798908233644,0.1211114226596992
154,CHEMBL3736314,154,1.16,0.5943747,0.57260525,0.59848076,0.5676975,0.5930184,0.6810294445355733,0.21450796071830538
155,CHEMBL3655924,155,1.73,1.6899111,1.8090022,1.6464682,1.6769027,1.6755688,1.7046421535809835,0.05283620388395303
156,CHEMBL1934908,156,0.26,0.39874384,0.22020972,0.06516932,0.39852402,0.2123128,0.25915994902451833,0.11565094822179499
157,CHEMBL261492,157,-0.29,0.1480442,0.46111882,0.21007445,0.3896403,0.27816194,0.19950661917527515,0.24260915392206014
158,CHEMBL3758354,158,0.16,0.28462252,0.43385243,0.37439236,0.4774888,0.3177957,0.34135863244533543,0.10395744426718696
159,CHEMBL4063967,159,-0.26,0.1972365,0.35651857,0.22985695,0.27414012,0.22044487,0.16969950089852015,0.1989150425810878
160,CHEMBL3287266,160,-1.26,-1.1169311,-1.0726768,-1.0641626,-1.106823,-1.1480274,-1.1281034763654072,0.06523277806872854
161,CHEMBL4073888,161,1.34,0.8014271,1.0405174,0.99199367,0.79477674,0.82792836,0.9661072238286336,0.19216740313386055
162,CHEMBL2179245,162,1.35,2.2152278,2.1481562,2.261176,2.2470734,2.0515053,2.0455231428146363,0.318917482579211
163,CHEMBL2401847,163,0.34,0.37905985,0.5167918,0.44066805,0.50485265,0.41771555,0.43318132003148396,0.06329116397572107
164,CHEMBL3233711,164,0.3,0.044622175,-0.12394259,0.097587585,0.060534548,0.019676099,0.0664129693681995,0.125474915590197
165,CHEMBL3770555,165,0.16,-0.2559445,0.019236492,-0.35884902,-0.51249117,-0.33058435,-0.21310542184859513,0.23083180191856642
166,CHEMBL3959685,166,0.42,0.43738335,0.51683104,0.5348964,0.5476644,0.6584294,0.5192007593313853,0.07850863588267103
167,CHEMBL427776,167,-0.23,0.4845489,0.7888587,0.58084536,0.60805404,0.33071426,0.42717021028200786,0.3244539857273481
168,CHEMBL3098688,168,1.11,0.9823175,0.84267586,1.0181334,0.88003606,0.9892653,0.9704046920935313,0.08826443414371093
169,CHEMBL487106,169,0.83,0.41243234,0.40591282,0.44996473,0.426626,0.2720516,0.4661645817756653,0.17243318696307836
170,CHEMBL3415630,170,1.98,2.7982054,2.9420753,2.810171,2.9306824,3.0547354,2.7526448933283487,0.3561846521704048
171,CHEMBL2413319,171,1.31,1.1265792,1.1426523,1.1843107,1.1398703,1.1106921,1.1690174237887065,0.06690477215680629
172,CHEMBL2425961,172,2.04,2.0062902,2.250447,1.9417123,2.117953,2.1114547,2.0779762132962545,0.0979915693986344
173,CHEMBL379049,173,1.59,1.4866016,1.5303202,1.5714563,1.466393,1.5476543,1.5320708894729613,0.04384431417207496
174,CHEMBL2425954,174,1.81,1.004478,1.0060616,0.9876353,0.86004484,1.0189869,1.1145344372590384,0.3155811590848671
175,CHEMBL1830420,175,-1.41,-0.6581404,-0.6669255,-0.8272434,-0.72040206,-0.6131039,-0.8159692144393921,0.27398632778628335
176,CHEMBL4538450,176,0.43,0.15186144,0.24728063,0.18900304,0.077877425,0.21108592,0.21785140787561733,0.10854990855333962
177,CHEMBL3126832,177,-2.68,-2.8952265,-2.944861,-2.9566383,-2.557113,-2.6458232,-2.7799436537424724,0.1577653320190986
178,CHEMBL3692639,178,0.89,0.9967815,1.0655332,0.962392,1.1383343,0.9416132,0.9991090222199759,0.08201620228677972
179,CHEMBL1099048,179,-0.9,-0.9765951,-0.9303651,-0.9674767,-0.9479001,-0.91023976,-0.9387627979119619,0.02806511352816419
180,CHEMBL4172420,180,0.54,0.28533837,0.13745095,0.14792328,0.3866665,0.27304614,0.29507087310155233,0.13871812183482576
181,CHEMBL469275,181,2.32,1.0728055,1.0430211,1.1339167,1.3268383,1.2890017,1.3642638834317526,0.4400191887296609
182,CHEMBL4461884,182,2.57,1.4191296,1.812068,1.4877641,1.4459713,1.6981616,1.7388490947087607,0.39767447959904995
183,CHEMBL1095400,183,0.0,-0.5721617,-0.3773366,-0.45091072,-0.622341,-0.5153867,-0.4230227768421173,0.20506685279146186
184,CHEMBL3930620,184,-0.65,-0.38549802,-0.36319014,-0.3577316,-0.34419712,-0.4264296,-0.42117441594600674,0.10565213285676438
185,CHEMBL4104247,185,3.01,1.913953,2.0284197,2.214039,1.9436368,1.8605835,2.1617720143000283,0.3957518501192421
186,CHEMBL3947383,186,2.27,2.2431579,2.2921736,2.2041066,2.163421,2.2743876,2.2412077617645263,0.044643977665873934
187,CHEMBL4166504,187,2.04,1.5944608,1.634778,1.5453064,1.7918438,1.3836052,1.6649990542729693,0.20660471115718182
188,CHEMBL3335369,188,-0.21,0.13211018,0.12786531,-0.023079013,-0.060134847,0.12278838,0.014925001648565134,0.12635395394305202
189,CHEMBL3902539,189,-1.87,-1.0447394,-1.0362964,-0.9361121,-1.0150431,-1.0539169,-1.1593513182799022,0.32017624725565624
190,CHEMBL3929797,190,0.08,-0.37459168,-0.33021694,-0.21957621,-0.4059904,-0.43956932,-0.2816574247678121,0.1760870179297313
191,CHEMBL1094094,191,-0.2,-0.20962268,-0.26396018,-0.316735,-0.41226086,-0.2956079,-0.283031103014946,0.0714622498677785
192,CHEMBL343717,192,0.33,0.2795879,0.27901345,0.18236576,0.3514071,0.3246093,0.2911639216542244,0.05533949003984428
193,CHEMBL1830396,193,-0.94,-1.34788,-1.0998889,-1.2507454,-1.2801368,-1.2791711,-1.1996370458602905,0.13829618345198694
194,CHEMBL3656011,194,0.45,0.78038484,1.1564142,1.094358,0.8546415,0.94096255,0.8794601678848267,0.231493354680696
195,CHEMBL3977346,195,0.2,0.5392353,0.6537754,0.7389489,0.46218356,0.40840435,0.5004245807727178,0.1742132851332737
196,CHEMBL4097132,196,1.26,0.586654,1.1878674,1.3173532,0.4561309,1.4104519,1.0364095733563106,0.37210495219844053
197,CHEMBL3356915,197,1.08,0.8330355,0.7335563,0.788777,0.81793165,0.7266563,0.8299927937984467,0.1185576547496266
198,CHEMBL4228210,198,0.7,1.4307445,1.169504,1.4653963,1.1750584,1.2069905,1.191282284259796,0.24994105619670468
199,CHEMBL4545246,199,2.32,1.9897227,2.1035829,2.0036645,2.2070286,1.9606966,2.0974492144584658,0.12953504973130733
200,CHEMBL4247128,200,2.52,1.912843,1.9300681,2.0402637,1.9311166,2.0185323,2.058803939024607,0.21167936571756824
201,CHEMBL2436594,201,-0.06,-0.4316623,0.18100947,-0.24819517,-0.37415573,-0.22095624,-0.19232665956020356,0.2046030751897219
202,CHEMBL2048752,202,0.58,0.9053748,0.8511244,0.469593,0.5007721,0.28003344,0.5978162962198258,0.2182962057227619
203,CHEMBL1096033,203,-1.0,-0.2695614,-0.3563136,-0.28454947,-0.5762684,-0.45807448,-0.4907945543527603,0.2507431723789214
204,CHEMBL511432,204,0.23,0.7403469,0.597407,0.6143976,0.5139416,0.6069411,0.550505694548289,0.1578857080577725
