,molecule_chembl_id,y_test_idx0,y_test0,y_pred_knn0,y_pred_knn1,y_pred_knn2,y_pred_knn3,y_pred_knn4,y_pred_knn_ave,y_pred_knn_std
13,CHEMBL2047688,13,-2.63,-2.762825679113875,-2.886726216676555,-2.913842679108449,-2.762825679113875,-2.762825679113875,-2.786507655521105,0.09348361932127354
14,CHEMBL2442692,14,-0.25,0.30821545157780195,0.30821545157780195,0.2751177859535446,0.30821545157780195,0.3383243243243244,0.21468141083521244,0.2086123955258621
15,CHEMBL3909186,15,2.43,2.201483203569924,2.201483203569924,2.166879506478784,2.023751339204055,2.201483203569924,2.2041800760654353,0.11899742223151002
16,CHEMBL4299380,16,1.61,1.480653266331659,1.79922261484099,1.7589399293286223,1.744098939929329,1.744098939929329,1.6895022817266547,0.11012133657033238
17,CHEMBL4064784,17,0.39,0.3919095140761607,0.2614093337226679,0.3919095140761607,0.2614093337226679,0.3919095140761607,0.348091201612303,0.06129705450442915
18,CHEMBL4576202,18,-1.17,1.7484313725490197,1.7484313725490197,1.4817647058823527,1.4347058823529413,1.4347058823529413,1.1130065359477124,1.0297743940598687
19,CHEMBL3601336,19,-0.19,0.23843296963155225,0.149708034416188,0.20237882645217628,0.20237882645217628,0.23843296963155225,0.14022193776394085,0.1506399047364681
20,CHEMBL4069853,20,-0.81,0.8792679303278689,0.8792679303278689,0.8792679303278689,0.8792679303278689,0.4227999376752883,0.521645276497794,0.6184153665560179
21,CHEMBL3797442,21,0.75,0.7452197070572568,0.694264053254438,0.694264053254438,0.4796944425912336,0.7283968243378479,0.6819731800825357,0.09309649556250914
22,CHEMBL474051,22,0.04,-0.0860099412562133,-0.005884013068085953,-0.17485081501814284,-0.17485081501814284,-0.17485081501814284,-0.09607439989645462,0.08695689760778592
23,CHEMBL3934237,23,1.3,1.229560134916601,1.229560134916601,1.229560134916601,1.229560134916601,1.229560134916601,1.2413001124305008,0.026251387775399034
24,CHEMBL3656005,24,1.17,1.2307617728531854,1.081996186844614,1.1865668602458708,1.3192936288088641,1.2307617728531854,1.2032300369342865,0.07195634503388508
25,CHEMBL2047540,25,-2.61,-2.2973611420923494,-2.0940319986804665,-1.9644447651643226,-2.0940319986804665,-1.9644447651643226,-2.1707191116303215,0.22578232192811898
26,CHEMBL3655971,26,1.04,1.3190438247011953,0.99954652810581,1.3190438247011953,1.3915462095776636,1.3190438247011953,1.23137070196451,0.15225040544335458
27,CHEMBL3925038,27,2.03,2.032109962406015,2.032109962406015,2.0007054582904225,2.1245251651104535,1.9941140933805126,2.0355941069322365,0.04262650778472841
28,CHEMBL3960054,28,2.13,1.6751621467855111,1.4759125964010282,1.6751621467855111,1.6751621467855111,1.8316308304789912,1.743838311206092,0.20114746318096155
29,CHEMBL4064767,29,0.02,0.3879645107646065,0.3879645107646065,0.3879645107646065,0.4138578773146252,0.3879645107646065,0.3309526533955085,0.13938330622751754
30,CHEMBL2387320,30,0.72,0.7313704719568714,0.6118192028557836,0.6118192028557836,0.6118192028557836,0.6118192028557836,0.6497745472300008,0.053777228475514624
31,CHEMBL3314859,31,1.12,0.18691122523844458,0.18691122523844458,0.18691122523844458,0.18691122523844458,0.18691122523844458,0.3424260210320372,0.3477416549014714
32,CHEMBL3354920,32,0.14,-0.3404430106308386,-0.3404430106308386,-0.3404430106308386,-0.3404430106308386,-0.3404430106308386,-0.26036917552569877,0.17905053851420155
33,CHEMBL4530950,33,2.39,2.4299104371278815,2.4024728474736348,2.4299104371278815,2.4500391736273324,2.4024728474736348,2.417467623805061,0.020715171801335894
34,CHEMBL4241370,34,-2.68,0.07519725072968647,0.7451700005342331,0.8200918367346939,0.1545313653136531,0.07519725072968647,-0.13496871599300786,1.178708249207197
35,CHEMBL1934893,35,0.3,0.05199432221433641,0.003616366036075674,0.003616366036075674,0.003616366036075674,0.003616366036075674,0.061076631059773186,0.10830019451051004
36,CHEMBL484489,36,0.11,-0.006271481227361939,0.058862980650337696,0.1350045087272093,0.07482032742521466,0.058862980650337696,0.0718798860376229,0.04452157366728842
37,CHEMBL3339032,37,0.19,0.1733765918964778,0.1733765918964778,0.1733765918964778,0.1733765918964778,0.1695616341295147,0.17551133361923765,0.0066275795783303565
38,CHEMBL3670664,38,1.75,1.286046405456938,1.213448688174021,1.286046405456938,1.0970277020216992,1.213448688174021,1.3076696482139363,0.2076521440146072
39,CHEMBL3692690,39,0.26,-0.024651812747457497,0.14309172859057132,0.1430917285905713,0.12130911023540392,0.14309172859057132,0.13098874720994338,0.0830672710289393
40,CHEMBL1099065,40,0.0,-0.5869996308500021,-0.7380596703525976,-0.7380596703525976,-0.9291312450494478,-0.6673124055732751,-0.60992710369632,0.29170676110289473
41,CHEMBL3798925,41,1.65,1.49593265993266,1.49593265993266,1.1701243339253995,1.49593265993266,1.1701243339253995,1.4130077746081298,0.1801756810403914
42,CHEMBL1095719,42,-0.9,-0.9504930931981116,-0.8993999069671605,-0.8787850160934323,-0.9504930931981116,-0.8993999069671605,-0.913095169403996,0.027449954209319078
43,CHEMBL3329621,43,-2.31,-1.4928983248928709,-1.4928983248928709,-1.6248811842617843,-1.4928983248928709,-1.485232020508751,-1.6498013632415247,0.2992830361031583
44,CHEMBL4061157,44,1.03,0.39319291956083346,0.39319291956083346,0.39319291956083346,0.4447157502329916,0.39319291956083346,0.507914571412721,0.234240444613426
45,CHEMBL3339031,45,0.2,0.16697055274479017,0.16697055274479017,0.15431277099888782,0.16697055274479017,0.16697055274479017,0.17036583032967478,0.014035647268301461
46,CHEMBL4098561,46,0.47,0.3375843924054528,0.3375843924054528,0.35749534797171556,0.30401978099611443,0.3189579715178882,0.3542736475494373,0.054364017751893735
47,CHEMBL4086409,47,0.53,1.2745390601616282,1.4275720620842574,1.6114365918097757,1.6674327418431598,1.4275720620842574,1.3230920863305131,0.3774691213190398
48,CHEMBL4227717,48,0.3,1.0732573289902283,1.0127419354838711,0.9844407345575961,0.9530615077643791,1.012741935483871,0.8893739070466576,0.2660538379827988
49,CHEMBL4285223,49,1.61,1.8746267570321722,1.7127152140646549,1.6848275357929805,1.7127152140646549,1.7127152140646549,1.7179333225031863,0.07893046899201521
50,CHEMBL3652231,50,1.0,1.3727740545715654,1.3564887505983725,1.3564887505983725,1.2504178674351585,1.3298392144706972,1.2776681062790276,0.13040610072259684
51,CHEMBL2408696,51,0.14,-0.96,-0.96,-0.96,-0.96,-0.96,-0.7766666666666667,0.40994579587496144
52,CHEMBL3939518,52,-0.2,-0.24303335770074258,0.17659180977542935,0.17659180977542935,0.17659180977542935,0.1515608357230643,0.039717151224768286,0.18534885536522222
53,CHEMBL3979648,53,2.08,1.4160130702545008,1.4160130702545008,1.1707203532474793,1.4160130702545008,0.6815360159891536,1.3633825966666893,0.4130948040162571
54,CHEMBL3652227,54,1.42,1.2406108883730749,1.2406108883730749,1.2755362116991644,1.2755362116991644,1.2406108883730749,1.282150848086259,0.0635958597595308
55,CHEMBL3601777,55,-0.04,0.5848091776465243,0.4844024205748866,0.4222128696422639,0.4844024205748866,0.6006019001592618,0.42273813143297057,0.21588359808743268
56,CHEMBL466215,56,-0.6,-0.8874658609696913,-0.9199598393574298,-0.9199598393574298,-0.9199598393574298,-0.8889305189094108,-0.8560459829918986,0.11538565042751085
57,CHEMBL3655936,57,1.08,1.393589074460682,1.425300103346848,1.393014537426584,1.393014537426584,1.3935890744606818,1.3464178878535635,0.119717467455806
58,CHEMBL2442797,58,0.91,0.22155172413793106,0.22155172413793106,0.22155172413793106,0.22155172413793106,0.22155172413793106,0.3362931034482759,0.256569523970019
59,CHEMBL3670677,59,-1.17,1.146675710155463,1.1277562816037556,1.646968903565672,1.1277562816037556,1.1277562816037556,0.834485576422067,0.9159309819453483
60,CHEMBL4476057,60,2.15,1.3740953325843681,1.3740953325843681,1.3740953325843681,1.3740953325843681,1.3740953325843681,1.5034127771536399,0.2891625967334531
61,CHEMBL4299411,61,0.4,0.6003164567835484,0.6114657270705245,1.0946412960004077,0.6154637535484299,0.6003164567835484,0.6537006150310765,0.21124167290945922
62,CHEMBL4299488,62,0.2,0.7997402597402598,0.9199761620977353,0.7997402597402598,0.8430286493860847,0.807837360047142,0.7283871151685802,0.23997807942912097
63,CHEMBL4551593,63,2.43,2.3086819966514827,2.3086819966514827,2.1008967887837438,2.216258816707509,2.3086819966514827,2.2788669325742834,0.10091346661083904
64,CHEMBL251011,64,0.43,0.22794705801393642,0.34302826529475505,0.34302826529475505,0.34302826529475505,0.08808464197671374,0.29585274931248584,0.10988694351333829
65,CHEMBL2413293,65,1.02,1.1664069784930065,1.1664069784930065,1.092488799629229,1.1465366407877295,1.1664069784930065,1.1263743959826629,0.05428026784481026
66,CHEMBL571505,66,1.78,1.567985270910047,1.6101104681746448,1.6101104681746448,1.428339768339768,1.373875214653692,1.5617368650421326,0.13256736319877702
67,CHEMBL3938052,67,2.27,1.966046729682471,1.966046729682471,1.9615488047808765,1.8395499706502598,1.966046729682471,1.9948731607464252,0.13129069092633416
68,CHEMBL4237454,68,-0.69,-0.8174999999999999,-0.8082773109243699,-0.8175000000000001,-0.8174999999999999,-0.8174999999999999,-0.7947128851540616,0.04694995984338689
69,CHEMBL3798503,69,0.51,0.7012498338744281,0.6477278930534607,0.6477278930534607,0.6477278930534607,0.6068250339140641,0.6268764244914791,0.05901682261979503
70,CHEMBL2312167,70,1.25,0.4136214010848904,0.6457302661016504,0.6457302661016504,0.4136214010848904,0.6457302661016504,0.6690722667457888,0.27976831717806955
71,CHEMBL3670680,71,-0.94,0.8750016686299376,0.8750016686299376,1.5665724599280364,0.8023314267058873,0.8750016686299376,0.6756514820872894,0.7680428806735452
72,CHEMBL1094648,72,-1.1,-0.8616915422885572,-0.9994609536973047,-0.9994609536973047,-0.9994609536973047,-0.9994609536973047,-0.993255892846296,0.069351152201892
73,CHEMBL4438566,73,2.37,2.418222949843727,2.418222949843727,2.4450520872367534,2.4904307360972235,2.418222949843727,2.4266919454775264,0.03612219211289015
74,CHEMBL4094315,74,0.21,0.537659460902055,0.537659460902055,0.31282972751055005,0.31282972751055005,0.4148677480205075,0.3876410208076196,0.12145105385476206
75,CHEMBL3771210,75,0.97,0.5459553031690786,0.5459553031690785,1.0546318577126788,1.0546318577126788,0.5459553031690785,0.7861882708220987,0.24188368647997674
76,CHEMBL4084222,76,1.58,3.028875641641591,2.977363956164859,2.771094141320555,2.728242291888164,2.728242291888164,2.6356363871505555,0.4867038002253339
77,CHEMBL2018442,77,3.77,3.5500358934241407,3.6620457056544664,3.6620457056544664,3.4940336491439523,3.6620457056544664,3.633367776588582,0.08896987986893817
78,CHEMBL4096060,78,0.53,0.4683567916101848,0.5668902894522471,0.4683567916101848,0.4683567916101848,0.4683567916101848,0.4950529093154978,0.03922719960768367
79,CHEMBL556332,79,2.12,1.1509232240326601,0.7162393470171651,1.4449868127089562,1.4449868127089562,1.3523711497478237,1.3715845577025938,0.4182183203264016
80,CHEMBL3335288,80,0.69,-0.05437238833218388,-0.05437238833218388,-0.17499655267120842,-0.05437238833218388,-0.05437238833218388,0.049585649000009356,0.2897691035917153
81,CHEMBL2103863,81,-0.3,1.657354548898631,1.6573545488986305,1.657354548898631,1.6573545488986305,1.407243454554807,1.2894436083582217,0.7166637552567285
82,CHEMBL2425953,82,0.99,1.5082007937674555,1.5123309132594573,1.5082007937674555,1.2204314217068837,1.2414075602867696,1.330095247131337,0.19672715751354344
83,CHEMBL4228987,83,0.68,1.316827444023589,1.2898590801260488,1.2898590801260488,1.415540101947283,1.2898590801260488,1.213657464391503,0.2427656593185418
84,CHEMBL1094792,84,-0.2,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,0.07453559924999299
85,CHEMBL4102147,85,1.72,2.129612084261328,2.11382917551872,2.11382917551872,2.11382917551872,2.11382917551872,2.0508214643893683,0.14806006085795784
86,CHEMBL4078721,86,-1.85,-1.6244558218093528,-1.6244558218093528,-1.6244558218093528,-1.6244558218093528,-1.6244558218093528,-1.6620465181744606,0.08405535239393547
87,CHEMBL3339024,87,-0.43,-0.2640658104989051,-0.2640658104989051,-0.18955539673439253,-0.2640658104989051,-0.2640658104989051,-0.27930310645500217,0.07267840793112948
88,CHEMBL3639548,88,2.4,2.2859905783500922,2.374285200503507,2.2859905783500922,2.374285200503507,2.3519172684673038,2.345411471029084,0.04425551260686162
89,CHEMBL4084499,89,-0.23,-0.2691204734394815,-0.23336524343689438,-0.2691204734394815,-0.2691204734394815,-0.25702240383260533,-0.2546248445979907,0.016805116630649247
90,CHEMBL3339019,90,-0.04,0.05882822093990572,0.04743209517898878,0.04743209517898878,0.05882822093990572,0.04743209517898878,0.0366587879027963,0.03465960601358458
91,CHEMBL4649439,91,0.87,0.8372369672302629,0.8372369672302629,0.8372369672302629,0.8372369672302629,0.8372369672302629,0.8426974726918858,0.012210061403697575
92,CHEMBL146250,92,-2.45,-2.5511012235817576,-2.6403238866396763,-2.6322373410662503,-2.6403238866396763,-2.6403238866396763,-2.592385037427839,0.07125126673208335
93,CHEMBL4060602,93,1.68,1.3620000000000003,1.6608059548254623,1.3620000000000003,1.3620000000000003,1.4514671814671818,1.4797121893821075,0.13861001528512948
94,CHEMBL393361,94,-2.45,-1.5617980245918162,-1.8272043924439507,-1.5265793186857488,-1.772957709654226,-1.6344859141120334,-1.795504226581296,0.3116472512445322
95,CHEMBL4245392,95,-0.77,-0.7900000000000001,-0.7900000000000001,-0.7857661290322582,-0.7813548578785777,-0.6835087917042382,-0.766771629769179,0.03784991961348108
96,CHEMBL3675747,96,1.98,1.6545253640014206,1.9721384612435051,1.9721384612435051,1.9721384612435051,1.9721384612435056,1.9205132014959068,0.11898800966714239
97,CHEMBL4513424,97,1.1,2.4662294311236486,2.4662294311236486,2.4662294311236486,2.657409099562155,2.4662294311236486,2.2703878040094585,0.5280481143842076
98,CHEMBL3793392,98,0.66,1.420894289206248,1.2938439060489226,1.4442506474035712,1.3433806506640673,1.4442506474035712,1.2677700234543967,0.2773442739422654
99,CHEMBL1914708,99,-0.44,0.3875583951837806,0.2903747966191991,0.2903747966191991,0.2903747966191991,0.4120349411990379,0.2051196210400693,0.29271217841864045
100,CHEMBL3656023,100,2.44,1.9268075117370893,1.9268075117370893,1.90875650540449,1.9268075117370893,1.7123192117711625,1.9735830420644866,0.22232479927533763
101,CHEMBL2023527,101,0.92,-0.0906546004918963,-0.0906546004918963,0.321807273262662,-0.0906546004918963,-0.26514765621434105,0.11744930259543869,0.4004480695443573
102,CHEMBL325676,102,0.88,0.7042624789680315,0.6599918682659076,0.6682359436827091,0.6599918682659076,0.6599918682659076,0.7054123379080773,0.07963805142167818
103,CHEMBL4545091,103,0.44,-0.544710407101212,-0.28748134527403146,-0.3572966847984485,-0.3572966847984485,-0.3572966847984485,-0.24401363446176483,0.3158801965855045
104,CHEMBL2018294,104,2.8,2.7473767084262155,2.7473767084262155,2.7473767084262155,2.7473767084262155,2.8114131231540838,2.766819992809824,0.027693637601224567
105,CHEMBL427135,105,0.73,0.7742955934384047,0.5501458195825001,0.4796584273484891,0.7742955934384047,0.6394491385583129,0.6579740953943519,0.11255791199027526
106,CHEMBL3628323,106,-0.98,-1.3818115635794521,-1.3818115635794521,-1.3818115635794521,-1.3818115635794521,-1.3818115635794521,-1.3148429696495436,0.14974632838485563
107,CHEMBL4102051,107,0.19,0.3527658455334445,0.35276584553344437,0.1479165823169189,0.1479165823169189,0.3203027101573967,0.25194459430968724,0.09172737570415174
108,CHEMBL2413316,108,1.34,1.2116901408450707,1.2116901408450707,1.2116901408450707,1.2116901408450704,1.2116901408450707,1.2330751173708923,0.04781826120897434
109,CHEMBL1631913,109,1.2,1.23,0.88,1.23,1.58,1.23,1.2249999999999999,0.2023816526598529
110,CHEMBL4070306,110,1.61,1.3,1.3,1.3,1.9144247787610615,1.3,1.454070796460177,0.23494359139459406
111,CHEMBL16300,111,1.61,1.366055900621118,1.2651552795031056,1.2761164138697025,1.149462439696761,1.4973992960500584,1.3606982216234575,0.15371529783630558
112,CHEMBL4225495,112,1.07,1.3527834164114267,1.3527834164114267,1.3527834164114267,1.3527834164114267,1.3527834164114267,1.3056528470095223,0.10538715700092995
113,CHEMBL3656024,113,1.57,1.6994849563434058,1.7648389910103313,1.934774914022953,1.9247032741059664,1.7103799392097263,1.7673636791153973,0.12883822752315954
114,CHEMBL3884279,114,0.4,-0.033536212960427934,-0.033536212960427934,0.6927267934125236,-0.0667101531480431,-0.033536212960427934,0.15423466689719947,0.2901047778379603
115,CHEMBL497331,115,0.8,0.6646774972188989,0.6646774972188989,0.6372117246444549,0.5592087327019563,0.6646774972188989,0.665075491500518,0.07093337051310111
116,CHEMBL3675756,116,0.37,0.6563432586149214,1.1532072902482455,1.0608189951823814,1.1282006745362567,1.0908770956422638,0.9099078857040115,0.293872394352155
117,CHEMBL2048755,117,0.24,0.7093211665340473,0.7093211665340473,0.7093211665340473,0.7093211665340473,0.8224363375297141,0.6499535006109839,0.18793184967045148
118,CHEMBL3309299,118,-0.58,-0.643214601032378,-1.18,-1.18,-1.18,-1.18,-0.9905357668387295,0.26856358361366983
119,CHEMBL3675762,119,0.5,1.4451597184623715,1.4033210541229812,1.2762429280843237,1.4451597184623715,1.4451597184623715,1.25250718959907,0.3417894742002848
120,CHEMBL1631910,120,1.79,1.6895412844036697,1.6895412844036697,1.6895412844036697,1.6968837592745256,1.6895412844036697,1.7075081494815343,0.03698877314387985
121,CHEMBL4095934,121,-0.89,0.5880235037803605,0.5880235037803605,0.5880235037803605,0.2344247649455359,0.3919512573333678,0.25007442226999754,0.5264301760438469
122,CHEMBL4435503,122,0.03,0.23084537888742881,0.23084537888742881,0.12520084566596193,0.20788811442020458,0.23084537888742881,0.17593751612474215,0.07520796639190819
123,CHEMBL1099057,123,-0.6,-0.5059413833528723,-0.5059413833528723,-0.5059413833528723,-0.5059413833528723,-0.5059413833528723,-0.5216178194607268,0.035053576782095135
124,CHEMBL3758692,124,0.25,0.25144626372954576,0.2333753261052861,0.2333753261052861,0.2333753261052861,0.2333753261052861,0.23915792802511504,0.008188484383024427
125,CHEMBL4228653,125,2.49,2.05821368858848,1.9914580559709403,2.0284895686008286,1.99145805597094,2.1737884637996365,2.1222346388218045,0.1755947072361926
126,CHEMBL475862,126,0.64,0.2231353989374461,0.12400695680600879,0.07385187968838079,0.10186035713700449,0.07385187968838079,0.2061177453762035,0.20047598129806643
127,CHEMBL4537684,127,2.37,2.060623243113003,2.110869692532943,2.3725508044030477,2.195884016973126,2.195884016973126,2.2176352956658745,0.11847062426530482
128,CHEMBL3655920,128,1.25,1.3606270057045098,1.4538893968287139,1.3606270057045098,1.4582390733870236,1.4230574180177982,1.384406649940426,0.07184363953323923
129,CHEMBL4550522,129,0.82,1.1768454432271405,1.1428039575496796,1.21094161012131,1.1768454432271405,1.1768454432271405,1.117380316225402,0.13443922649285361
130,CHEMBL1099095,130,-0.2,-0.04184054227688113,-0.06576367429530518,-0.054681886005589375,-0.0334964096898919,-0.052706222865412454,-0.07474812252218001,0.056923728150449035
131,CHEMBL2386912,131,-0.34,0.3591660079217889,-0.14013332802108205,-0.14013332802108205,-0.14013332802108205,-0.14013332802108205,-0.09022788402708988,0.213815806010491
132,CHEMBL3775817,132,0.55,0.5111941257064566,0.3052299858718224,0.4442287890542352,0.5111941257064566,0.5111941257064566,0.47217352534090457,0.08090718506733884
133,CHEMBL1095085,133,0.1,-0.5809861841587657,-0.5758320947619691,-0.6114133960367968,-0.7991480087180503,-0.5809861841587657,-0.5080609779723914,0.2829548345544396
134,CHEMBL520781,134,0.69,0.6010506079185285,0.4519661563255439,0.4519661563255439,0.6275968812976972,0.5514073947861646,0.5623311994422463,0.08807036907035666
135,CHEMBL481311,135,0.42,0.7256195069327666,0.6276711452335252,0.5560414629062516,0.5939572294317352,0.5939572294317352,0.586207762322669,0.09111346499043754
136,CHEMBL4202838,136,0.94,0.6475849746229633,0.7746785594076069,0.7746785594076069,0.7746785594076069,0.7746785594076069,0.7810498687088986,0.08489247760125668
137,CHEMBL3797939,137,0.79,1.3897889451881467,1.5794092486658593,1.6391968096460425,1.6391968096460425,1.6391968096460425,1.4461314371320224,0.3063953405951641
138,CHEMBL3968861,138,-0.52,-0.8379046166480907,-0.8379046166480907,-0.8081027890943279,-0.8081027890943279,-0.6380430574294599,-0.7416763114857162,0.12057153181412113
139,CHEMBL481703,139,0.1,1.077954818339485,1.077954818339485,1.0930589236803048,1.0930589236803048,0.6768362223340628,0.8531439510622737,0.3684445834621261
140,CHEMBL3655922,140,1.82,1.5687876539545929,1.5687876539545929,1.4717561099940528,1.5687876539545929,1.4717561099940528,1.5783125303086474,0.11647141583167497
141,CHEMBL4575045,141,-0.45,-0.07807077237155499,-0.07807077237155499,0.036416031476508536,-0.0896758364312268,-0.07807077237155499,-0.12291202034489722,0.15248433308191867
142,CHEMBL4554522,142,2.54,2.2153264451547363,2.2153264451547363,2.2153264451547363,2.2153264451547363,2.3867437886780194,2.298008261549494,0.12501941602701896
143,CHEMBL4542734,143,-2.5,-2.4400185396463208,-1.9944263875499246,-2.4400185396463208,-2.4400185396463208,-2.4400185396463208,-2.375750091022535,0.1719338732696422
144,CHEMBL4539004,144,-0.01,0.5011747891953695,0.5011747891953695,0.5011747891953695,0.5011747891953695,0.5011747891953695,0.4159789909961413,0.19050359617082852
145,CHEMBL511212,145,0.0,-0.00022315813972223443,-0.00022315813972223443,-0.2532119823299571,-0.12178122615292934,-0.00022315813972223443,-0.0626104471503422,0.09611340166980588
146,CHEMBL1630208,146,0.06,0.15290328289531901,0.15290328289531901,-0.04437231185989595,0.15290328289531901,0.11004258330587993,0.09739668668865685,0.07176329899206947
147,CHEMBL4474286,147,1.93,2.4557497167473885,2.4557497167473885,2.4188073394495415,2.4557497167473885,2.2193551800988582,2.3225686116317608,0.1946092839078384
148,CHEMBL3339021,148,-0.36,-0.6975242315148158,-0.6437394010947731,-0.6544011190767618,-0.6256661963313849,-0.6544011190767618,-0.6059553445157495,0.11209299065107092
149,CHEMBL3655925,149,1.29,1.554870619547538,1.554870619547538,1.554870619547538,1.554870619547538,1.6425052162846574,1.525331282412468,0.11000063106977935
150,CHEMBL1934900,150,0.11,0.29447896082104513,0.3294979650616743,0.25466903466397994,0.25466903466397994,0.25086375563479785,0.24902979180757953,0.06823611265821902
151,CHEMBL2386908,151,0.14,0.580485206731444,0.580485206731444,0.592086245660187,0.580485206731444,0.580485206731444,0.5090045120976604,0.16507819521946757
152,CHEMBL3967312,152,1.92,2.1334626351751225,2.1313941787799795,2.13139417877998,2.051368133273017,2.0309709746013445,2.066431683434907,0.07730891542178431
153,CHEMBL253308,153,-0.91,-1.0351311212095382,-0.9331714754832449,-0.9331714754832449,-0.9331714754832449,-0.9331714754832449,-0.9463028371904195,0.040616274798398105
154,CHEMBL3736314,154,1.16,0.7619388117659215,0.7676202990890565,0.7676202990890565,0.7619388117659215,0.7619388117659215,0.8301761722459796,0.1475235822860309
155,CHEMBL3655924,155,1.73,1.5161806934121231,1.5475348432055749,1.5161806934121231,1.5161806934121231,1.5161806934121231,1.5570429361423443,0.07819147576444366
156,CHEMBL1934908,156,0.26,0.21648215599138518,0.21648215599138518,0.21648215599138518,0.21648215599138518,0.21648215599138518,0.223735129992821,0.01621814290624912
157,CHEMBL261492,157,-0.29,0.5447906050955413,0.5775157251542563,0.559010067114094,0.5628144904458598,0.559010067114094,0.41885682582064093,0.31715391476568516
158,CHEMBL3758354,158,0.16,0.3401621621621622,0.47960824742268043,0.2983214403337359,0.2983214403337359,0.29639820471262934,0.312135249160824,0.09363683768778669
159,CHEMBL4063967,159,-0.26,0.58,0.58,0.58,0.58,0.58,0.44,0.3130495168499705
160,CHEMBL3287266,160,-1.26,-0.7366997819239156,-0.7366997819239156,-0.8144769505323736,-0.8372701354240912,-0.7366997819239156,-0.853641071954702,0.18616981957073017
161,CHEMBL4073888,161,1.34,1.474488595083551,1.474488595083551,1.474488595083551,1.1951448954321873,1.474488595083551,1.4055165459610652,0.10612667225343733
162,CHEMBL2179245,162,1.35,2.058364105815308,1.7422225436768242,1.7422225436768242,1.7422225436768242,1.7422225436768242,1.7295423800871008,0.20527188953016526
163,CHEMBL2401847,163,0.34,0.34860557768924305,0.34860557768924305,0.34860557768924305,0.3604191690278481,0.34860557768924305,0.3491402466308034,0.00594280632948702
164,CHEMBL3233711,164,0.3,-0.46331741541367166,-0.2583881687792968,-0.5064045881474747,-0.5580056731411972,-0.46331741541367166,-0.324905543482552,0.29454053644525374
165,CHEMBL3770555,165,0.16,-0.515362769578573,-0.17029084458082613,-0.515362769578573,-0.515362769578573,-0.515362769578573,-0.3452903204825197,0.25872819595903906
166,CHEMBL3959685,166,0.42,0.10850808972467431,0.2131512981199642,0.08590606472214433,0.2131512981199642,0.2131512981199642,0.20897800813445186,0.10787603831818768
167,CHEMBL427776,167,-0.23,0.5936073918335729,0.4640090380890897,0.6002596972041109,0.5136529010489254,0.6002596972041109,0.42363145422996823,0.29671961510292055
168,CHEMBL3098688,168,1.11,0.9482965715091944,0.9105954465849387,0.9482965715091944,0.9878165413533836,0.9482965715091944,0.9755502837443176,0.06412827332665838
169,CHEMBL487106,169,0.83,0.8092025664527955,0.774877513238903,0.774877513238903,0.774877513238903,0.7133536253940647,0.7795314552605949,0.03622138305467388
170,CHEMBL3415630,170,1.98,3.185,3.185,3.185,3.185,3.185,2.984166666666667,0.44907698548120784
171,CHEMBL2413319,171,1.31,1.2799183550045357,1.2799183550045357,1.2799183550045357,1.2799183550045357,1.2799183550045357,1.2849319625037796,0.011210767180812455
