,molecule_chembl_id,y_test_idx0,y_test0,y_pred_lgbm0,y_pred_lgbm1,y_pred_lgbm2,y_pred_lgbm3,y_pred_lgbm4,y_pred_lgbm_ave,y_pred_lgbm_std
56,CHEMBL3774858,56,0.62,0.8235710816655656,0.8274419493732703,0.8777370171093849,0.753421986602294,0.7186622663083828,0.7701390501764829,0.08484002653361244
57,CHEMBL4461622,57,2.34,1.8286419506645932,1.1616888333679538,2.001043335112029,1.3309890982414976,1.1082244588133046,1.6284312793665634,0.45865557144980934
58,CHEMBL2179619,58,2.34,2.640451688020806,2.3907059549241603,2.8123309312062306,2.3179850904831913,2.6627127735232463,2.527364406359606,0.18705368440042475
59,CHEMBL3352991,59,-0.49,-1.0075368023611275,-1.2172546595936036,-1.3473361313750254,-1.2744053683664591,-1.3891654094378338,-1.1209497285223418,0.3074014150306329
60,CHEMBL2018294,60,2.8,2.5842285880622216,2.767512249735311,2.8722641055322296,2.796898836573182,2.5024424803575283,2.720557710043412,0.1313509847598897
61,CHEMBL4278715,61,0.7,0.8057955184429391,0.44383145290174103,0.3329957678323983,0.5250846168556148,0.423771069778055,0.5385797376351248,0.16435019988549363
62,CHEMBL3356524,62,0.3,0.6744301387185844,0.6258327112325827,0.7052753074409406,0.8757711473834542,0.7589938920162588,0.6567171994653035,0.17763154938083717
63,CHEMBL2047680,63,-2.3,-1.4647932699897128,-1.6238336502712762,-1.7075927820564891,-1.5829620771606283,-1.801950077531565,-1.746855309501612,0.26835931836898064
64,CHEMBL518821,64,0.8,0.4867061712263292,0.670272726425863,0.48185634567030394,0.7693399129856084,0.9944932694633853,0.7004447376285817,0.18050749968451618
65,CHEMBL4069853,65,-0.81,0.4911297789159053,0.10175462948639345,0.1198261714213238,-0.2958447535217414,-0.029847734263180017,-0.07049698466021648,0.40427235705385556
66,CHEMBL1094708,66,-0.4,0.6432811819523695,0.5327959449734536,0.6288340544333461,0.7504182077051874,0.6388744825431159,0.46570064526791216,0.39224567363914825
67,CHEMBL2371802,67,-0.83,-0.9756596811383728,-1.2869510998504963,-0.8275826669016039,-1.1236167460420656,-0.8049623112493074,-0.9747954175303075,0.1784518121935022
68,CHEMBL1097981,68,-0.1,0.1651820399759915,-0.12070232082399851,0.03788999571144448,-0.04338842320968729,-0.005988992096399786,-0.011167950073774933,0.09527144815367869
69,CHEMBL4565933,69,2.64,2.6367260696814703,2.6960957852500913,2.400834933325897,2.490333416015121,2.32089825376346,2.530814743006007,0.1372679093376821
70,CHEMBL4101744,70,0.68,0.21352824373858542,0.4905136443294888,0.47974084717091503,0.4121105600278859,0.43274094552975867,0.45143904013277236,0.13727455729318694
71,CHEMBL3892427,71,2.24,1.1503012707612896,1.3361645413488594,0.946988895808328,1.1067565989532155,1.7392338950267126,1.4199075336497342,0.44270700433092586
72,CHEMBL1099057,72,-0.6,-0.3274963848100535,-0.45067669043851477,-0.39687350896635254,-0.49986803717561384,-0.3448012551249179,-0.43661931275257543,0.09381662788108243
73,CHEMBL4070232,73,0.26,-0.03431685505959064,-0.551395481127634,-0.08070621112291533,-0.23357196624369517,-0.03490448810904913,-0.11248250027714739,0.24467271512385766
74,CHEMBL4554270,74,3.65,3.171647336548273,3.202891994195845,3.194998763034606,3.3213079156169028,3.231338062976286,3.295364012061985,0.16556427016393155
75,CHEMBL567457,75,-0.69,-0.9389209489288417,-1.0664354753998073,-1.0720015063996389,-0.835521876376563,-0.3480765999701223,-0.8251594011791622,0.25102134785584684
76,CHEMBL2407730,76,0.03,1.9158542324762926,2.34315250261754,2.695217688282349,2.2697507086698177,1.7956795991477068,1.8416091218656179,0.8614956020124453
77,CHEMBL2413295,77,0.91,1.0074878667449387,1.0091672406227663,1.0786475038065533,0.954121306744688,1.1406328848151681,1.016676133789019,0.07598183824812264
78,CHEMBL4094315,78,0.21,0.39098847245738816,0.1593089759372645,0.09085047689434925,0.019521757341919126,0.015063009904193778,0.14762211542251913,0.12939564911982526
79,CHEMBL1094793,79,0.0,-0.2118271749206565,-0.16285771072451308,-0.07583221380695042,-0.2561100450562973,-0.06951577277107472,-0.12935715287991534,0.08866516646318913
80,CHEMBL2425968,80,2.39,1.3481513381125647,1.4660567432949723,1.7209618654262453,1.7162913082354956,1.5385713751180599,1.696672105031223,0.3369778643515625
81,CHEMBL4443548,81,2.83,2.6008197866748155,2.712532066853819,1.8363884757156117,2.447157340599505,2.1592548622720664,2.431025422019303,0.34033547299721156
82,CHEMBL4476057,82,2.15,0.2745832420493832,0.2399416458261899,0.1767834167530581,0.25499580007157036,0.25583998909403133,0.5586906822990388,0.7123184697172791
83,CHEMBL470470,83,0.6,0.34890155263148154,0.03970854322463748,0.14797538549708275,0.21310949229171397,0.1925946765163335,0.2570482750268749,0.17854562792565726
84,CHEMBL561604,84,0.85,0.21914861495123833,0.5416062620484599,0.7797905475996645,0.15402037414191674,-0.04140978463684058,0.4171926690174064,0.3299180363045286
85,CHEMBL496108,85,-0.2,-0.6178080617197985,-0.47141139262053655,-0.4950967795930134,-0.7043412611557087,-0.6052541173879795,-0.5156519354128394,0.1612885463970574
86,CHEMBL115011,86,-0.08,-0.1762858082141737,0.16761422333861756,0.025074229201255318,0.08811933058901575,-0.08118598376813288,-0.009444001475569655,0.115485191268406
87,CHEMBL141885,87,0.21,0.8538480006481377,1.124807040620662,0.7147109378959325,1.3020033469303096,1.145175925761917,0.8917575419761598,0.36157307834953056
88,CHEMBL4554511,88,3.45,1.0487002934989635,0.6890659857921564,1.2672349336915147,0.9194844742893702,1.1537562616590897,1.4213736581551826,0.9253607736734136
89,CHEMBL475862,89,0.64,0.0779991781681068,0.1622558397966814,0.2960222202743455,0.08152405277068615,0.23773900916410737,0.24925671669565452,0.19149957658364067
90,CHEMBL4174193,90,2.71,1.21911010483833,1.6974334918031977,1.7822649873737895,1.7971259718359642,1.350698317307897,1.7594388121931963,0.4775591572338661
91,CHEMBL4210907,91,2.37,2.0323619054314204,1.8341676020233209,2.559493588985382,2.261370304732035,2.606276177373941,2.2772782630910164,0.2747928254788326
92,CHEMBL4469488,92,2.06,1.609420457691906,1.105887912380741,1.7826560536126712,1.767483112393539,2.0105396532552,1.722664531555676,0.31504301560718867
93,CHEMBL3957055,93,-0.51,-0.284649414641282,-0.3211424688951937,-0.4321422083452601,-0.35031448892495465,-0.2727780575565649,-0.3618377730605426,0.08423511596700803
94,CHEMBL4225230,94,2.01,1.9838599988876613,1.6883442981108743,1.8577933798975688,1.8271745544443825,1.7938318827399131,1.860167352346733,0.11012675277802841
95,CHEMBL503,95,-0.14,-0.20202574002633672,-0.22188440847208463,-0.06197309621758638,-0.27083888413481616,-0.07239088186948268,-0.1615188351200511,0.07697606917845136
96,CHEMBL1801250,96,-2.84,-0.4256500256023047,-1.1098452670053136,-0.6212238767369921,-0.5039949088125869,-1.0809189182051628,-1.09693883272706,0.8233267198175007
97,CHEMBL4449010,97,0.61,-0.3832265289345538,-0.2240219871566325,-0.39687426975445383,-0.47980679285872413,-0.1818336936751494,-0.1759605453965856,0.36609720444469007
98,CHEMBL494139,98,0.87,-0.07524650189897229,0.3987542290918864,0.26583919525789274,0.022725141458868375,-0.009011942451684659,0.24551002024299842,0.32434140344315016
99,CHEMBL2413306,99,0.55,0.5021258463518549,0.5501387385594741,0.3640092151724012,0.6364937289938691,0.3936482408086104,0.49940262831436827,0.09438485004247558
100,CHEMBL4551620,100,1.21,1.611302751677845,1.3270621272008145,1.48756983177994,0.7306837461669284,1.2344660004986545,1.2668474095540303,0.2777124832671018
101,CHEMBL568151,101,0.49,-0.5796183005724411,-0.711588996609296,-1.2083664559214344,-0.459238054388923,-0.8132542440395021,-0.5470110085885994,0.5195385069454304
102,CHEMBL2018303,102,3.59,3.5036222402680934,3.610417454010046,3.5123323742553034,3.5786392455961304,3.8339067510266913,3.6048196775260437,0.10970572970340502
103,CHEMBL512517,103,0.97,0.9363723353096729,0.8744445286559139,0.7977780653539754,0.8553022107472326,0.8233909337629878,0.8762146789716305,0.060274020425511596
104,CHEMBL4218915,104,0.37,-0.00798845121211319,0.3666768484753045,0.10579135157725549,-0.0013884919736477826,-0.06854652420373174,0.1274241221105112,0.177898214880335
105,CHEMBL2336043,105,-0.36,-0.08772823587118325,-0.3379433669679073,-0.52291248938875,-0.048969498769286246,0.05037179985171127,-0.2178636318575693,0.20210863074033908
106,CHEMBL515452,106,0.4,-0.39989052602520053,-0.1618330624824795,-0.24414046002105594,-0.09010097576437558,-0.1426768073207572,-0.10644030526897812,0.24705079194465254
107,CHEMBL3769938,107,1.05,1.3626640883823549,1.1226203778071575,0.6015676589697257,1.4209656862683961,1.368331018178286,1.1543581382676533,0.2821732822532926
108,CHEMBL482136,108,0.07,0.38030532154788216,0.8621336803260794,0.4960141005902337,0.4606285359477992,0.27510097264127104,0.42403043517554423,0.24079207554831225
109,CHEMBL1095119,109,-1.0,-0.5531345752089204,-0.7337033920940523,-0.686659143096007,-0.7097235524834778,-0.6748846457544608,-0.7263508847728198,0.1350570643731492
110,CHEMBL1938433,110,-0.04,0.6954620960938106,0.548603204936031,0.5822154292555961,0.7376209324649331,0.4300210996429906,0.49232046039889354,0.25817758146183434
111,CHEMBL3415629,111,3.64,2.3525137649862105,2.16122206460988,2.412486374984928,2.2972315662514857,2.3789862559297696,2.5404066711270454,0.4982878156143494
112,CHEMBL4550522,112,0.82,0.8829611607248742,0.4322150271975317,0.48526763431118347,0.5261543604593556,0.8583076819374321,0.6674843107717295,0.18913556652072325
113,CHEMBL4435005,113,0.73,0.6603353865650949,0.5649762855177607,0.49507250994515795,0.861096996834353,0.5914877448206303,0.6504948206138329,0.11952861331672832
114,CHEMBL3771174,114,2.1,2.225958955543465,2.0889183117923116,2.1242517762894417,2.181739488244452,1.8878345508251677,2.101450513782473,0.10666107441248232
115,CHEMBL3655973,115,2.42,2.2173650148225486,1.996621250345127,1.9326306306479981,1.8045463074711192,1.9968458020549302,2.0613348342236204,0.20159279133000613
116,CHEMBL4248785,116,0.36,0.6170893324931204,0.3682089220753263,0.2621168338293074,0.5554168783824277,0.32703638109472416,0.41497805797915105,0.1270710174640595
117,CHEMBL3356936,117,0.08,0.42419995235458335,0.29631656284765406,0.5518866045718527,0.4402395492131948,0.18284074155394117,0.3292472350902043,0.16101090846973345
118,CHEMBL4450128,118,2.9,2.574209157691665,2.479604619390511,2.2514227684580033,2.2438887375785512,2.0940385918924593,2.423860645835198,0.2656212989616867
119,CHEMBL4283418,119,2.62,2.0724092652862303,2.3347745088663285,2.035256981221119,2.0683791559146094,1.9973667760519462,2.1880311145567055,0.22192662856379022
120,CHEMBL1767039,120,-0.68,-0.30596188463945956,0.3223796845755738,-0.3394577446958316,0.25115446517729484,-0.07598013701793192,-0.13797760276672574,0.3487591168990901
121,CHEMBL475051,121,0.36,0.4754662908054905,0.9103392744044997,1.1250557359588653,0.7509343410130095,0.9016782932248114,0.7539123225677794,0.2635525202237615
122,CHEMBL4445312,122,3.17,2.5441363527782257,2.6882774490123698,2.6139050469401073,2.654456174990247,2.3261765980863682,2.666158603634553,0.25419479762455677
123,CHEMBL259434,123,0.4,0.6968825177198132,0.6823220542316286,0.9223577629635358,0.47655216403826633,0.4284961292207666,0.6011017713623351,0.1847175017382788
124,CHEMBL1099095,124,-0.2,0.027428396857609862,0.035843575191701615,0.05700241494960087,-0.039200659742435744,0.037852472120016155,-0.013512300103917874,0.0886569812931061
125,CHEMBL3338404,125,2.63,1.282544841206093,1.7988752273560493,1.5542888093951484,1.198257594978163,1.7163449637383872,1.6967185727789733,0.46941894286179386
126,CHEMBL4522149,126,-0.18,0.4619681374571676,0.34302469877233477,0.1637955772746064,0.44785489935881506,0.3014316698058659,0.25634583044479825,0.21888560514999014
127,CHEMBL4514808,127,-0.2,0.2683173174730713,0.7187237912636021,0.63838746172616,-0.24689596247986922,0.6224416124432209,0.3001623700710308,0.39663230432884716
128,CHEMBL497760,128,2.81,0.41468327590481296,0.38296351148009894,0.6392021913607037,0.35556529562557393,0.3571115250686289,0.8265876332399698,0.8923541281463745
129,CHEMBL2385955,129,0.32,0.3244947474498802,0.14644610843238887,0.13065586213289368,0.10391283256674434,0.10942965666437822,0.18915653454104756,0.09513658363943485
130,CHEMBL4061157,130,1.03,0.21846897055898815,0.3595922217195304,0.22423165415944504,0.3679932533915927,0.3190831458301853,0.4198948742766236,0.27915883996311136
131,CHEMBL1099094,131,-0.3,0.23404461502225987,0.09537207359759671,0.049700738858540594,0.23198630929581854,0.14870289532089567,0.07663443868251857,0.1812162857428991
132,CHEMBL2018297,132,2.43,2.6960829008166005,2.746537322943395,2.9377535335513505,2.770451383888526,2.966220311867811,2.7578409088446136,0.17671589078512476
133,CHEMBL3652232,133,0.33,1.2046367343799698,0.3739768649528143,1.6373393251246076,1.6878573733283484,1.0806643217688452,1.0524124365924308,0.5403786776902478
134,CHEMBL490018,134,0.0,0.6896288942892623,0.47724004273558857,0.523537155980107,0.6477802223617339,0.530183238374655,0.47806159229022444,0.2261612221840505
135,CHEMBL3356937,135,0.78,0.4043282920531762,0.6166078529489767,0.08236566816387944,0.2036400510097039,0.5888724126590473,0.4459690461391306,0.24282379188954895
136,CHEMBL482094,136,1.82,0.7453344828434768,0.7588071947156947,0.7591337987133412,0.5989625736603,0.6466322078126071,0.88814504295757,0.42112461482371955
137,CHEMBL4518616,137,0.39,0.8002258993508353,0.5235596025514687,0.49043849801140427,0.38685352799286354,0.29707041351294766,0.4813579902365866,0.16061312828503546
138,CHEMBL513160,138,0.4,0.7531789073394101,0.7651840571303398,0.9442703970717177,0.7978413107730193,0.7342458836625154,0.7324534259961671,0.16389597201865402
139,CHEMBL512516,139,0.97,0.67924867717672,0.9341827368041521,1.0515193132055431,1.102018818244369,0.891489009566642,0.9380764258329043,0.13536547008973246
140,CHEMBL474051,140,0.04,-0.005702524211044106,-0.051989352267134824,-0.042937072085861415,-0.4295144674227278,0.08983571841851941,-0.06671794959470813,0.16932435783199712
141,CHEMBL3899275,141,2.29,1.9401356141195987,2.157615398820008,1.8996559763564909,1.8740948382037963,1.8156712558890487,1.996195513898157,0.16947843162108223
142,CHEMBL2414810,142,0.78,0.010918710994789606,-0.005217950416734756,0.28293716267971913,-0.0014622866609981895,0.00939255798628683,0.17942803243051045,0.28738004128624056
143,CHEMBL3655965,143,2.37,1.94083773943909,2.3681166624793684,2.063252403762444,2.3116399901665123,1.9851129528119207,2.1731599581098893,0.18135866762698252
144,CHEMBL2047544,144,-1.4,-0.07664889589375387,-1.0151933014730914,-0.013547896908291805,-0.22152394846759632,0.15287453984096072,-0.4290065838169621,0.5722528038426523
145,CHEMBL3798028,145,0.55,0.6377213545091764,0.21264330588614427,0.566805065224609,0.33891677514831653,0.5045960347319621,0.46844708925003475,0.1463439838660125
146,CHEMBL3692651,146,0.65,0.4143082177797519,0.4530091234157599,0.6166830176336896,0.3614917877703307,0.23077950579722076,0.4543786087327921,0.14424659553074118
147,CHEMBL4225063,147,-0.35,0.058180016824596816,-0.30156995966338085,-0.06192751754823363,0.06662792861418816,-0.41398519111196797,-0.1671124538141329,0.19533217791389623
148,CHEMBL3655947,148,2.33,2.342292151289538,2.209332147094718,2.5220360310544474,2.0230903168671097,2.3276065455904433,2.292392865316043,0.15127412627476333
149,CHEMBL4166281,149,2.55,2.423977435029973,2.560992352538267,2.3321056260479067,2.3747166776270108,2.2849759445088185,2.421128005958663,0.10391865801183804
150,CHEMBL3628323,150,-0.98,-1.6941024289288367,-1.5514657861880605,-1.1263870464711527,-1.405275671644304,-1.7006542534745999,-1.4096475311178258,0.2740330074795853
151,CHEMBL4299370,151,0.93,1.0005648579497326,0.740292268114354,1.0104867302326883,1.1626794942041556,0.9549639591060812,0.966497884934502,0.1253108861375117
152,CHEMBL440018,152,0.48,1.1246368937009295,1.391015583312665,1.300296592845818,1.223905199750835,1.0937776165433533,1.1022719810256,0.2958535720482281
153,CHEMBL1095075,153,-0.5,-0.585506677683294,-0.644189924611186,-0.6392141684907937,-0.788088535140724,-0.47863705840572657,-0.6059393940552873,0.10295238306508263
154,CHEMBL4526647,154,2.27,1.8543564038895504,1.5347229885789182,1.9351808486890196,1.7499792580877715,1.744289236937926,1.8480881226971977,0.22517820045457046
155,CHEMBL4091233,155,2.47,1.4189839553521857,1.134129614860612,1.7888595902254227,1.122147828990855,1.4763505453412218,1.5684119224617161,0.46188292421892563
156,CHEMBL3655952,156,2.58,2.2618781982906366,2.2337264894759703,2.4959757189544316,2.2758080123830515,2.3699031971830693,2.3695486027145263,0.12851821711756692
157,CHEMBL449493,157,0.94,-0.3340467281773029,-0.043356150409890326,-0.24264778993164238,-0.47126694264845825,-0.052899622465719824,-0.034036205605502294,0.46077562216353507
158,CHEMBL2401846,158,0.36,0.2560444713024596,0.31608524800464577,0.25303816172488275,0.24376450690083634,0.24414341174895365,0.27884596661362965,0.04395768481299661
159,CHEMBL4247128,159,2.52,2.4332528432311986,2.4602991731415096,2.275860504730376,2.5554799687413716,2.396228029612793,2.440186753242875,0.09041640132695604
160,CHEMBL3771206,160,0.33,-1.4252643015453543,-1.4751841119671334,-1.4889022427275982,-1.823973607318721,-1.8860168131624675,-1.2948901794535457,0.7479719313488599
161,CHEMBL472631,161,1.01,-0.06556222500989055,-0.20560509666074359,0.2237947747484351,0.09508840558140635,0.19605868789687517,0.20896242442601376,0.3877810824356309
162,CHEMBL4160632,162,0.12,1.495868490253328,0.9134183669418888,1.4165470258845454,1.5523002422186898,1.3443253039364293,1.1404099048724803,0.5010986575765842
163,CHEMBL4464421,163,0.5,0.5237613718741734,0.5619323494414582,0.8956131492063022,0.9670056033665393,0.8625520436294117,0.7184774195863142,0.19324160319258882
164,CHEMBL2048752,164,0.58,0.03234074364139023,-0.0827007308015946,0.07806021236359673,-0.5787530578322553,0.1311307319555342,0.026679649887778555,0.3411398246646134
165,CHEMBL481922,165,0.51,1.1158795008175777,1.6136418449337102,0.940892723615952,1.4403810920238622,1.6534957272111475,1.2123818147670418,0.40495555371707626
166,CHEMBL3655977,166,2.56,1.9678888997647033,2.3200658171678046,2.2179608516112492,2.460852019871686,2.0672394859279146,2.265667845723893,0.2073682272717363
167,CHEMBL1213457,167,0.57,0.13309390746685,0.026144368777022274,0.04023054155125093,-0.2237129831121108,0.022229390511033672,0.09466420419900769,0.2386384252283055
168,CHEMBL4468802,168,0.05,0.4991229023722756,0.35721448108285414,0.5693175845182176,0.5812187365006848,0.5350648155334882,0.43198975333458667,0.18608558236035308
