,molecule_chembl_id,y_test_idx0,y_test0,y_pred_xgb0,y_pred_xgb1,y_pred_xgb2,y_pred_xgb3,y_pred_xgb4,y_pred_xgb_ave,y_pred_xgb_std
103,CHEMBL512517,103,0.97,0.6768707,0.64179057,0.74610734,0.73292947,0.7512705,0.7531614255905151,0.10464652985463133
104,CHEMBL4218915,104,0.37,-0.10769335,0.007426235,0.046225075,0.1577202,-0.023596555,0.0750135993398726,0.15403461773953875
105,CHEMBL2336043,105,-0.36,-0.07194494,-0.19951074,-0.22777839,-0.21047911,-0.20243713,-0.21202505141496655,0.08368404633414939
106,CHEMBL515452,106,0.4,-0.20353475,-0.13979144,-0.1464298,-0.08401382,-0.020174561,-0.0323240639641881,0.20149689643371416
107,CHEMBL3769938,107,1.05,1.4695354,1.5414362,0.9354558,1.6088116,1.1734725,1.2964519143104554,0.25616545094107573
108,CHEMBL482136,108,0.07,0.395065,0.73026514,0.42361313,0.5214017,0.53652614,0.4461451880137126,0.19964906224414264
109,CHEMBL1095119,109,-1.0,-0.6820541,-0.5624273,-0.7693914,-0.7457113,-0.849061,-0.7681075235207876,0.1357328128507459
110,CHEMBL1938433,110,-0.04,0.85658103,0.7364158,0.65629107,0.6267112,0.5979436,0.5723237828413645,0.2867442705869227
111,CHEMBL3415629,111,3.64,2.3577538,2.2325146,2.356585,2.3021667,2.3695347,2.543092471758525,0.49277576242171706
112,CHEMBL4550522,112,0.82,0.98306364,1.096891,0.68009675,0.7557628,0.8892094,0.8708372724056245,0.1391887853170424
113,CHEMBL4435005,113,0.73,0.7063411,0.6173599,0.800825,0.77408975,0.73906815,0.7279473114013673,0.05811565862102546
114,CHEMBL3771174,114,2.1,1.7881211,1.9765061,2.0377126,1.885401,1.9614207,1.9581935763359068,0.1008311288414677
115,CHEMBL3655973,115,2.42,2.1572998,2.111476,1.650199,1.9103584,2.0195534,2.0448144348462423,0.23533619448103998
116,CHEMBL4248785,116,0.36,0.28187954,0.045318253,0.26622635,0.34843692,0.18396454,0.24763760104775426,0.10746413494791647
117,CHEMBL3356936,117,0.08,0.29135585,0.44788823,0.215846,0.17013301,0.21312568,0.2363914602001508,0.11369832107228495
118,CHEMBL4450128,118,2.9,2.6497939,2.418891,2.7794387,2.2525709,2.4205415,2.5702059904734296,0.22548629793330224
119,CHEMBL4283418,119,2.62,2.4414346,2.395964,2.4391348,2.2041903,1.9360038,2.339454570611318,0.2172955305072901
120,CHEMBL1767039,120,-0.68,-0.8147964,-0.88592637,-0.6662449,-0.28890404,-0.5487968,-0.6474447486797968,0.1934667094903308
121,CHEMBL475051,121,0.36,0.6155881,0.63947505,0.89312077,0.62394506,0.6348538,0.6278304632504781,0.15408979853474022
122,CHEMBL4445312,122,3.17,2.820717,2.8182266,2.6501932,2.7381153,2.5413406,2.7897654644648235,0.1958781127174262
123,CHEMBL259434,123,0.4,0.34967047,0.41575155,0.54968756,0.34381685,0.3407838,0.3999517053365707,0.07285903088019069
124,CHEMBL1099095,124,-0.2,-0.090115495,-0.10991268,-0.10662574,-0.008693708,-0.15509813,-0.11174095838020244,0.05885774777895101
125,CHEMBL3338404,125,2.63,1.343934,1.4695295,1.612151,1.0594414,1.8586648,1.6622867989540098,0.4965670637542848
126,CHEMBL4522149,126,-0.18,0.31423753,0.23542824,0.27690753,0.7437891,0.32902578,0.2865646940469742,0.2683324047849552
127,CHEMBL4514808,127,-0.2,0.47086212,0.6207816,0.22731425,0.13660373,0.2641779,0.25328993101914726,0.25893000983351755
128,CHEMBL497760,128,2.81,0.11776132,0.06797397,0.29298684,0.1171414,0.24305762,0.6081535265843073,0.9877688936294681
129,CHEMBL2385955,129,0.32,0.09078298,0.062396903,0.10248619,0.16553117,-0.04333822,0.11630983769893648,0.11041530910872732
130,CHEMBL4061157,130,1.03,0.40427712,0.44581643,0.32643247,0.45281112,0.3241683,0.4972509044408799,0.24366050575162598
131,CHEMBL1099094,131,-0.3,-0.034572363,-0.109705195,0.023017062,-0.030956944,0.047307733,-0.06748495114346345,0.11520366418885186
132,CHEMBL2018297,132,2.43,2.717463,2.926028,2.796076,2.8553486,3.006635,2.7885917711257933,0.18465796935062265
133,CHEMBL3652232,133,0.33,1.7893196,1.417273,1.6583735,1.7412683,1.6126978,1.4248220451672873,0.5035759778693654
134,CHEMBL490018,134,0.0,-0.046558633,0.34684396,0.26116928,0.3832322,0.3681206,0.21880123764276505,0.1759799472266648
135,CHEMBL3356937,135,0.78,0.30287197,0.3369281,0.1093654,0.28542918,0.3003965,0.3524985261758169,0.20485335266548702
136,CHEMBL482094,136,1.82,0.81865644,0.47297344,0.9392809,0.5467435,0.59242815,0.8650137446324031,0.4562451485774844
137,CHEMBL4518616,137,0.39,0.51884556,0.21448448,0.4067155,0.32458192,0.26462093,0.3532080674171448,0.09963587150985616
138,CHEMBL513160,138,0.4,0.4735285,0.87305325,0.85492986,0.7993951,0.7926978,0.6989340821901958,0.18872620157614892
139,CHEMBL512516,139,0.97,0.8929315,0.8761432,0.90675306,0.8907637,0.87760335,0.9023658088843027,0.03193235066979882
140,CHEMBL474051,140,0.04,-0.086359404,0.015922548,-0.12496543,-0.2855697,-0.12670565,-0.09461293820291757,0.10710007573348332
141,CHEMBL3899275,141,2.29,1.6385282,2.2900875,2.1511714,2.2672594,2.2091668,2.1410355432828267,0.23007156040962504
142,CHEMBL2414810,142,0.78,0.19066906,0.5563828,0.54721457,0.29257172,0.56098676,0.48797081391016645,0.19380898238036526
143,CHEMBL3655965,143,2.37,2.285821,2.4772239,2.554146,2.4970155,2.2529387,2.4061908515294395,0.11140798855273329
144,CHEMBL2047544,144,-1.4,0.050702546,-0.085693516,0.09937435,-0.38301128,0.27392498,-0.2407838214188814,0.5558268360650414
145,CHEMBL3798028,145,0.55,0.48630705,0.46053135,0.36993414,0.4406616,0.34550783,0.4421569983164469,0.0688916979991213
146,CHEMBL3692651,146,0.65,0.66136414,0.69779205,0.7697115,0.6349987,0.6374653,0.6752219438552857,0.04709802818720789
147,CHEMBL4225063,147,-0.35,0.039354783,-0.20017481,-0.08676339,0.0063366788,-0.6881313,-0.21322966823354364,0.24913520165209
148,CHEMBL3655947,148,2.33,2.3201225,2.447096,2.3938122,2.4150646,2.40405,2.385024242401123,0.045523722130746236
149,CHEMBL4166281,149,2.55,2.272867,2.4461226,2.4424086,2.456007,2.2137659,2.396861839294434,0.11572196894065863
150,CHEMBL3628323,150,-0.98,-1.1549344,-0.7702416,-0.92206484,-0.9854847,-0.9221098,-0.9558058945337932,0.11389054606348377
151,CHEMBL4299370,151,0.93,1.0422397,1.0147922,0.9129308,0.92420965,1.2334529,1.0096042044957478,0.11118681178436873
152,CHEMBL440018,152,0.48,1.2392552,1.3751194,1.1739656,1.3486986,1.2337216,1.1417934068044027,0.3039204838372697
153,CHEMBL1095075,153,-0.5,-0.5453936,-0.51239187,-0.58565396,-0.52102286,-0.49128976,-0.5259586721658707,0.03168977146709118
154,CHEMBL4526647,154,2.27,1.9760352,1.4702421,1.9788086,1.9900665,1.6022587,1.8812352053324382,0.26715574169182804
155,CHEMBL4091233,155,2.47,2.1167595,1.620231,2.2872372,1.6365461,1.7731133,1.9839811873435975,0.3274393439534381
156,CHEMBL3655952,156,2.58,2.2980473,2.3400903,2.2084708,2.2143533,2.2208438,2.3103009192148845,0.12996989307097354
157,CHEMBL449493,157,0.94,0.27347666,0.09625127,0.2855878,-0.0427562,0.33913347,0.31528216515978175,0.30812246412256206
158,CHEMBL2401846,158,0.36,0.24396993,0.19781747,0.2406949,0.2579486,0.24394049,0.2573952328165372,0.04952730540493203
159,CHEMBL4247128,159,2.52,2.5381665,2.7127643,2.5883818,2.3685935,2.6975756,2.570913596153259,0.1162382674970172
160,CHEMBL3771206,160,0.33,-1.7978951,-1.8151269,-1.4700361,-1.841509,-1.7682924,-1.3938099217414857,0.7808964383505232
161,CHEMBL472631,161,1.01,0.26423964,0.118715964,0.44992113,0.68364954,0.41588944,0.49040261939167973,0.28977503861481874
162,CHEMBL4160632,162,0.12,1.2018306,1.2666359,1.3725494,1.5951197,1.3217577,1.1463155539830525,0.4750911133478943
163,CHEMBL4464421,163,0.5,0.6494155,0.8184988,0.70472646,0.6142788,0.7448077,0.6719545423984528,0.10104426913527027
164,CHEMBL2048752,164,0.58,0.28150743,0.38851532,0.50827557,0.3575999,0.64953625,0.460905748407046,0.12916722514820436
165,CHEMBL481922,165,0.51,1.3879008,1.3999977,1.4391063,1.4493793,1.7379107,1.3207158263524372,0.3813751010155151
166,CHEMBL3655977,166,2.56,1.9302877,2.2699149,1.9707668,2.3088536,2.219416,2.2098731493949892,0.21268987035693684
167,CHEMBL1213457,167,0.57,-0.5692362,-0.39227295,-0.22842462,-0.06455219,-0.3322274,-0.16945223142703378,0.3645187311298503
168,CHEMBL4468802,168,0.05,0.44573638,0.35308746,0.5432356,0.5531743,0.6125003,0.4262890100479126,0.18787456856289866
169,CHEMBL3704922,169,0.09,0.3701246,0.39311165,0.33284563,0.526212,0.3487495,0.34350722471872963,0.12971582671216403
170,CHEMBL4299419,170,0.39,0.4543656,0.3373684,0.5189837,0.47141218,0.5928215,0.46082523206869763,0.08288247949586784
171,CHEMBL3309288,171,0.12,-0.357056,-0.08086925,0.049988113,-0.22120957,-0.10550078,-0.0991079132258892,0.15919455938092966
172,CHEMBL4104572,172,2.27,0.5228087,0.37411055,0.8486607,0.6047088,0.96936285,0.9316085956494012,0.6303943500643352
173,CHEMBL4647720,173,0.51,0.3624071,0.47586307,0.35782424,0.5252149,0.54096186,0.46204519430796304,0.07472015655349128
174,CHEMBL4090647,174,-0.74,0.35436672,0.70021814,0.40102345,0.27699485,0.5239115,0.25275243977705636,0.46407751360545196
175,CHEMBL3415449,175,1.47,2.1521251,2.1078718,2.1541777,2.1065798,2.1945033,2.0308762741088864,0.25262615466172217
176,CHEMBL2047670,176,-2.25,-1.5623095,-1.4901386,-1.7608168,-1.5366703,-1.5070043,-1.6844899257024128,0.26822866693774416
177,CHEMBL3893822,177,-0.42,-0.38641697,-0.32324216,-0.25228512,-0.3249423,-0.4266091,-0.3555826069911321,0.061644444174951615
178,CHEMBL3593627,178,0.2,1.6974756,1.5602301,1.9062271,1.8766519,1.8480201,1.5147674600283303,0.5999056699648393
179,CHEMBL3601779,179,0.3,0.10874056,0.2139146,-0.076872915,0.15598495,-0.21164332,0.08168731306989989,0.1744423071576452
180,CHEMBL2401844,180,0.28,0.35288474,0.47524804,0.46472293,0.37944993,0.45880154,0.401851196885109,0.07109915310020379
181,CHEMBL4070745,181,0.93,0.809409,0.9137291,0.9338879,0.9228621,1.038187,0.9246791887283324,0.06634199124226084
182,CHEMBL4076931,182,0.22,-0.12587084,-0.1456874,-0.1179169,-0.0240116,-0.046634205,-0.04002015707393487,0.12417347389491656
183,CHEMBL1213492,183,-0.32,1.340213,1.2284534,1.1068648,1.5558939,1.4105438,1.0536614743868509,0.6300850209784293
184,CHEMBL2204664,184,-0.38,0.6581865,0.7566604,0.9250413,0.8077467,0.6630114,0.5717743825912476,0.4351875119023737
185,CHEMBL2046612,185,0.47,0.3563805,0.21873641,0.4165648,0.42465222,0.17282282,0.3431927886605262,0.11014262804433549
186,CHEMBL1095076,186,-0.1,-0.48224586,-0.2661248,-0.3116799,-0.294984,-0.39909822,-0.30902213454246524,0.11821923559731648
187,CHEMBL2179618,187,2.0,2.827347,2.9134448,2.880671,2.9532642,2.5836413,2.6930613915125527,0.332117250665003
188,CHEMBL2442790,188,0.4,0.23065026,0.26132378,0.31489447,0.34521306,0.2852277,0.3062182083725929,0.055614036637653935
189,CHEMBL481131,189,1.49,1.4092244,1.1558608,1.4675747,1.2717597,1.2553378,1.341626245180766,0.12198573842849664
190,CHEMBL4207182,190,-0.29,0.18491068,0.19407976,0.2747171,0.15753043,0.23438616,0.12593735367059708,0.18974535560300282
191,CHEMBL4634931,191,0.55,0.45135048,0.32724014,0.512318,0.45558438,0.5731472,0.47827336490154265,0.08098915141312928
192,CHEMBL1099049,192,-1.0,-0.8730041,-1.0004283,-1.0042495,-1.006976,-0.9682212,-0.9754798412322998,0.04760485583255403
193,CHEMBL4588104,193,-2.93,-1.8456434,-2.0826826,-2.1385317,-2.0411963,-1.7695844,-2.1346064098676045,0.378776224056075
194,CHEMBL4172420,194,0.54,0.0053399103,0.3270946,0.3040614,0.35890755,0.3372099,0.3121022330534955,0.15766582505636023
195,CHEMBL4066975,195,0.16,2.3689365,2.5272205,2.2538013,2.3355305,2.457764,2.017208800315857,0.8351090153877082
196,CHEMBL3633769,196,-0.87,-0.12506865,0.06411102,-0.23814951,-0.08867127,-0.02497616,-0.2137924282004436,0.30757404696360785
197,CHEMBL3339023,197,-0.14,-0.07746961,-0.22120093,-0.1537853,-0.038177162,-0.24434997,-0.14583049580454827,0.07273984891757677
198,CHEMBL3218563,198,-3.26,-3.2640507,-3.222018,-3.2353961,-3.2206259,-3.1768832,-3.2298289950688677,0.029044142584008125
199,CHEMBL494138,199,-0.15,0.60122716,0.41087463,0.46901065,0.50856864,0.682711,0.4203986833492915,0.2699040337598695
200,CHEMBL4227717,200,0.3,1.4843768,1.4886558,1.5555769,1.531199,1.2169011,1.2627849260965982,0.44477597464564306
201,CHEMBL4299406,201,2.15,1.8620644,1.7627635,1.7898684,1.6913848,1.7660277,1.837018116315206,0.14864416558163288
202,CHEMBL1767045,202,0.1,-0.93182003,-0.85746765,-0.71813875,-1.3028622,-1.2466161,-0.8261507888635,0.4628918981305017
203,CHEMBL4100664,203,3.2,2.9248297,3.0490901,3.0996547,3.0332074,2.925922,3.0387839794158933,0.09622593206500231
204,CHEMBL3902778,204,-0.38,-0.43845406,-0.32622623,-0.42144766,-0.39569625,-0.36855015,-0.3883957274754842,0.03647132669390032
